 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
82,600.773,1261.384,1051.330,1607.479,1191.754,1100.867,1204.764,1209.818,1172.453,1255.258,1817.817,1185.609,1168.283,1448.543,1517.005,1480.359,1571.723,1335.327,1405.118,1143.694,1445.745,1658.740,1066.369,1206.899,1132.225,1028.652,1243.507,1326.138,2006.296,1570.470,2051.391,1019.445,891.386,1692.370
83,597.706,1256.801,1043.101,1601.140,1186.446,1091.745,1200.963,1206.955,1168.959,1243.138,1809.869,1180.066,1162.395,1434.419,1513.719,1472.654,1565.074,1331.854,1389.585,1132.010,1432.225,1654.656,1065.641,1218.106,1130.868,1027.324,1249.219,1321.787,2005.858,1553.683,2043.963,1016.049,887.902,1700.383
84,595.836,1259.031,1047.047,1594.509,1189.745,1091.522,1199.801,1207.846,1172.354,1263.086,1807.451,1179.859,1173.185,1443.999,1512.456,1470.787,1569.742,1335.554,1397.767,1131.899,1439.642,1641.039,1068.584,1207.429,1135.508,1027.738,1242.051,1323.649,1993.348,1558.435,2034.910,1022.294,886.570,1693.635
85,602.332,1260.195,1051.673,1601.148,1194.924,1097.626,1201.289,1208.823,1183.383,1256.414,1814.798,1188.013,1169.714,1432.382,1522.795,1473.507,1573.620,1336.194,1397.151,1143.075,1448.531,1652.551,1068.977,1211.523,1138.534,1032.057,1255.582,1328.843,1997.346,1561.313,2053.340,1022.098,892.291,1695.118
86,598.516,1258.912,1052.174,1604.944,1195.856,1093.540,1202.623,1211.485,1170.022,1254.126,1809.281,1186.065,1167.696,1437.083,1505.820,1480.332,1583.584,1337.549,1404.484,1139.004,1450.180,1650.570,1064.311,1208.167,1135.555,1032.128,1244.245,1330.461,1998.444,1564.779,2040.493,1025.599,892.156,1694.780
87,601.073,1265.002,1051.843,1599.080,1191.861,1101.238,1208.003,1212.331,1169.682,1257.574,1812.398,1185.949,1160.736,1443.871,1513.593,1471.085,1567.500,1337.845,1407.142,1139.773,1452.493,1652.659,1063.166,1220.269,1136.866,1027.150,1243.402,1328.681,2000.135,1566.711,2063.193,1026.375,889.814,1699.754
88,598.753,1259.612,1051.251,1599.066,1192.113,1097.769,1202.684,1209.874,1170.583,1247.368,1805.067,1179.317,1163.368,1438.561,1513.435,1473.233,1573.615,1340.336,1399.889,1133.804,1448.310,1651.355,1065.424,1217.753,1132.855,1026.989,1252.395,1326.773,1998.390,1574.212,2053.383,1024.084,888.152,1689.936
89,599.777,1257.484,1047.778,1597.015,1192.316,1098.279,1202.454,1207.635,1170.254,1237.544,1809.096,1187.776,1166.145,1436.864,1503.709,1468.698,1569.956,1324.715,1401.888,1130.422,1449.482,1658.178,1062.327,1216.355,1127.022,1028.653,1243.587,1326.025,1995.833,1555.683,2057.551,1017.113,886.424,1674.432
90,596.016,1256.689,1047.253,1605.069,1190.822,1093.636,1202.737,1207.458,1167.969,1248.937,1810.414,1177.050,1157.166,1439.194,1506.103,1471.008,1568.661,1332.229,1397.777,1137.500,1450.393,1653.642,1060.380,1207.714,1131.353,1028.124,1240.228,1323.580,1987.695,1557.112,2048.091,1022.242,880.004,1669.148
91,593.763,1260.031,1050.730,1607.299,1192.217,1099.839,1202.104,1208.579,1167.542,1255.916,1813.979,1184.464,1167.135,1428.244,1506.738,1475.467,1572.392,1330.808,1408.326,1141.746,1450.210,1646.377,1068.777,1214.280,1134.535,1029.321,1239.764,1330.088,1988.194,1559.129,2059.542,1026.399,887.697,1690.768
92,596.654,1261.043,1050.102,1605.208,1194.326,1093.764,1201.360,1213.871,1175.326,1266.201,1815.102,1188.310,1165.113,1440.935,1511.285,1480.200,1573.901,1329.279,1410.108,1143.065,1459.372,1651.282,1060.862,1216.904,1130.643,1031.759,1240.747,1338.558,1984.152,1574.663,2076.415,1025.102,892.590,1680.792
93,599.713,1257.936,1048.028,1605.985,1189.464,1097.773,1202.613,1211.387,1165.711,1267.196,1816.379,1187.550,1168.730,1427.372,1504.614,1475.423,1564.877,1331.195,1402.336,1139.824,1455.131,1646.247,1067.746,1214.678,1133.766,1027.573,1236.846,1337.634,1993.285,1571.341,2064.179,1026.142,887.978,1669.030
94,595.158,1257.918,1045.843,1601.644,1185.118,1094.904,1202.460,1208.573,1171.159,1251.560,1807.826,1181.073,1155.212,1430.933,1502.309,1471.442,1572.123,1332.329,1401.559,1140.648,1450.157,1660.094,1066.832,1214.759,1136.867,1028.285,1239.896,1335.774,1987.823,1572.120,2076.724,1023.159,892.658,1685.403
95,597.672,1257.134,1047.576,1609.907,1192.426,1092.310,1199.142,1207.861,1168.115,1268.730,1814.390,1186.047,1157.993,1430.130,1496.921,1470.261,1570.165,1330.170,1404.853,1134.547,1451.848,1638.631,1074.828,1214.174,1132.607,1026.433,1233.832,1338.174,1988.954,1570.472,2078.226,1024.901,888.398,1668.004
96,608.101,1258.745,1049.325,1607.640,1188.344,1097.614,1195.839,1210.340,1165.151,1257.222,1809.620,1184.381,1159.731,1435.339,1510.756,1474.403,1573.642,1323.386,1405.823,1144.271,1462.502,1659.162,1065.008,1209.529,1138.177,1027.909,1238.825,1326.105,1978.279,1558.872,2074.950,1020.450,888.729,1673.800
97,600.765,1259.824,1048.242,1601.305,1189.937,1106.189,1194.376,1211.068,1168.739,1260.324,1812.070,1193.846,1156.207,1429.260,1509.020,1482.123,1574.221,1325.923,1408.261,1142.446,1456.044,1652.340,1065.849,1217.177,1134.193,1023.605,1236.739,1335.703,2005.337,1569.879,2076.275,1024.163,890.782,1686.308
98,599.494,1257.273,1045.167,1605.566,1188.009,1092.379,1200.045,1211.378,1168.784,1280.385,1809.485,1185.390,1160.095,1435.013,1496.119,1477.450,1581.334,1334.635,1403.578,1139.029,1457.054,1657.526,1061.026,1211.236,1129.018,1025.985,1236.567,1330.563,2000.060,1564.265,2063.231,1017.832,884.652,1681.948
99,601.848,1260.443,1053.087,1610.748,1191.771,1097.782,1202.679,1213.717,1164.777,1279.150,1820.687,1187.210,1164.055,1448.119,1502.965,1472.935,1582.125,1332.521,1409.781,1143.895,1464.950,1659.779,1071.568,1217.575,1134.882,1025.733,1233.828,1333.911,1996.494,1564.098,2083.538,1026.642,891.946,1686.946
100,602.524,1258.281,1051.844,1610.551,1187.968,1100.123,1200.723,1209.986,1164.625,1274.827,1812.648,1190.223,1155.628,1448.231,1494.005,1483.845,1579.589,1318.857,1406.424,1146.263,1452.302,1650.802,1063.683,1218.634,1133.123,1029.849,1238.302,1338.603,1998.327,1562.441,2064.414,1024.448,889.002,1680.356
101,595.895,1259.135,1051.140,1611.502,1186.846,1096.540,1201.415,1213.545,1166.726,1283.482,1806.608,1192.891,1162.855,1449.585,1493.695,1474.003,1582.366,1320.872,1410.561,1140.384,1454.363,1645.392,1059.641,1212.097,1130.642,1024.725,1242.347,1341.175,1990.049,1578.389,2081.110,1024.345,887.966,1679.510
102,594.377,1257.704,1047.690,1602.070,1185.022,1092.114,1198.075,1207.771,1161.283,1283.893,1808.891,1191.623,1156.253,1451.294,1489.717,1467.105,1581.292,1320.744,1407.766,1142.583,1456.995,1648.814,1068.988,1212.575,1132.448,1024.969,1234.467,1343.099,1986.175,1580.129,2100.721,1024.474,889.920,1667.251
103,604.306,1259.293,1046.913,1606.292,1189.502,1104.097,1198.322,1213.345,1167.481,1289.811,1806.700,1192.603,1157.218,1462.322,1492.295,1477.136,1581.682,1314.525,1412.834,1141.203,1457.687,1652.105,1059.540,1212.051,1132.766,1029.516,1238.014,1343.223,1991.683,1567.819,2097.862,1024.933,890.635,1669.323
104,601.723,1260.540,1050.968,1608.499,1189.408,1098.334,1200.773,1219.501,1166.863,1299.698,1816.143,1200.820,1155.172,1456.974,1496.167,1477.821,1577.263,1326.086,1410.833,1142.785,1456.737,1649.225,1057.885,1215.342,1129.668,1024.047,1245.446,1336.314,1994.030,1567.506,2096.910,1023.699,889.723,1675.478
105,601.229,1259.138,1051.163,1612.778,1194.734,1097.807,1203.764,1215.502,1171.700,1304.788,1814.903,1197.792,1158.058,1470.605,1491.896,1473.958,1594.159,1319.900,1413.575,1148.500,1454.936,1659.199,1069.572,1215.830,1137.118,1028.234,1232.607,1346.784,1991.922,1582.047,2091.333,1025.447,895.463,1666.191
106,597.134,1256.643,1051.404,1603.938,1190.015,1100.748,1199.941,1214.908,1163.272,1299.997,1809.679,1198.555,1159.045,1463.138,1491.877,1467.876,1584.364,1315.175,1405.009,1144.256,1453.408,1648.563,1062.904,1220.516,1135.510,1026.531,1236.503,1347.650,1972.872,1570.052,2090.919,1019.304,889.166,1677.076
107,597.186,1254.909,1044.142,1599.329,1187.020,1098.406,1195.078,1213.304,1162.657,1305.850,1809.406,1192.750,1151.407,1460.572,1492.282,1467.845,1585.395,1312.527,1410.401,1141.193,1452.110,1644.820,1063.763,1209.384,1130.361,1024.318,1235.865,1343.056,1961.267,1577.763,2090.682,1019.086,891.160,1665.127
108,594.617,1251.585,1042.827,1596.867,1184.723,1094.697,1195.308,1205.667,1157.841,1310.255,1799.858,1195.816,1149.496,1466.385,1485.735,1470.593,1580.368,1312.967,1399.241,1139.087,1451.566,1642.449,1056.820,1202.799,1127.328,1020.083,1226.402,1336.306,1969.738,1564.287,2088.951,1014.780,879.889,1676.733
109,597.411,1255.290,1050.319,1604.708,1189.257,1103.611,1192.979,1212.352,1158.735,1315.015,1807.339,1197.910,1154.268,1464.401,1486.050,1471.407,1585.951,1311.645,1415.148,1151.162,1448.278,1647.788,1063.271,1211.742,1134.307,1028.965,1236.622,1342.468,1977.710,1574.954,2103.886,1022.055,887.960,1674.530
110,592.360,1251.114,1041.901,1599.636,1185.909,1087.007,1189.335,1208.733,1152.838,1306.400,1803.823,1189.592,1145.642,1462.013,1475.367,1469.952,1575.614,1311.253,1403.550,1142.455,1447.629,1636.503,1059.262,1207.538,1125.322,1020.095,1237.327,1337.178,1962.862,1578.721,2084.702,1017.633,884.958,1657.237
111,601.901,1253.113,1049.128,1598.152,1189.367,1097.992,1193.306,1207.905,1147.347,1314.173,1805.714,1198.086,1147.620,1468.783,1483.151,1469.819,1583.645,1305.158,1408.461,1145.609,1450.080,1646.111,1068.873,1211.323,1131.554,1026.131,1229.941,1352.073,1972.096,1576.316,2103.235,1021.451,883.346,1661.858
112,596.026,1254.276,1047.094,1597.015,1191.320,1094.389,1194.871,1211.550,1161.049,1310.248,1806.105,1197.677,1148.872,1465.483,1490.603,1469.062,1578.386,1306.728,1406.066,1144.967,1454.102,1652.585,1062.423,1209.045,1133.741,1024.478,1230.118,1351.994,1973.321,1578.963,2089.967,1016.265,890.932,1675.070
113,596.016,1256.234,1047.851,1598.364,1193.171,1097.377,1192.582,1205.008,1162.533,1312.270,1807.202,1201.551,1153.930,1469.175,1490.429,1468.324,1588.996,1307.009,1406.423,1145.375,1460.722,1646.089,1056.922,1212.887,1136.178,1030.807,1230.856,1344.472,1973.491,1575.009,2114.184,1020.714,888.623,1679.221
114,600.958,1259.381,1047.393,1610.635,1191.525,1101.594,1198.924,1216.054,1160.213,1324.770,1811.949,1204.700,1154.423,1464.796,1484.774,1478.083,1587.687,1312.153,1406.731,1153.527,1453.380,1657.570,1061.610,1209.827,1139.534,1034.055,1236.575,1358.723,1980.472,1574.547,2117.668,1021.968,888.037,1671.740
115,600.668,1255.352,1049.583,1605.692,1191.130,1099.881,1191.212,1209.323,1155.785,1351.469,1810.333,1207.737,1149.074,1462.676,1483.609,1468.118,1590.663,1302.491,1409.494,1146.384,1459.001,1653.704,1051.364,1207.592,1135.272,1029.821,1233.130,1352.142,1958.918,1572.045,2117.292,1016.528,890.488,1674.030
116,598.567,1254.484,1048.845,1602.259,1188.717,1096.375,1198.772,1208.979,1155.210,1337.440,1804.987,1203.789,1145.656,1461.032,1477.315,1469.402,1582.937,1311.290,1406.281,1148.419,1461.286,1649.098,1056.401,1208.185,1130.459,1028.502,1235.234,1356.736,1968.851,1577.070,2124.963,1021.552,891.936,1670.162
117,597.674,1255.365,1048.336,1600.633,1192.575,1094.727,1194.299,1212.022,1169.324,1320.828,1819.532,1203.031,1149.977,1460.297,1476.886,1464.989,1587.117,1312.389,1407.591,1151.021,1451.427,1651.434,1062.408,1206.186,1139.154,1028.975,1231.148,1367.693,1966.336,1579.358,2136.316,1019.783,890.073,1663.958
118,596.887,1254.236,1043.774,1597.408,1189.566,1093.387,1188.328,1208.405,1155.455,1333.804,1806.886,1207.586,1153.857,1453.830,1481.585,1469.640,1592.225,1298.627,1407.325,1154.098,1454.316,1647.096,1056.176,1213.008,1136.348,1026.145,1236.649,1354.837,1965.721,1569.785,2136.684,1021.207,887.785,1676.795
119,597.775,1259.990,1049.692,1607.401,1195.089,1100.059,1197.393,1214.193,1155.051,1334.293,1812.973,1207.333,1158.052,1461.702,1477.882,1466.666,1596.645,1303.573,1412.997,1157.896,1457.161,1659.819,1068.009,1214.239,1143.926,1029.264,1237.463,1362.537,1975.781,1594.207,2153.329,1023.166,895.746,1673.264
120,596.243,1252.499,1043.955,1596.041,1186.213,1091.336,1190.521,1202.956,1145.786,1334.475,1805.204,1205.070,1138.993,1454.625,1485.105,1465.189,1592.738,1300.147,1412.954,1142.846,1450.952,1646.015,1050.285,1204.930,1130.636,1021.759,1226.507,1345.209,1964.644,1568.537,2120.699,1012.651,878.923,1667.875
121,598.911,1255.809,1048.800,1607.484,1196.212,1095.388,1191.321,1211.970,1152.727,1316.406,1817.276,1211.776,1144.465,1457.349,1472.392,1473.721,1593.989,1298.389,1410.799,1158.012,1456.264,1659.924,1059.229,1211.436,1139.574,1024.586,1235.921,1359.177,1964.718,1599.027,2157.936,1017.383,889.499,1678.342
122,595.619,1253.923,1047.263,1603.654,1190.855,1096.634,1188.122,1204.414,1156.743,1324.834,1814.923,1210.024,1147.794,1441.010,1476.745,1464.507,1602.033,1302.809,1409.957,1155.679,1455.810,1655.805,1055.563,1213.122,1140.412,1023.911,1229.913,1356.054,1958.821,1586.228,2130.229,1017.156,882.479,1665.681
123,595.300,1257.850,1048.603,1611.558,1193.853,1097.661,1192.618,1212.293,1156.450,1320.974,1821.329,1212.303,1152.172,1452.323,1474.834,1469.620,1600.036,1306.391,1417.859,1156.671,1459.175,1661.681,1069.646,1209.058,1137.814,1031.863,1237.689,1371.488,1963.268,1594.200,2156.945,1025.282,890.303,1680.266
124,596.761,1255.098,1045.901,1605.569,1190.118,1094.976,1190.056,1209.463,1150.024,1322.319,1810.443,1208.986,1147.348,1448.099,1479.200,1467.490,1598.694,1303.656,1413.918,1154.955,1452.052,1660.145,1057.070,1199.883,1134.404,1025.531,1234.920,1369.187,1960.410,1594.409,2153.677,1018.114,886.659,1669.821
125,601.504,1258.018,1048.904,1604.169,1189.844,1094.131,1195.792,1212.111,1153.862,1316.425,1822.460,1214.846,1151.314,1441.057,1473.423,1471.328,1602.139,1306.455,1415.657,1155.730,1456.396,1673.907,1064.216,1211.577,1145.222,1030.743,1243.615,1373.182,1965.368,1595.999,2151.151,1021.605,886.638,1675.703
126,598.045,1257.053,1050.351,1608.850,1191.998,1100.030,1194.225,1219.068,1150.901,1318.383,1815.688,1210.707,1147.497,1439.153,1477.611,1469.808,1608.271,1310.510,1415.877,1159.344,1452.348,1672.202,1067.773,1208.898,1144.938,1028.389,1232.155,1367.837,1960.615,1628.416,2160.831,1025.884,890.089,1691.906
127,598.785,1252.677,1046.756,1599.049,1191.212,1092.284,1192.726,1212.549,1158.143,1307.041,1813.120,1206.446,1149.448,1443.039,1469.457,1469.235,1599.525,1311.442,1419.478,1162.010,1450.951,1675.663,1058.055,1203.182,1139.154,1025.698,1235.541,1366.034,1973.057,1607.594,2133.727,1024.993,886.339,1677.721
128,604.051,1254.866,1049.413,1614.099,1195.761,1099.759,1195.059,1215.696,1153.290,1309.768,1816.279,1214.026,1150.349,1439.699,1473.069,1466.762,1597.734,1310.281,1411.191,1163.365,1463.884,1672.694,1064.576,1209.485,1145.506,1027.357,1236.171,1369.791,1950.335,1618.481,2154.475,1028.490,892.871,1678.339
129,598.599,1252.176,1048.264,1601.610,1187.258,1092.377,1194.280,1211.511,1148.599,1295.801,1808.634,1215.208,1139.474,1428.664,1467.695,1466.666,1595.783,1305.442,1418.273,1166.036,1449.665,1666.299,1059.614,1207.153,1139.024,1023.052,1230.579,1369.684,1952.787,1613.406,2160.358,1028.812,889.873,1675.261
130,609.038,1251.950,1050.939,1602.603,1187.913,1095.143,1190.122,1209.563,1143.918,1302.357,1809.767,1212.013,1143.254,1427.736,1475.749,1461.292,1595.674,1316.865,1418.690,1168.388,1457.814,1667.788,1058.379,1201.334,1136.490,1024.800,1238.042,1378.674,1961.164,1612.436,2149.828,1033.069,895.812,1674.632
131,599.903,1251.913,1048.014,1600.204,1187.524,1089.299,1191.504,1211.700,1148.865,1297.791,1813.796,1214.553,1137.445,1433.289,1470.235,1475.246,1609.504,1314.631,1416.779,1156.889,1450.914,1672.908,1064.541,1208.496,1137.375,1020.394,1232.665,1369.509,1948.896,1622.342,2162.504,1028.630,890.580,1666.661
132,595.130,1251.476,1047.965,1602.004,1191.239,1091.218,1189.970,1212.651,1147.037,1299.521,1813.478,1211.284,1135.611,1426.362,1470.417,1471.204,1609.773,1310.833,1408.769,1161.399,1450.281,1666.369,1057.407,1207.637,1135.674,1020.646,1225.508,1375.466,1957.118,1616.765,2160.187,1026.452,887.564,1669.847
133,598.018,1254.738,1049.989,1605.059,1188.900,1094.228,1191.596,1213.976,1150.561,1311.426,1814.487,1214.514,1144.095,1425.785,1474.810,1468.226,1603.614,1317.508,1419.570,1169.206,1460.944,1684.000,1064.095,1217.610,1139.164,1020.446,1235.579,1369.385,1959.932,1629.330,2145.539,1032.548,890.162,1673.989
134,596.828,1256.347,1053.024,1608.164,1194.392,1099.786,1192.336,1217.294,1149.655,1301.018,1814.985,1219.334,1147.552,1427.399,1480.416,1468.916,1614.294,1319.838,1419.498,1177.031,1456.254,1680.354,1062.325,1211.744,1139.196,1024.392,1233.628,1376.668,1955.186,1647.255,2166.985,1033.738,893.204,1668.387
135,592.162,1250.862,1045.288,1605.961,1190.450,1094.132,1189.233,1208.402,1145.787,1302.353,1813.984,1213.223,1136.566,1422.932,1472.509,1464.370,1603.818,1318.009,1416.321,1165.334,1453.029,1672.222,1062.756,1206.235,1133.292,1020.458,1224.428,1365.687,1952.003,1632.256,2166.617,1028.925,889.869,1667.641
136,592.972,1251.689,1047.805,1608.956,1190.244,1101.368,1190.605,1214.064,1147.924,1270.285,1819.877,1215.644,1138.741,1407.824,1467.498,1476.930,1608.974,1319.342,1425.844,1172.516,1460.682,1676.512,1065.071,1207.250,1130.409,1024.891,1235.754,1369.280,1961.942,1628.258,2174.072,1032.575,894.480,1664.739
137,599.267,1249.057,1045.336,1604.375,1190.275,1093.001,1186.242,1209.715,1148.010,1303.227,1814.975,1209.807,1137.591,1407.444,1457.249,1467.752,1601.876,1321.749,1407.126,1169.345,1442.440,1670.375,1057.233,1202.209,1128.648,1019.771,1237.903,1364.276,1953.840,1621.405,2160.718,1024.703,885.159,1675.959
138,597.314,1253.186,1050.283,1607.511,1193.372,1101.973,1191.436,1218.966,1150.867,1297.083,1822.125,1215.104,1139.104,1407.951,1472.458,1475.853,1613.815,1325.965,1420.775,1175.163,1457.606,1673.925,1064.364,1217.485,1134.778,1025.020,1233.697,1366.168,1952.704,1649.005,2195.421,1032.310,891.490,1660.256
139,600.814,1251.503,1051.658,1612.738,1197.034,1101.791,1193.151,1212.186,1155.940,1293.479,1824.366,1217.821,1139.304,1410.984,1472.529,1475.485,1614.861,1335.256,1421.877,1173.659,1449.544,1669.988,1057.468,1213.868,1133.154,1022.665,1231.557,1376.073,1955.092,1635.971,2166.127,1030.511,891.313,1673.688
140,602.217,1251.456,1049.019,1607.248,1195.713,1094.668,1185.930,1218.120,1146.569,1290.316,1820.950,1220.468,1142.271,1412.336,1469.949,1483.277,1601.922,1329.915,1417.342,1174.608,1463.440,1679.771,1067.299,1211.240,1135.426,1025.811,1229.935,1376.802,1962.582,1656.444,2171.172,1029.175,888.543,1675.505
141,600.935,1250.756,1048.645,1614.079,1192.380,1093.288,1188.190,1215.208,1146.233,1301.448,1821.204,1223.093,1140.486,1404.852,1460.738,1473.146,1606.320,1330.208,1417.534,1176.852,1448.493,1685.025,1057.793,1213.923,1134.328,1025.446,1227.335,1373.145,1961.972,1646.040,2180.349,1029.906,889.959,1667.760
142,596.636,1249.629,1048.219,1608.948,1195.194,1093.422,1190.788,1214.124,1145.159,1296.193,1826.022,1221.567,1145.710,1403.151,1468.411,1474.664,1596.665,1329.010,1413.977,1174.118,1459.459,1676.019,1066.947,1210.948,1131.526,1023.618,1230.002,1373.777,1939.914,1649.806,2186.770,1022.602,893.298,1668.543
143,601.427,1249.068,1049.204,1614.105,1191.072,1093.713,1192.558,1221.618,1149.852,1287.072,1819.074,1224.120,1144.139,1404.262,1470.054,1468.680,1603.099,1334.333,1414.729,1169.512,1456.870,1677.172,1063.709,1209.571,1136.824,1025.309,1231.552,1373.950,1939.958,1653.839,2179.659,1026.304,888.980,1670.495
144,592.927,1250.323,1046.981,1606.273,1190.891,1090.929,1193.334,1221.903,1146.990,1281.670,1827.392,1225.918,1143.707,1389.458,1467.353,1471.486,1600.568,1336.280,1412.405,1168.065,1456.212,1678.038,1058.530,1205.108,1135.637,1021.099,1226.611,1373.818,1954.002,1663.057,2181.787,1028.839,887.491,1663.382
145,599.057,1249.364,1051.703,1606.952,1190.545,1098.802,1194.586,1220.362,1151.900,1284.610,1824.480,1230.212,1144.788,1394.082,1466.018,1477.501,1607.200,1338.808,1418.179,1172.747,1455.664,1680.081,1060.688,1208.667,1133.474,1021.853,1243.106,1372.231,1954.936,1650.628,2182.340,1027.091,889.029,1659.655
146,599.986,1253.120,1054.881,1616.409,1194.985,1098.996,1192.258,1224.287,1151.059,1291.498,1828.064,1230.757,1148.984,1395.954,1467.398,1485.061,1612.634,1336.541,1413.097,1173.069,1457.706,1689.057,1062.300,1215.297,1136.386,1028.576,1234.274,1367.736,1955.956,1669.724,2192.322,1030.330,892.554,1669.457
