 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42
3127,651.262,1787.591,1635.890,1135.113,3137.759,3111.362,1889.987,1329.661,1588.520,1415.478,1240.069,1357.878,1053.396,1359.014,1397.047,2354.218,2141.407,2635.221,2003.664,1899.732,1581.224,1335.859,1727.861,2393.309,1706.579,2106.402,1892.881,1888.315,1475.087,1071.198,1131.175,1340.710,1097.826,1033.770,1347.206,1128.888,969.939,1148.657,931.078,1165.459,4759.494,1969.132
3128,650.479,1784.571,1634.746,1141.657,3133.327,3106.071,1891.385,1327.440,1586.704,1422.223,1241.496,1357.546,1052.894,1358.919,1395.907,2371.862,2153.927,2643.912,1997.720,1906.218,1580.639,1331.116,1731.778,2374.436,1705.488,2096.396,1883.855,1874.186,1475.482,1076.376,1133.413,1339.465,1090.302,1030.792,1342.087,1135.018,963.156,1158.200,931.790,1160.752,4734.471,1961.323
3129,646.965,1771.582,1634.461,1136.859,3124.996,3101.308,1887.436,1328.982,1576.379,1410.714,1234.232,1354.208,1053.895,1347.344,1388.806,2374.854,2133.734,2625.022,1993.759,1885.574,1573.298,1326.512,1727.226,2379.948,1688.768,2104.474,1877.381,1870.130,1466.028,1075.172,1128.394,1330.479,1092.693,1033.919,1338.125,1132.866,955.467,1162.257,928.852,1162.372,4746.401,1959.278
3130,648.098,1775.615,1623.488,1130.145,3116.612,3105.479,1885.629,1326.431,1579.088,1409.587,1236.512,1352.379,1050.072,1356.265,1396.612,2388.731,2135.766,2643.606,1996.576,1899.391,1574.877,1325.685,1728.216,2372.938,1707.613,2090.918,1881.107,1879.137,1474.553,1076.551,1136.662,1338.466,1094.724,1028.699,1345.917,1132.207,963.747,1151.738,927.479,1164.442,4764.319,1958.018
3131,644.576,1763.617,1629.139,1137.192,3106.394,3099.514,1880.569,1325.281,1568.012,1414.810,1235.097,1354.809,1049.473,1357.637,1391.540,2401.446,2138.274,2627.944,1988.031,1890.814,1572.582,1323.213,1723.336,2390.914,1704.357,2094.234,1881.390,1872.940,1471.014,1072.237,1132.746,1328.563,1099.510,1033.494,1342.182,1130.228,956.089,1150.766,922.875,1162.959,4708.543,1957.624
3132,647.962,1781.628,1636.619,1139.990,3114.268,3108.330,1884.718,1327.208,1570.895,1414.350,1238.358,1355.240,1053.378,1358.308,1402.450,2410.654,2138.144,2643.178,2000.888,1904.403,1583.697,1329.746,1727.271,2391.630,1728.961,2111.079,1887.384,1886.755,1477.088,1084.517,1138.068,1343.897,1099.864,1028.120,1350.782,1126.018,957.336,1158.045,933.915,1158.411,4754.472,1966.862
3133,651.486,1770.319,1632.924,1144.643,3113.522,3109.242,1876.534,1331.942,1568.354,1425.022,1240.591,1359.364,1054.409,1356.226,1398.982,2416.140,2147.600,2626.949,1998.142,1909.676,1578.520,1329.530,1728.047,2389.969,1715.208,2100.383,1887.077,1876.283,1478.158,1084.966,1136.263,1340.425,1097.389,1033.968,1345.662,1129.574,956.196,1158.560,934.040,1158.700,4793.542,1963.031
3134,650.453,1763.822,1616.886,1139.011,3096.567,3093.943,1885.091,1318.852,1556.399,1397.753,1233.510,1344.576,1043.585,1347.256,1395.611,2387.107,2134.346,2618.539,1991.073,1894.493,1579.810,1325.957,1714.461,2372.795,1706.113,2098.003,1877.044,1878.135,1467.500,1078.896,1132.229,1322.287,1090.722,1026.276,1342.434,1122.920,953.645,1153.021,928.314,1150.858,4754.094,1951.994
3135,646.229,1754.406,1611.470,1128.813,3075.079,3091.354,1866.534,1322.578,1563.818,1395.840,1233.331,1350.551,1046.587,1347.620,1389.943,2387.983,2132.206,2615.718,1981.894,1893.778,1577.002,1314.785,1701.930,2362.487,1718.141,2090.278,1871.894,1871.148,1467.675,1075.460,1131.250,1322.321,1085.812,1022.939,1342.635,1120.687,949.569,1154.442,930.259,1149.115,4784.951,1950.742
3136,648.091,1763.436,1609.793,1139.508,3081.214,3093.533,1883.587,1325.389,1563.226,1404.392,1238.822,1351.957,1052.527,1354.545,1400.169,2408.853,2132.298,2607.106,1981.593,1893.566,1575.440,1320.256,1711.122,2354.674,1713.579,2084.059,1867.402,1876.601,1471.831,1075.386,1127.021,1327.604,1098.111,1029.663,1353.564,1125.754,950.154,1154.869,931.481,1147.381,4768.501,1957.307
3137,642.819,1767.989,1605.870,1135.529,3080.993,3093.857,1881.602,1320.929,1555.816,1406.152,1235.081,1351.554,1045.265,1347.037,1387.902,2387.081,2128.028,2615.003,1982.383,1888.074,1577.816,1315.665,1714.149,2351.761,1716.516,2089.563,1870.361,1868.100,1470.931,1076.489,1128.746,1325.868,1094.647,1028.275,1340.093,1120.024,953.935,1153.979,928.044,1147.780,4745.203,1950.070
3138,647.412,1757.539,1602.588,1143.084,3068.290,3094.759,1882.013,1328.531,1562.796,1409.409,1242.307,1351.953,1055.116,1357.982,1393.730,2418.722,2127.852,2615.189,1987.844,1891.941,1576.420,1321.804,1716.771,2366.328,1722.017,2076.565,1877.244,1881.268,1476.747,1078.607,1129.052,1328.498,1096.787,1036.417,1361.685,1129.048,957.008,1162.900,928.652,1158.093,4776.722,1955.609
3139,650.419,1753.827,1613.219,1146.922,3075.534,3095.516,1884.477,1326.437,1563.679,1407.775,1239.231,1351.922,1054.977,1357.695,1402.448,2419.295,2138.051,2599.675,1994.667,1898.881,1580.318,1317.858,1717.619,2368.365,1719.452,2081.291,1874.350,1880.165,1482.526,1078.839,1137.360,1317.478,1103.229,1036.763,1345.932,1130.230,956.622,1149.078,926.476,1152.156,4784.432,1951.381
3140,641.233,1759.198,1598.246,1139.338,3057.903,3093.010,1877.601,1318.958,1552.212,1398.450,1231.677,1349.649,1050.229,1355.246,1393.018,2407.509,2134.630,2591.538,1978.965,1904.998,1575.993,1318.151,1713.244,2345.340,1712.798,2096.658,1876.034,1879.435,1472.048,1071.160,1126.756,1317.765,1105.270,1025.554,1345.626,1126.667,957.863,1154.291,924.969,1161.082,4768.032,1942.837
3141,651.102,1764.833,1607.365,1139.156,3052.815,3091.210,1890.909,1319.823,1560.224,1405.712,1237.385,1357.716,1050.889,1355.461,1390.385,2411.765,2132.578,2591.311,1990.778,1900.445,1574.649,1319.100,1716.012,2347.686,1715.115,2081.063,1873.476,1884.073,1481.181,1081.798,1130.875,1315.063,1107.457,1041.834,1352.836,1133.845,951.486,1148.955,928.351,1156.435,4799.908,1943.013
3142,650.906,1751.727,1599.324,1140.238,3039.920,3082.330,1878.066,1322.759,1559.350,1398.389,1237.003,1350.971,1051.634,1350.804,1387.222,2395.192,2143.414,2593.869,1988.546,1899.253,1570.408,1312.943,1711.085,2350.486,1715.615,2071.109,1862.482,1877.568,1486.474,1076.091,1125.201,1311.913,1097.776,1033.704,1351.526,1124.683,947.071,1148.700,927.513,1142.912,4763.928,1939.131
3143,640.488,1750.987,1586.724,1133.088,3047.058,3085.498,1870.641,1324.362,1558.880,1396.546,1229.289,1352.023,1046.085,1355.011,1399.031,2402.570,2144.029,2581.073,1975.460,1897.220,1574.930,1311.256,1714.734,2351.389,1709.785,2083.453,1862.671,1876.304,1483.833,1069.777,1120.638,1314.165,1096.455,1029.018,1348.885,1123.776,949.444,1154.013,923.681,1150.975,4765.382,1938.826
3144,649.061,1763.538,1590.855,1140.719,3048.367,3089.492,1881.987,1324.772,1565.496,1402.083,1237.207,1353.729,1050.932,1351.810,1398.187,2409.717,2133.036,2583.820,1978.440,1907.853,1572.546,1307.180,1713.126,2354.288,1716.298,2087.581,1868.247,1878.691,1474.277,1075.165,1128.618,1313.280,1109.681,1027.005,1348.132,1127.857,957.870,1155.222,929.957,1150.670,4771.831,1939.165
3145,648.854,1753.049,1587.704,1128.965,3027.643,3079.179,1870.804,1322.447,1558.333,1401.154,1237.692,1351.901,1052.077,1348.917,1395.680,2423.572,2132.190,2580.913,1967.633,1900.702,1573.668,1309.667,1717.720,2321.082,1726.198,2086.689,1870.430,1883.440,1483.124,1072.239,1130.417,1313.453,1112.698,1034.555,1345.854,1120.341,954.094,1155.418,924.861,1150.308,4794.540,1939.567
3146,650.878,1763.596,1603.957,1144.851,3036.565,3085.679,1886.308,1332.015,1559.807,1409.802,1244.847,1355.330,1059.263,1355.778,1405.028,2407.170,2142.775,2577.900,1976.242,1913.045,1581.411,1317.016,1717.750,2333.185,1724.359,2094.347,1876.539,1885.467,1490.323,1078.541,1132.768,1319.966,1113.504,1042.744,1346.946,1134.580,957.515,1153.814,931.600,1157.984,4781.058,1939.621
3147,641.758,1761.254,1592.731,1137.117,3026.751,3084.647,1869.929,1331.580,1561.014,1403.153,1236.328,1356.008,1054.505,1354.507,1403.799,2440.525,2129.313,2592.306,1974.953,1901.463,1575.740,1315.675,1712.272,2333.375,1721.300,2097.882,1871.891,1877.680,1490.587,1076.057,1124.415,1306.716,1114.576,1029.171,1346.394,1133.169,946.178,1151.167,923.639,1148.566,4761.628,1939.901
3148,643.119,1759.596,1592.027,1134.809,3031.117,3084.146,1878.417,1333.585,1553.531,1400.272,1238.501,1352.961,1054.077,1344.614,1404.546,2407.509,2148.715,2593.660,1962.591,1903.093,1576.563,1309.108,1714.902,2351.934,1722.490,2098.000,1869.922,1877.388,1489.336,1073.012,1130.085,1309.870,1118.711,1031.738,1347.430,1127.780,948.944,1162.985,920.730,1156.445,4787.755,1940.873
3149,651.099,1757.247,1595.210,1142.898,2998.220,3090.547,1869.590,1333.954,1568.510,1399.871,1239.224,1353.364,1055.539,1352.936,1399.052,2459.556,2142.578,2585.778,1963.861,1908.394,1582.013,1306.186,1717.942,2342.371,1728.302,2080.890,1869.322,1885.358,1491.643,1079.098,1125.763,1312.261,1115.388,1039.991,1345.394,1129.193,955.306,1160.523,926.825,1147.598,4765.573,1938.533
3150,651.380,1753.307,1587.488,1143.344,3011.270,3080.913,1879.656,1332.945,1554.729,1394.619,1233.800,1353.177,1056.843,1347.976,1401.454,2447.080,2138.769,2569.151,1960.243,1904.709,1584.200,1308.969,1713.300,2342.050,1716.626,2085.815,1865.772,1872.520,1483.974,1073.952,1131.561,1305.344,1116.497,1037.051,1363.537,1131.307,954.260,1155.586,921.440,1149.618,4772.509,1926.286
3151,649.184,1765.948,1590.249,1142.182,3019.418,3085.675,1886.844,1340.812,1557.874,1399.360,1241.993,1357.987,1059.549,1353.851,1404.626,2459.853,2145.753,2586.291,1955.015,1911.942,1579.545,1308.969,1724.977,2343.984,1742.475,2087.422,1872.457,1879.984,1488.552,1078.912,1135.935,1314.040,1120.046,1034.509,1345.832,1126.447,963.627,1155.367,925.680,1157.280,4794.591,1940.771
3152,645.831,1749.397,1583.687,1131.542,2999.434,3080.619,1887.483,1330.738,1561.292,1398.599,1231.548,1352.708,1048.477,1342.107,1399.358,2452.267,2139.635,2584.859,1950.158,1901.949,1572.606,1295.803,1707.322,2326.227,1723.327,2068.208,1860.731,1875.512,1486.118,1070.812,1125.795,1306.928,1110.170,1027.188,1348.208,1122.702,948.097,1153.566,913.474,1148.712,4769.180,1928.596
3153,643.623,1744.302,1585.158,1137.339,2984.986,3070.169,1888.883,1330.110,1555.170,1390.141,1236.963,1346.589,1053.267,1345.336,1393.551,2427.515,2130.012,2577.493,1952.157,1897.523,1575.410,1303.409,1714.988,2319.190,1723.849,2080.929,1854.339,1876.301,1474.538,1069.962,1127.344,1305.792,1117.734,1034.005,1336.556,1129.318,954.074,1152.249,919.052,1154.951,4721.916,1927.045
3154,644.875,1733.776,1578.556,1140.788,2972.432,3069.196,1883.087,1333.205,1558.729,1393.179,1235.645,1351.177,1055.022,1349.129,1400.780,2448.654,2127.055,2580.396,1946.955,1896.486,1575.822,1296.955,1712.212,2321.186,1722.617,2073.615,1864.621,1872.595,1485.091,1068.548,1123.264,1306.203,1106.066,1034.246,1340.748,1118.047,947.141,1149.710,914.971,1156.772,4771.621,1921.452
3155,649.832,1741.426,1588.671,1140.268,2978.212,3084.187,1886.874,1336.081,1562.490,1403.070,1241.220,1353.895,1064.514,1350.275,1404.788,2450.238,2140.839,2570.249,1952.579,1903.159,1583.975,1299.914,1719.001,2326.479,1734.603,2078.865,1870.548,1872.842,1488.197,1073.437,1134.725,1308.324,1123.014,1042.233,1349.133,1122.111,960.521,1160.370,923.673,1160.096,4738.833,1924.009
3156,643.796,1748.414,1583.053,1139.902,2979.590,3087.896,1889.930,1341.138,1560.669,1394.493,1235.947,1353.931,1059.533,1351.573,1412.319,2459.456,2136.996,2579.981,1950.292,1899.889,1578.699,1302.618,1716.735,2324.138,1737.435,2073.591,1866.286,1879.924,1488.024,1073.169,1132.730,1307.688,1119.846,1031.905,1341.207,1121.651,946.863,1164.942,924.460,1166.198,4775.685,1923.903
3157,643.050,1751.937,1588.009,1141.205,2975.054,3083.431,1905.878,1341.887,1565.731,1392.649,1240.480,1356.407,1059.157,1350.526,1406.015,2450.137,2146.103,2583.896,1944.646,1907.337,1583.821,1300.153,1719.943,2319.705,1747.228,2065.975,1861.600,1873.770,1485.292,1069.162,1127.232,1301.245,1120.706,1038.075,1344.299,1116.432,949.121,1164.937,924.738,1149.954,4737.773,1932.620
3158,652.639,1751.792,1581.219,1141.381,2980.707,3085.810,1898.687,1344.753,1566.948,1395.399,1244.018,1355.607,1063.908,1352.284,1415.971,2455.000,2143.029,2560.223,1946.375,1914.673,1586.364,1303.952,1717.833,2320.846,1754.494,2081.965,1865.305,1884.120,1490.037,1076.137,1132.215,1302.449,1119.054,1045.146,1347.210,1126.996,957.796,1162.196,926.724,1155.004,4771.786,1926.798
3159,649.584,1739.408,1575.844,1133.463,2955.670,3059.963,1889.106,1337.417,1551.029,1389.652,1236.171,1344.931,1054.095,1343.570,1409.769,2439.072,2131.754,2563.396,1932.302,1893.303,1571.440,1295.342,1715.793,2308.660,1751.378,2065.411,1852.320,1864.859,1483.381,1068.357,1128.710,1292.334,1115.146,1038.645,1344.596,1111.320,951.810,1161.640,917.560,1155.636,4720.995,1911.771
3160,647.198,1730.894,1573.992,1132.016,2943.140,3063.419,1901.880,1338.465,1556.407,1390.485,1240.865,1350.483,1058.095,1340.870,1414.661,2443.651,2134.931,2557.059,1925.396,1894.642,1579.801,1302.041,1720.768,2305.257,1751.740,2069.313,1850.911,1873.318,1481.987,1067.499,1122.703,1297.860,1127.049,1028.966,1341.714,1123.557,950.639,1170.158,921.482,1157.340,4730.982,1908.163
3161,646.338,1740.751,1569.406,1132.508,2945.872,3067.985,1888.806,1336.850,1548.878,1385.375,1232.161,1346.563,1052.307,1342.872,1418.810,2446.875,2139.316,2550.075,1917.203,1895.589,1575.844,1293.813,1713.989,2299.481,1759.676,2059.615,1863.031,1872.581,1487.870,1065.331,1124.335,1300.314,1119.871,1041.376,1330.969,1111.492,952.472,1165.485,917.080,1150.844,4749.924,1914.991
3162,645.960,1737.146,1575.784,1139.223,2943.971,3065.289,1905.681,1339.948,1557.796,1384.894,1233.417,1349.837,1056.106,1343.595,1422.605,2427.143,2143.725,2549.436,1930.919,1903.647,1579.281,1298.379,1729.031,2311.304,1749.749,2057.147,1860.317,1884.779,1484.685,1070.181,1129.819,1297.557,1128.598,1038.213,1331.649,1119.345,955.072,1171.660,912.978,1157.050,4754.615,1910.314
3163,647.851,1740.128,1578.608,1134.064,2945.243,3070.521,1905.701,1342.500,1574.378,1387.853,1241.000,1351.743,1062.113,1347.850,1429.415,2449.410,2138.133,2557.554,1921.002,1901.747,1576.636,1301.526,1719.583,2309.274,1767.977,2064.658,1863.130,1902.751,1477.867,1070.537,1132.717,1296.051,1127.280,1043.492,1342.448,1110.552,956.133,1174.168,921.970,1151.400,4778.096,1916.509
3164,651.954,1748.436,1576.747,1142.229,2946.329,3077.066,1910.357,1350.491,1577.575,1389.913,1244.220,1358.127,1063.636,1351.762,1436.876,2453.372,2145.046,2554.474,1924.145,1906.051,1590.460,1303.260,1717.570,2313.121,1772.440,2070.592,1866.497,1913.391,1486.365,1069.534,1129.035,1302.722,1131.498,1047.205,1346.983,1118.169,959.968,1166.055,925.726,1159.866,4753.599,1923.815
3165,648.439,1737.491,1578.950,1140.069,2935.114,3066.661,1901.545,1335.696,1570.620,1380.921,1232.500,1347.142,1058.500,1338.097,1438.621,2452.166,2141.398,2535.436,1910.665,1903.248,1570.611,1297.561,1715.344,2320.324,1758.150,2045.885,1862.109,1911.481,1484.205,1071.333,1126.115,1291.109,1135.390,1034.096,1335.907,1117.638,955.360,1168.716,917.313,1153.321,4778.317,1905.849
3166,644.880,1734.644,1572.700,1141.243,2928.288,3074.565,1915.198,1340.016,1561.053,1381.632,1239.581,1349.848,1058.802,1349.423,1440.753,2448.055,2149.490,2539.672,1906.476,1897.006,1576.423,1294.184,1707.604,2303.941,1764.939,2042.553,1853.416,1929.931,1482.559,1064.703,1129.931,1300.675,1128.366,1040.187,1336.774,1113.583,951.937,1167.896,912.443,1157.241,4732.214,1911.640
3167,647.189,1732.360,1573.476,1136.673,2928.757,3072.433,1902.711,1338.922,1567.811,1389.466,1238.045,1347.128,1057.134,1348.259,1441.916,2449.770,2145.183,2541.692,1902.193,1892.549,1570.179,1299.614,1707.559,2312.234,1779.256,2046.250,1857.417,1911.247,1481.242,1060.232,1124.853,1297.095,1127.758,1036.332,1336.417,1111.203,953.219,1173.728,913.165,1156.548,4743.377,1906.670
3168,650.802,1744.246,1577.665,1148.830,2934.892,3081.271,1918.335,1345.526,1579.155,1394.157,1237.785,1347.811,1059.760,1351.777,1442.508,2466.694,2154.803,2549.564,1905.005,1904.158,1581.538,1294.558,1710.725,2325.261,1788.132,2061.769,1860.942,1939.003,1483.556,1067.888,1134.053,1296.742,1129.653,1039.463,1339.263,1115.505,957.407,1172.374,917.338,1160.738,4759.935,1912.261
3169,647.386,1732.408,1585.479,1142.333,2932.179,3074.903,1914.563,1346.174,1574.182,1385.552,1237.072,1351.475,1061.585,1357.093,1447.061,2462.253,2160.722,2529.892,1912.719,1901.960,1575.568,1299.076,1709.855,2311.398,1785.393,2047.840,1863.294,1939.199,1491.987,1067.705,1132.609,1298.375,1128.813,1043.667,1336.678,1120.666,964.676,1169.698,921.936,1164.747,4762.912,1907.062
3170,646.468,1727.848,1581.934,1141.947,2928.324,3076.406,1912.261,1346.127,1579.634,1389.348,1238.269,1353.966,1061.509,1355.395,1443.415,2457.212,2164.719,2532.304,1890.645,1903.263,1579.827,1297.041,1715.353,2321.098,1782.978,2039.553,1861.770,1942.269,1490.857,1066.075,1124.749,1296.365,1136.133,1043.502,1344.062,1119.876,963.371,1160.892,918.196,1160.746,4761.632,1905.947
3171,647.489,1729.166,1582.997,1144.549,2919.230,3073.521,1913.262,1346.017,1575.754,1384.260,1239.896,1348.347,1061.050,1350.806,1448.703,2476.115,2165.229,2541.488,1888.996,1899.334,1569.655,1304.362,1703.497,2310.616,1791.796,2027.672,1865.660,1949.780,1481.437,1066.985,1132.875,1277.151,1128.817,1044.355,1335.630,1114.466,953.018,1161.218,913.850,1162.737,4732.731,1896.518
3172,649.294,1729.316,1574.165,1152.388,2935.070,3079.635,1912.921,1350.496,1573.949,1389.460,1240.096,1350.346,1061.064,1352.567,1446.260,2480.897,2161.180,2524.308,1894.870,1902.804,1582.133,1304.796,1711.746,2306.887,1796.131,2049.005,1863.912,1957.980,1489.067,1065.200,1129.076,1293.163,1138.196,1042.197,1337.376,1115.881,955.602,1166.246,917.725,1168.546,4740.208,1895.975
3173,651.927,1726.196,1575.118,1138.155,2914.783,3068.811,1914.658,1346.847,1576.648,1383.978,1236.896,1346.875,1060.284,1349.295,1437.051,2454.381,2156.748,2505.600,1885.453,1896.065,1568.592,1289.857,1705.401,2299.457,1786.114,2031.960,1861.630,1961.819,1482.741,1058.530,1124.590,1288.679,1128.001,1041.109,1327.033,1104.276,961.216,1165.271,910.374,1165.317,4730.096,1890.115
3174,647.218,1718.705,1585.715,1148.693,2918.408,3074.762,1909.034,1350.697,1580.882,1390.512,1237.554,1346.747,1062.631,1351.938,1450.169,2462.138,2165.951,2504.272,1894.811,1896.985,1574.188,1291.691,1701.814,2299.431,1797.584,2042.882,1863.529,1958.645,1492.209,1063.059,1126.928,1294.138,1133.324,1040.774,1325.436,1115.436,960.060,1169.080,914.349,1164.619,4744.851,1893.496
3175,645.341,1720.098,1583.202,1150.768,2911.959,3076.911,1922.636,1346.983,1584.268,1387.053,1241.689,1351.404,1063.397,1352.708,1444.028,2462.660,2168.072,2523.659,1897.122,1902.055,1579.991,1292.322,1708.557,2307.895,1791.569,2045.949,1872.952,1962.287,1493.361,1061.583,1126.034,1287.588,1136.715,1044.507,1322.758,1121.285,961.737,1161.214,918.679,1164.273,4767.580,1896.754
3176,645.136,1712.817,1578.360,1147.245,2905.298,3076.230,1913.427,1346.464,1582.646,1377.311,1235.286,1346.231,1063.035,1345.995,1442.574,2462.610,2167.473,2505.469,1888.751,1894.732,1575.885,1289.969,1705.244,2306.109,1788.654,2040.799,1875.811,1964.217,1490.354,1065.500,1122.737,1280.308,1131.403,1040.551,1326.971,1109.244,958.744,1168.631,913.501,1160.857,4763.546,1888.811
3177,644.284,1719.117,1576.686,1145.813,2904.687,3072.356,1925.495,1345.393,1580.566,1378.483,1234.702,1348.513,1060.210,1348.292,1439.404,2466.129,2158.869,2492.444,1896.801,1895.810,1571.180,1291.086,1706.434,2293.966,1776.916,2040.976,1866.636,1960.189,1491.281,1062.623,1121.986,1277.487,1124.467,1033.776,1328.770,1119.776,956.062,1161.710,908.844,1162.082,4762.721,1887.183
3178,648.046,1720.620,1583.439,1145.981,2902.497,3080.471,1921.307,1346.406,1581.482,1382.897,1234.867,1346.395,1064.112,1346.583,1443.713,2483.954,2163.419,2502.929,1894.667,1897.328,1574.969,1302.310,1703.822,2304.763,1796.364,2042.075,1871.336,1982.669,1497.948,1067.916,1124.385,1290.964,1122.684,1035.845,1331.541,1121.305,950.947,1163.704,909.149,1163.579,4741.635,1891.880
3179,647.752,1723.887,1585.979,1151.905,2894.591,3073.665,1929.750,1346.844,1582.296,1381.613,1240.349,1348.854,1063.290,1354.522,1441.223,2504.475,2174.453,2506.873,1896.668,1898.363,1584.160,1297.818,1711.383,2301.621,1789.804,2042.941,1886.763,1977.637,1489.501,1067.652,1127.453,1287.467,1129.076,1035.523,1325.700,1123.450,960.844,1171.631,912.105,1164.941,4741.468,1892.981
3180,640.386,1717.582,1577.635,1142.460,2878.137,3073.221,1930.215,1343.204,1574.304,1375.667,1234.488,1344.959,1056.350,1338.865,1447.898,2489.853,2165.809,2504.288,1898.327,1891.516,1587.036,1287.254,1708.281,2284.736,1784.142,2035.059,1873.688,1973.211,1485.899,1059.332,1123.927,1287.982,1122.578,1033.585,1315.484,1116.031,944.911,1159.861,905.799,1160.353,4717.928,1883.832
