 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64
609,917.018,3900.038,3849.445,3892.087,1939.512,3317.302,3797.031,3467.818,3755.922,4795.075,3668.879,5712.453,7535.600,4418.782,3530.774,2971.055,2786.994,2929.675,2127.051,3597.774,3880.672,7408.671,6744.237,2637.576,5073.614,5298.669,4714.863,4760.487,5359.396,2700.696,2483.184,2285.887,3482.673,3527.475,3381.404,5277.386,4227.279,3433.595,3034.889,3466.034,3458.899,2849.127,3201.714,3001.397,2950.510,4655.645,3299.315,3606.984,3538.363,3949.695,2667.036,4631.633,4092.170,5212.513,2291.437,2491.192,3662.481,3644.888,3015.201,3301.443,2749.593,2174.899,5058.972,5361.643
610,903.000,3857.866,3841.650,3879.786,1928.314,3278.722,3779.630,3471.271,3731.085,4806.091,3659.517,5692.858,7432.984,4412.330,3513.087,2971.751,2784.257,2919.163,2127.776,3600.809,3867.791,7443.214,6659.474,2625.153,5055.534,5315.346,4715.101,4726.990,5332.240,2725.693,2487.373,2268.644,3459.356,3518.637,3368.667,5253.656,4184.013,3464.477,3015.612,3476.615,3442.147,2822.633,3201.994,2987.903,2983.233,4643.556,3287.663,3590.240,3537.420,3944.737,2665.449,4692.563,4043.728,5159.257,2294.409,2461.067,3660.524,3654.575,3011.381,3275.339,2745.257,2152.343,5029.796,5381.073
611,916.778,3898.337,3839.302,3891.056,1926.207,3261.046,3802.393,3457.562,3760.544,4768.858,3636.071,5720.956,7416.437,4409.964,3487.536,2971.493,2799.159,2916.947,2112.516,3589.748,3863.677,7466.408,6705.989,2631.284,5046.737,5300.341,4734.974,4743.206,5320.854,2701.658,2492.734,2271.303,3486.582,3505.105,3382.566,5277.336,4153.725,3432.797,3036.909,3450.903,3454.608,2812.641,3167.873,2962.393,2943.228,4627.254,3299.089,3565.278,3511.051,3924.505,2662.893,4653.839,4089.850,5175.924,2252.824,2472.858,3645.185,3617.137,3032.139,3261.839,2749.005,2175.773,5081.188,5384.949
612,908.204,3879.655,3853.811,3886.699,1927.646,3310.460,3804.731,3473.072,3746.921,4815.840,3673.083,5686.992,7245.553,4412.999,3484.706,2968.704,2797.543,2931.496,2117.743,3581.886,3863.311,7513.036,6721.916,2632.766,5055.093,5270.473,4724.322,4754.122,5351.559,2705.974,2489.429,2268.778,3477.292,3514.788,3378.999,5285.031,4160.670,3440.898,3036.794,3467.342,3446.390,2845.252,3177.621,2976.959,2941.228,4613.895,3301.118,3574.424,3527.353,3943.981,2669.581,4656.650,4063.302,5154.548,2263.569,2486.309,3680.900,3699.009,3023.542,3291.699,2762.305,2179.698,5084.413,5379.966
613,918.630,3862.897,3855.014,3919.088,1940.217,3292.925,3799.488,3467.020,3774.817,4846.093,3677.430,5716.124,7196.903,4417.412,3504.958,2977.001,2800.600,2940.449,2130.619,3620.179,3867.546,7625.148,6714.479,2634.256,5105.928,5340.910,4704.848,4785.678,5354.886,2717.227,2498.949,2277.075,3506.292,3521.374,3397.210,5258.059,4198.282,3457.023,3054.693,3468.739,3433.520,2832.764,3186.358,3014.227,2957.832,4645.942,3317.122,3561.085,3551.438,3932.791,2661.194,4651.076,4086.000,5180.113,2298.874,2495.690,3668.471,3678.481,3031.054,3263.593,2752.746,2178.460,5077.449,5392.093
614,909.407,3862.733,3839.139,3935.615,1934.202,3283.137,3802.527,3465.902,3747.062,4849.494,3658.080,5736.621,7111.971,4450.699,3509.861,2972.111,2803.450,2935.545,2136.265,3592.083,3857.838,7704.717,6717.143,2639.519,5093.874,5326.370,4723.863,4793.719,5359.024,2705.141,2506.876,2280.582,3493.601,3525.941,3398.474,5246.146,4202.148,3481.323,3060.892,3470.739,3467.160,2833.411,3196.542,3013.700,2990.756,4640.170,3336.033,3596.070,3517.533,3908.474,2680.729,4659.348,4108.619,5181.878,2294.902,2480.804,3695.652,3678.279,3027.206,3321.455,2744.155,2185.730,5060.452,5394.545
615,903.296,3858.054,3857.797,3888.710,1932.119,3269.081,3819.821,3478.418,3766.995,4866.357,3662.561,5687.893,7007.413,4431.168,3507.753,2983.413,2804.914,2926.395,2109.180,3607.098,3864.501,7750.792,6685.259,2632.488,5069.692,5313.224,4708.966,4768.474,5357.752,2711.295,2491.676,2262.897,3481.964,3534.207,3411.094,5239.412,4211.624,3467.708,3020.609,3467.543,3425.659,2815.686,3185.200,2997.571,2973.443,4625.510,3341.048,3580.855,3524.705,3894.419,2683.656,4661.591,4081.669,5186.245,2273.261,2481.857,3662.404,3627.009,3030.709,3310.534,2747.427,2176.438,5061.864,5380.870
616,926.111,3857.110,3839.974,3909.433,1933.991,3302.905,3847.278,3471.157,3750.048,4812.437,3631.430,5700.729,6973.816,4445.710,3508.491,2974.061,2800.966,2924.309,2115.032,3569.400,3853.770,7804.960,6706.373,2629.557,5084.475,5315.575,4718.414,4785.910,5350.578,2717.540,2494.595,2269.131,3466.639,3516.098,3416.689,5238.876,4160.266,3461.961,3037.513,3470.297,3452.199,2801.070,3213.149,2991.895,2971.467,4610.519,3324.314,3573.423,3545.149,3899.636,2675.789,4669.000,4125.333,5176.745,2272.506,2479.609,3663.360,3650.815,3045.693,3316.518,2777.572,2178.907,5070.674,5381.579
617,921.759,3866.529,3848.437,3918.861,1930.796,3304.119,3807.810,3461.426,3778.713,4881.812,3645.616,5729.213,6880.057,4436.321,3486.545,2964.780,2804.791,2933.450,2127.246,3613.435,3842.812,7815.450,6672.946,2629.188,5100.884,5340.909,4709.938,4787.836,5362.333,2740.456,2496.458,2277.047,3503.165,3531.402,3428.787,5253.539,4199.975,3449.709,3040.645,3472.109,3446.983,2831.402,3188.758,3011.962,2976.439,4601.931,3338.326,3574.847,3555.133,3904.561,2692.719,4669.746,4103.163,5193.264,2283.395,2482.973,3664.239,3663.721,3032.133,3307.314,2765.254,2174.183,5058.848,5400.134
618,920.222,3856.638,3852.335,3914.935,1930.923,3319.940,3826.267,3480.529,3763.985,4837.590,3654.584,5735.730,6741.071,4441.450,3482.694,2976.853,2792.963,2900.344,2127.264,3601.968,3855.235,7844.989,6699.309,2626.994,5134.993,5341.037,4695.391,4767.218,5356.639,2715.849,2503.805,2276.369,3495.042,3526.922,3440.967,5195.951,4199.296,3464.962,3044.143,3464.559,3447.799,2829.701,3203.948,2976.166,2963.462,4595.915,3326.992,3552.400,3546.300,3936.437,2702.166,4634.748,4098.443,5194.373,2290.591,2476.236,3667.443,3656.875,3027.723,3302.880,2746.733,2181.606,5080.175,5418.562
619,931.130,3845.770,3859.493,3923.036,1929.398,3295.837,3812.333,3472.370,3752.596,4879.788,3660.076,5726.251,6669.603,4438.085,3493.349,2995.848,2803.988,2913.828,2127.905,3590.618,3859.306,7914.147,6681.275,2614.301,5088.181,5286.787,4710.635,4788.783,5357.461,2720.023,2502.542,2289.328,3502.681,3558.760,3448.602,5223.182,4203.400,3443.878,3039.365,3475.130,3427.666,2842.331,3191.121,3002.936,2952.770,4603.364,3333.474,3551.667,3558.247,3961.556,2690.918,4621.738,4099.943,5215.586,2283.872,2488.149,3640.202,3659.734,3038.209,3300.713,2767.114,2178.527,5058.396,5376.909
620,904.130,3833.178,3866.624,3904.276,1943.887,3295.586,3823.679,3464.150,3761.521,4897.089,3651.501,5744.955,6538.782,4442.560,3481.601,2979.081,2818.567,2910.200,2144.522,3621.685,3860.910,7916.862,6690.269,2626.486,5075.893,5306.398,4690.766,4801.736,5376.132,2737.723,2504.237,2296.752,3506.942,3542.062,3442.291,5229.705,4204.783,3461.817,3061.339,3472.282,3447.025,2828.049,3188.633,3005.039,2964.552,4605.264,3360.891,3558.340,3551.637,3971.839,2652.559,4635.327,4074.717,5212.855,2276.509,2479.757,3643.726,3678.275,3054.065,3277.882,2781.715,2159.809,5089.943,5388.887
621,916.833,3848.356,3874.441,3926.804,1938.732,3293.385,3819.469,3457.948,3767.993,4873.563,3647.371,5764.156,6527.674,4445.523,3466.639,2982.476,2809.956,2920.610,2136.409,3601.994,3889.639,7950.712,6668.665,2618.393,5072.674,5284.396,4716.514,4780.541,5363.302,2718.060,2511.544,2277.441,3492.041,3531.228,3459.245,5214.429,4189.688,3459.233,3006.198,3455.656,3451.613,2800.133,3206.649,2978.378,2964.732,4573.800,3316.020,3543.906,3568.338,3945.047,2695.939,4675.092,4093.717,5224.017,2288.050,2488.111,3648.773,3648.738,3034.293,3334.848,2759.685,2168.890,5108.821,5372.512
622,910.611,3830.995,3886.895,3900.876,1926.472,3300.466,3830.734,3462.120,3754.528,4876.035,3660.825,5748.809,6430.168,4454.417,3478.705,2994.891,2816.686,2935.168,2120.625,3590.004,3889.460,8009.435,6669.757,2621.585,5123.274,5344.062,4704.545,4802.929,5364.062,2718.426,2497.674,2279.196,3506.804,3561.060,3460.769,5151.795,4181.085,3445.539,3038.191,3461.492,3432.198,2812.150,3196.910,2969.100,2970.818,4563.965,3327.992,3522.369,3541.890,3964.764,2687.918,4656.654,4071.565,5224.102,2275.439,2473.666,3632.123,3627.734,3028.948,3300.783,2742.189,2173.515,5053.505,5359.566
623,913.778,3811.853,3877.042,3910.320,1933.388,3296.674,3810.810,3445.461,3765.907,4924.821,3645.021,5734.404,6347.378,4430.050,3483.279,2958.550,2805.485,2919.224,2134.191,3597.890,3881.210,8028.437,6662.481,2620.902,5105.322,5313.274,4702.339,4803.566,5359.771,2723.922,2476.270,2296.784,3482.211,3537.406,3471.898,5180.105,4215.403,3457.995,3042.296,3473.882,3429.259,2823.434,3175.588,2996.130,2962.475,4595.585,3322.379,3535.423,3544.967,3963.010,2700.124,4678.279,4100.334,5204.930,2269.252,2479.240,3671.409,3656.451,3041.513,3302.077,2761.359,2185.189,5062.139,5405.507
624,906.241,3814.768,3884.549,3893.380,1936.666,3314.107,3814.026,3466.711,3751.635,4913.093,3659.989,5697.979,6269.086,4421.812,3482.740,2961.411,2803.890,2940.737,2113.657,3591.089,3867.115,8078.750,6650.289,2625.364,5127.813,5311.151,4713.561,4797.805,5355.727,2712.684,2495.601,2292.654,3476.007,3549.250,3462.866,5162.213,4213.949,3451.733,3049.848,3477.500,3434.238,2810.224,3173.305,2992.777,2953.425,4551.482,3326.076,3542.612,3532.993,3968.151,2655.502,4635.499,4091.630,5241.330,2256.681,2472.084,3642.091,3647.064,3037.149,3288.172,2742.005,2170.603,5059.401,5361.802
625,888.000,3792.112,3909.979,3904.307,1930.940,3290.730,3808.491,3446.303,3757.351,4881.951,3636.104,5681.495,6166.255,4408.284,3464.060,2959.438,2810.595,2919.261,2128.422,3606.913,3878.637,8102.218,6663.283,2605.541,5145.952,5295.788,4694.272,4811.914,5360.567,2726.404,2487.558,2283.259,3483.688,3541.308,3471.642,5172.559,4205.098,3436.347,3050.340,3459.457,3439.429,2823.825,3181.248,2997.999,2966.242,4567.209,3330.360,3513.795,3539.186,3993.798,2692.249,4651.614,4086.872,5230.067,2267.178,2478.929,3651.963,3645.906,3048.805,3286.091,2757.962,2180.456,5028.122,5382.960
626,923.000,3822.787,3926.433,3902.155,1940.569,3303.859,3840.386,3418.429,3767.763,4921.288,3614.001,5717.807,6153.272,4424.315,3490.164,2984.849,2809.189,2923.887,2126.210,3626.095,3897.038,8172.968,6666.281,2621.121,5139.784,5262.556,4704.798,4823.707,5355.813,2708.660,2492.021,2286.391,3502.932,3556.955,3478.360,5199.828,4168.083,3463.347,3037.741,3466.061,3459.237,2801.986,3175.719,3007.250,2975.665,4545.659,3316.966,3555.856,3552.790,4011.152,2700.279,4647.275,4097.948,5227.353,2286.996,2475.029,3663.135,3597.579,3030.027,3294.677,2753.046,2177.146,5051.710,5373.727
627,936.222,3809.528,3915.479,3924.035,1932.730,3274.960,3821.139,3461.862,3766.782,4921.471,3636.369,5700.839,6082.922,4444.464,3481.766,2969.852,2794.568,2915.487,2132.452,3602.325,3854.035,8205.962,6688.503,2609.945,5156.816,5269.363,4697.159,4816.127,5367.175,2707.190,2504.332,2284.896,3484.394,3562.017,3489.162,5162.424,4220.132,3471.084,3047.112,3480.105,3448.247,2815.171,3196.537,2986.578,2958.928,4524.415,3321.232,3531.695,3533.851,3974.860,2676.134,4683.108,4111.946,5257.066,2272.111,2480.196,3634.766,3651.863,3048.198,3286.120,2774.254,2173.353,5038.266,5387.927
628,890.778,3805.235,3928.105,3917.644,1940.608,3310.762,3839.022,3455.917,3745.569,4897.306,3637.209,5710.180,6048.409,4377.962,3510.510,2954.237,2804.182,2901.818,2125.118,3613.165,3862.797,8283.406,6665.384,2614.819,5141.308,5296.963,4682.109,4804.936,5352.043,2729.069,2508.848,2304.156,3493.762,3559.827,3497.682,5153.563,4206.855,3473.709,3055.504,3473.490,3432.422,2796.022,3185.320,2981.872,2970.169,4543.614,3333.795,3514.268,3529.477,3952.214,2674.138,4652.466,4126.568,5242.758,2267.765,2465.876,3662.044,3631.687,3046.831,3283.631,2755.850,2181.042,5003.646,5368.669
629,929.796,3805.483,3929.623,3927.132,1939.925,3317.220,3850.678,3488.920,3770.132,4923.972,3673.347,5733.692,5986.114,4421.191,3493.504,2958.956,2816.861,2896.481,2127.867,3637.211,3857.336,8355.159,6637.672,2626.849,5187.687,5308.383,4691.120,4827.491,5356.731,2724.073,2517.170,2304.397,3518.479,3578.678,3502.492,5153.076,4215.727,3493.970,3048.297,3496.318,3425.588,2806.877,3168.430,3013.138,2957.166,4543.541,3336.702,3514.061,3542.732,3950.207,2694.829,4645.739,4120.077,5263.503,2255.757,2485.913,3633.489,3636.223,3063.711,3294.048,2757.315,2177.392,5040.864,5379.115
630,888.259,3803.831,3963.628,3915.361,1932.755,3278.586,3839.496,3487.850,3745.413,4906.175,3629.220,5724.985,5923.092,4414.488,3478.205,2971.191,2807.297,2891.752,2134.450,3588.075,3882.260,8329.655,6656.725,2599.422,5135.680,5309.139,4691.387,4818.085,5361.829,2704.492,2499.051,2302.501,3483.119,3524.723,3498.882,5163.185,4201.013,3474.041,3057.812,3478.939,3447.291,2835.442,3185.387,3004.517,2951.141,4542.915,3302.744,3510.538,3541.022,3940.310,2675.594,4683.618,4120.251,5273.135,2245.191,2486.124,3639.207,3595.751,3053.894,3268.523,2759.960,2189.730,5005.659,5379.001
631,928.130,3795.011,3954.325,3912.964,1931.503,3281.646,3857.516,3535.722,3754.976,4910.945,3606.976,5724.000,5894.281,4429.463,3465.082,2970.344,2812.116,2897.408,2110.896,3612.317,3873.974,8372.434,6622.452,2624.442,5130.993,5302.414,4705.396,4831.540,5340.914,2716.248,2508.868,2291.001,3491.799,3545.846,3504.515,5143.398,4193.748,3492.845,3040.776,3479.994,3454.971,2780.244,3193.046,2968.504,2948.880,4530.818,3322.128,3519.688,3530.323,3971.709,2689.606,4656.091,4128.427,5250.640,2262.646,2484.543,3680.281,3584.275,3066.523,3298.539,2747.270,2172.272,5025.071,5413.458
632,887.833,3764.648,3957.377,3907.950,1929.569,3291.901,3837.951,3546.769,3730.553,4901.625,3633.344,5717.839,5772.791,4407.683,3489.488,2970.197,2798.992,2895.618,2113.750,3638.100,3870.693,8442.597,6636.463,2597.041,5162.707,5251.357,4676.213,4820.894,5354.699,2706.391,2505.605,2294.445,3487.919,3546.943,3512.183,5147.938,4177.213,3493.356,3063.866,3483.498,3448.562,2788.991,3181.032,2977.534,2951.239,4508.405,3325.096,3526.298,3533.687,3958.051,2696.426,4657.479,4112.105,5265.158,2240.052,2473.175,3643.656,3624.953,3050.609,3290.692,2776.468,2171.110,5017.061,5356.785
633,930.037,3780.602,3916.830,3934.296,1934.259,3305.765,3830.160,3547.725,3742.255,4924.230,3658.986,5708.176,5749.142,4405.625,3479.206,2963.460,2806.316,2885.323,2105.395,3620.581,3842.420,8467.670,6633.280,2620.548,5184.029,5259.729,4694.690,4817.805,5346.714,2710.166,2506.490,2299.774,3506.458,3574.160,3510.771,5107.318,4198.408,3473.122,3075.389,3487.111,3435.748,2813.113,3202.899,3008.288,2965.769,4521.302,3306.115,3535.477,3537.956,3977.056,2699.332,4624.708,4118.142,5252.003,2273.948,2491.225,3639.981,3658.652,3081.141,3274.206,2762.844,2191.625,5009.416,5387.934
634,908.982,3750.451,3923.303,3888.507,1936.479,3335.851,3814.605,3531.027,3742.581,4906.837,3639.525,5718.422,5662.428,4417.846,3494.345,2976.490,2805.089,2889.641,2118.683,3629.165,3836.624,8521.580,6638.562,2618.514,5159.426,5277.532,4703.323,4825.684,5364.972,2728.661,2516.979,2305.880,3507.073,3552.748,3499.742,5124.732,4217.567,3484.775,3074.738,3481.806,3444.051,2811.925,3169.245,2980.412,2976.116,4528.781,3323.846,3499.930,3538.241,3972.131,2692.562,4647.028,4117.413,5280.923,2255.846,2477.112,3629.617,3705.416,3091.416,3266.805,2745.517,2212.057,4971.817,5369.494
635,902.833,3771.901,3953.395,3892.371,1934.204,3297.335,3843.900,3513.960,3735.860,4886.862,3637.950,5711.731,5602.558,4416.315,3496.960,2958.692,2814.116,2887.167,2103.202,3606.344,3860.656,8563.662,6610.973,2604.162,5128.618,5280.776,4710.970,4827.922,5353.049,2698.299,2517.388,2295.677,3516.400,3568.376,3549.110,5135.691,4208.165,3467.517,3051.530,3482.718,3474.184,2805.390,3166.238,3006.522,2971.931,4523.440,3304.042,3510.679,3543.484,3969.492,2692.863,4652.585,4110.529,5290.735,2253.578,2485.593,3630.525,3680.000,3072.230,3302.756,2749.608,2207.702,4992.925,5374.639
636,943.593,3787.515,3957.399,3924.280,1931.775,3313.564,3835.137,3526.135,3750.860,4875.875,3614.924,5748.981,5575.485,4432.009,3476.520,2967.986,2814.586,2885.003,2109.672,3591.884,3862.104,8567.401,6623.241,2597.205,5145.245,5250.337,4709.223,4829.999,5356.261,2722.599,2511.014,2287.766,3503.268,3593.434,3526.234,5129.201,4223.317,3523.001,3051.320,3464.385,3453.699,2788.454,3178.922,2986.720,2933.427,4536.840,3322.740,3531.327,3542.770,3974.550,2688.091,4671.073,4122.425,5305.905,2274.904,2480.752,3655.146,3621.219,3074.311,3272.941,2759.089,2183.365,4980.595,5406.532
637,876.296,3754.057,3955.565,3891.369,1932.746,3300.010,3849.451,3508.081,3755.079,4857.422,3641.580,5699.695,5486.376,4411.841,3490.717,2969.111,2791.141,2876.214,2114.906,3624.384,3857.541,8596.542,6588.938,2591.382,5131.015,5269.890,4684.454,4832.224,5349.862,2723.090,2516.607,2298.680,3486.595,3572.011,3519.189,5124.029,4193.462,3504.161,3049.300,3466.500,3455.884,2811.260,3166.234,3026.996,2965.313,4528.619,3310.160,3504.601,3524.328,3950.904,2689.083,4660.197,4107.648,5296.902,2282.267,2473.324,3656.508,3637.090,3091.451,3257.672,2747.418,2212.450,5006.910,5375.499
638,906.074,3750.671,3960.206,3912.304,1929.129,3310.583,3845.638,3517.633,3758.511,4902.801,3633.748,5720.760,5450.264,4411.684,3465.495,2978.091,2811.148,2859.985,2123.877,3584.614,3833.242,8645.620,6616.348,2597.898,5148.815,5229.761,4692.717,4830.982,5338.137,2715.754,2532.827,2284.629,3490.262,3554.889,3518.094,5109.550,4232.307,3476.841,3052.032,3487.271,3444.796,2815.539,3177.817,3016.948,2965.768,4520.601,3318.194,3506.639,3542.647,3948.959,2687.038,4666.171,4116.166,5283.260,2277.948,2477.222,3636.905,3622.245,3076.431,3263.921,2769.781,2180.057,5015.196,5379.375
639,906.278,3753.431,3971.475,3902.688,1932.750,3317.640,3849.889,3531.659,3740.748,4885.769,3605.461,5678.646,5390.237,4423.091,3466.066,2968.161,2800.129,2863.100,2119.424,3580.565,3844.697,8756.679,6644.651,2596.165,5131.516,5248.285,4688.026,4841.576,5373.140,2714.667,2507.994,2283.950,3509.173,3576.432,3517.044,5070.537,4223.753,3495.475,3063.843,3508.424,3443.637,2821.454,3194.992,3006.702,2948.954,4528.335,3309.995,3530.651,3526.939,3924.594,2680.709,4655.017,4110.468,5299.406,2265.676,2480.334,3621.833,3633.060,3092.655,3258.258,2708.610,2190.028,4967.538,5398.573
640,885.407,3756.966,3962.885,3873.115,1927.305,3315.764,3855.795,3508.596,3728.656,4892.907,3614.640,5686.840,5317.818,4408.661,3489.579,2965.495,2798.652,2869.173,2111.456,3596.996,3825.987,8767.740,6618.938,2574.170,5158.326,5231.046,4676.404,4843.896,5363.590,2718.665,2504.406,2276.345,3499.456,3568.854,3530.261,5097.688,4221.947,3516.562,3052.404,3497.460,3429.919,2798.049,3166.062,2998.576,2968.724,4495.673,3305.189,3533.399,3530.944,3899.162,2702.659,4663.463,4130.128,5296.465,2273.889,2475.822,3640.264,3675.416,3097.340,3283.980,2736.537,2183.077,4987.710,5363.605
641,897.704,3782.644,3955.664,3879.704,1920.716,3316.616,3889.821,3505.363,3743.948,4895.556,3585.023,5679.401,5316.480,4391.465,3467.795,2954.897,2785.812,2849.096,2103.819,3603.640,3840.391,8824.136,6601.549,2584.628,5102.124,5268.946,4693.434,4857.298,5316.832,2695.078,2517.405,2279.484,3484.362,3550.750,3508.115,5066.234,4212.124,3470.091,3024.411,3483.644,3458.024,2773.594,3161.174,3022.065,2936.375,4517.479,3305.984,3499.456,3545.879,3894.143,2727.943,4656.801,4096.753,5317.903,2280.248,2485.020,3647.179,3602.232,3080.293,3280.242,2745.512,2198.037,4929.071,5366.201
642,921.889,3725.819,3952.517,3886.203,1933.593,3322.704,3887.093,3498.574,3744.411,4916.821,3622.362,5718.699,5241.958,4418.477,3492.944,2949.174,2789.417,2860.384,2115.093,3603.240,3816.329,8834.701,6621.221,2600.531,5156.502,5283.420,4690.295,4850.863,5354.073,2719.455,2501.989,2296.652,3502.108,3557.121,3515.317,5053.895,4229.762,3489.369,3068.064,3485.298,3447.301,2795.500,3164.555,3014.451,2951.450,4490.342,3320.115,3518.462,3533.407,3946.354,2717.104,4664.373,4123.218,5290.750,2258.509,2478.589,3630.887,3660.425,3066.938,3272.823,2747.629,2196.211,4972.363,5355.710
643,923.111,3739.265,3977.765,3879.013,1932.715,3331.100,3868.466,3508.849,3740.617,4885.279,3626.653,5721.739,5233.390,4417.834,3508.471,2955.407,2794.855,2855.684,2114.656,3604.906,3794.488,8888.263,6626.727,2584.884,5163.032,5233.569,4690.224,4851.277,5357.188,2723.399,2496.138,2300.161,3483.951,3567.611,3506.037,5047.821,4221.667,3533.116,3064.236,3487.604,3453.978,2776.624,3186.634,3016.683,2937.656,4519.185,3305.820,3516.113,3539.196,3961.590,2707.793,4667.572,4111.442,5320.316,2251.343,2480.136,3653.229,3651.579,3091.659,3265.900,2757.713,2193.483,4936.814,5396.381
644,910.463,3734.991,3966.327,3903.173,1931.636,3316.251,3863.534,3502.171,3740.055,4920.246,3630.127,5720.899,5207.090,4402.274,3479.394,2960.938,2797.798,2860.899,2119.254,3587.750,3805.043,8909.735,6631.562,2592.281,5124.221,5284.524,4663.402,4850.167,5349.321,2732.743,2511.194,2306.074,3493.949,3566.801,3516.880,5057.198,4235.328,3493.766,3076.263,3501.222,3421.216,2816.056,3173.434,3025.096,2952.340,4520.960,3288.260,3482.702,3549.096,3942.975,2697.607,4665.859,4093.222,5336.833,2259.817,2484.517,3621.645,3629.004,3077.887,3279.095,2729.544,2189.331,4946.117,5390.032
