 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
4015,1142.065,3747.681,3134.953,2984.441,2655.786,1839.076,3449.237,2298.112,1887.799,2977.995,1855.836,2214.054,3110.950,2312.231,3439.959,2413.908,1669.673,1824.236,4448.703,2706.014,2260.334,2311.231,2775.139,2038.668,2218.860,3110.843,2335.136,1962.735,1818.819,2861.430
4016,1131.454,3746.458,3152.114,2995.874,2677.857,1859.902,3481.120,2312.231,1863.306,2958.140,1844.357,2201.275,3041.532,2306.037,3429.257,2375.273,1671.473,1797.988,4482.912,2681.585,2257.029,2338.154,2781.391,2031.793,2251.459,3105.368,2328.370,1961.203,1839.904,2849.468
4017,1144.269,3767.756,3146.683,3007.137,2690.786,1856.336,3513.688,2317.915,1888.292,2970.435,1844.701,2217.859,2994.953,2304.493,3426.187,2364.293,1657.689,1822.038,4473.487,2677.488,2225.129,2322.167,2794.769,2052.152,2243.812,3104.440,2329.099,1987.148,1829.867,2847.596
4018,1118.606,3769.738,3131.873,3002.506,2688.615,1869.739,3502.394,2308.759,1870.660,2957.438,1834.010,2208.980,2919.940,2300.334,3429.730,2363.912,1679.184,1798.364,4478.894,2680.402,2261.654,2317.740,2778.044,2043.664,2244.892,3106.348,2317.265,1967.824,1836.556,2836.589
4019,1110.407,3731.672,3113.486,3001.870,2684.937,1851.503,3507.660,2295.735,1890.805,2967.254,1832.786,2203.210,2834.813,2295.354,3406.194,2339.417,1691.640,1789.192,4512.769,2692.415,2229.263,2347.274,2772.032,2032.616,2262.335,3086.116,2308.108,1966.845,1837.925,2841.103
4020,1108.236,3725.806,3110.652,2989.532,2663.985,1855.729,3499.765,2279.510,1873.750,2971.270,1828.281,2199.925,2787.959,2325.129,3409.774,2320.946,1658.649,1804.673,4526.705,2698.829,2254.668,2333.835,2770.941,2055.406,2250.424,3097.297,2308.326,1972.497,1825.496,2830.558
4021,1123.407,3742.512,3113.543,3003.358,2689.904,1850.786,3513.209,2288.275,1880.241,2961.807,1828.883,2203.121,2750.780,2315.396,3409.917,2327.099,1674.094,1795.271,4563.116,2709.522,2229.810,2343.573,2787.535,2034.172,2252.050,3089.923,2321.786,1976.794,1831.775,2844.269
4022,1126.134,3730.179,3115.033,2997.075,2706.633,1857.891,3547.497,2299.286,1871.799,2965.436,1813.185,2208.517,2679.095,2311.837,3407.018,2304.320,1677.532,1802.714,4547.411,2697.730,2238.497,2322.057,2774.003,2040.190,2248.759,3112.218,2303.004,1930.578,1828.645,2849.647
4023,1126.384,3730.855,3110.173,3022.243,2711.345,1865.025,3542.131,2283.883,1877.117,2949.257,1829.513,2223.406,2650.587,2300.436,3414.813,2316.796,1682.557,1826.312,4500.383,2668.968,2223.678,2343.671,2763.587,2034.674,2262.644,3090.863,2295.715,1933.785,1828.805,2857.165
4024,1135.593,3741.349,3141.756,3019.259,2693.392,1869.710,3526.509,2288.974,1904.064,2965.224,1856.388,2212.321,2587.935,2319.139,3363.588,2308.283,1673.143,1824.883,4512.952,2688.246,2243.424,2340.171,2760.562,2054.067,2259.034,3099.433,2293.665,1940.354,1827.726,2838.106
4025,1118.921,3725.658,3121.329,2992.957,2689.603,1858.076,3512.030,2296.081,1887.831,2976.315,1865.875,2216.072,2503.789,2305.641,3375.007,2290.142,1675.605,1814.114,4541.922,2687.409,2244.006,2343.927,2785.058,2037.463,2264.293,3100.708,2282.735,1923.469,1829.433,2842.467
4026,1109.606,3727.105,3087.958,2989.753,2699.875,1876.997,3506.730,2296.075,1882.292,2955.458,1847.742,2213.308,2477.055,2309.585,3370.767,2289.061,1659.487,1837.534,4511.246,2676.662,2234.754,2322.004,2782.763,2040.772,2263.921,3108.154,2279.320,1925.751,1836.946,2817.524
4027,1112.898,3734.730,3117.042,2989.687,2713.182,1863.724,3484.901,2277.588,1869.857,2973.721,1843.763,2202.336,2439.146,2307.331,3388.335,2283.046,1661.508,1815.583,4464.471,2691.139,2239.647,2349.719,2778.529,2032.646,2250.969,3105.299,2281.151,1921.152,1827.146,2824.941
4028,1115.435,3756.904,3125.086,3007.793,2742.794,1896.629,3502.094,2282.642,1887.396,2939.137,1831.690,2210.875,2394.198,2308.654,3354.020,2285.884,1676.563,1832.845,4452.763,2716.475,2226.731,2344.552,2768.442,2045.806,2279.564,3095.292,2282.124,1922.466,1825.700,2822.225
4029,1099.440,3725.644,3123.688,3009.757,2749.354,1878.037,3521.143,2287.759,1889.620,2963.391,1846.703,2226.402,2378.927,2313.478,3349.230,2260.743,1691.758,1798.942,4507.018,2720.171,2232.862,2345.697,2784.253,2053.798,2268.068,3099.939,2300.674,1935.310,1822.858,2835.731
4030,1129.116,3727.509,3091.478,3010.690,2747.109,1871.988,3489.413,2272.366,1876.175,2952.480,1830.359,2203.359,2347.315,2302.221,3329.811,2249.875,1671.666,1834.160,4477.890,2712.340,2230.891,2355.113,2804.470,2051.410,2278.359,3093.281,2347.748,1906.312,1834.540,2831.737
4031,1112.398,3719.404,3087.946,3023.261,2752.591,1866.358,3530.868,2266.963,1879.823,2938.236,1882.076,2202.517,2302.092,2313.079,3348.047,2240.419,1687.930,1810.029,4455.257,2704.284,2240.474,2343.504,2791.685,2038.083,2261.097,3107.996,2445.626,1930.617,1820.648,2825.783
4032,1120.009,3710.104,3080.810,3002.366,2770.411,1859.676,3508.613,2277.146,1902.141,2935.133,1838.914,2217.371,2265.527,2315.123,3317.055,2225.862,1695.256,1841.519,4367.541,2708.720,2248.570,2326.267,2788.118,2049.930,2273.942,3101.545,2677.073,1917.878,1834.860,2824.636
4033,1126.921,3735.386,3113.167,3014.035,2796.544,1871.756,3529.953,2276.046,1909.779,2944.953,1857.375,2221.287,2274.494,2308.439,3303.669,2254.954,1680.962,1834.201,4360.008,2715.654,2214.495,2325.891,2790.295,2057.052,2286.125,3134.128,2961.182,1922.245,1826.581,2837.008
4034,1113.361,3710.037,3095.977,3009.453,2783.845,1869.812,3549.120,2274.960,1892.525,2951.540,1847.128,2244.249,2252.201,2317.128,3295.672,2264.801,1698.264,1867.432,4264.451,2729.686,2217.413,2344.925,2788.981,2055.375,2265.116,3105.120,3129.279,1930.852,1827.412,2833.166
4035,1122.722,3734.173,3083.963,3005.161,2757.109,1864.819,3517.930,2259.569,1889.276,2952.733,1860.156,2221.046,2232.055,2313.846,3289.818,2242.031,1685.621,1839.714,4285.721,2722.376,2239.787,2341.892,2796.394,2047.682,2268.034,3121.843,3173.171,1923.623,1824.556,2841.589
4036,1122.565,3723.101,3088.896,3009.592,2757.384,1861.258,3503.484,2257.839,1891.423,2972.247,1839.190,2228.402,2215.715,2272.068,3267.972,2240.385,1689.066,1858.079,4257.004,2716.491,2244.150,2346.499,2815.323,2042.402,2270.095,3128.158,3178.122,1929.952,1829.213,2819.965
4037,1113.481,3701.835,3073.500,2993.449,2746.852,1875.993,3528.524,2275.615,1883.135,2971.747,1845.018,2216.722,2183.558,2308.312,3270.633,2234.734,1683.607,1829.770,4151.964,2726.214,2213.035,2373.254,2810.755,2044.860,2251.014,3117.313,3141.732,1933.804,1829.470,2818.815
4038,1117.454,3704.538,3049.499,3011.094,2736.124,1867.444,3516.510,2281.312,1882.304,2956.467,1852.049,2199.098,2167.758,2289.845,3241.040,2224.848,1680.156,1850.493,4057.056,2734.380,2207.384,2340.001,2783.687,2028.946,2266.311,3121.646,3102.391,1904.048,1824.311,2808.770
4039,1121.681,3708.524,3070.901,3013.422,2747.496,1872.397,3534.570,2268.175,1898.211,2971.718,1836.641,2217.228,2148.904,2305.483,3226.644,2231.419,1697.920,1817.073,4017.020,2725.160,2199.148,2337.590,2771.476,2028.753,2265.968,3133.645,3040.212,1884.744,1817.130,2802.047
4040,1133.431,3676.892,3048.540,3000.027,2733.038,1882.420,3514.253,2237.669,1883.489,2977.145,1825.810,2218.091,2115.656,2295.808,3184.979,2211.833,1671.750,1829.516,3969.874,2761.277,2235.265,2336.290,2790.824,2035.124,2243.335,3122.697,2963.089,1917.402,1822.798,2796.912
4041,1139.565,3700.885,3047.900,3009.562,2740.290,1869.085,3541.897,2243.251,1887.149,2958.385,1820.458,2219.870,2108.597,2322.499,3209.764,2212.730,1695.341,1807.388,3924.100,2753.804,2234.996,2356.191,2776.132,2042.736,2271.808,3104.281,2892.367,1908.527,1822.067,2822.051
4042,1116.773,3712.297,3055.663,3011.790,2721.061,1872.795,3510.658,2261.593,1889.571,2943.600,1831.578,2205.912,2120.201,2321.409,3196.863,2207.080,1688.739,1798.633,3874.140,2759.872,2236.271,2339.433,2770.276,2025.119,2283.127,3142.017,2840.969,1922.171,1816.926,2816.389
4043,1117.296,3698.355,3016.295,2989.197,2729.332,1878.222,3527.206,2258.880,1912.714,2931.634,1816.279,2211.951,2070.976,2303.472,3169.935,2208.445,1670.591,1828.609,3729.006,2714.074,2216.249,2340.785,2785.402,2026.249,2251.533,3132.063,2785.326,1915.178,1819.605,2831.634
4044,1110.565,3679.896,3019.202,3002.173,2719.461,1872.627,3546.486,2268.333,1906.614,2975.569,1816.958,2215.566,2065.241,2297.538,3167.131,2202.593,1664.957,1814.350,3726.032,2730.529,2216.933,2331.521,2782.960,2036.135,2245.277,3106.327,2745.380,1914.418,1820.457,2802.691
4045,1113.769,3675.188,3014.083,2997.288,2716.795,1850.552,3492.958,2270.818,1883.545,2938.971,1844.685,2222.927,2066.981,2313.601,3147.845,2179.130,1649.543,1831.985,3659.645,2752.916,2216.342,2355.590,2765.737,2036.599,2262.688,3106.765,2697.699,1934.799,1837.634,2818.567
4046,1111.898,3690.340,2980.135,3015.452,2760.076,1869.549,3522.641,2260.526,1899.111,2958.631,1844.820,2230.513,2050.266,2330.393,3138.266,2195.545,1651.315,1816.895,3593.513,2723.370,2223.447,2349.080,2779.285,2023.541,2237.048,3111.721,2653.088,1934.637,1841.997,2812.374
4047,1118.532,3677.957,3011.849,2994.234,2770.448,1851.186,3522.810,2272.421,1890.286,2952.722,1842.747,2222.282,2036.617,2308.669,3100.405,2183.629,1688.590,1810.364,3514.545,2729.885,2228.818,2353.077,2764.921,2046.533,2239.079,3136.705,2620.598,1928.746,1837.996,2803.371
4048,1105.676,3695.760,2998.130,3007.758,2749.101,1873.559,3511.334,2271.699,1903.652,2945.885,1864.154,2216.892,2035.046,2303.049,3121.599,2183.740,1664.797,1851.344,3443.681,2733.822,2220.988,2338.819,2769.345,2042.828,2254.238,3127.819,2592.781,1913.589,1833.669,2789.156
4049,1117.894,3687.874,2992.637,2999.658,2756.090,1867.741,3491.104,2241.413,1900.070,2925.183,1830.490,2228.114,2027.493,2312.024,3083.630,2188.116,1675.875,1830.843,3369.633,2769.686,2204.654,2350.181,2781.238,2055.356,2247.277,3141.975,2560.475,1900.677,1829.979,2824.696
4050,1123.463,3688.602,2976.652,2993.934,2779.804,1855.164,3522.955,2266.325,1888.266,2980.625,1841.716,2236.142,2002.438,2294.564,3059.229,2181.053,1675.739,1802.534,3335.020,2766.912,2213.543,2338.772,2790.191,2065.020,2244.216,3116.658,2539.563,1903.772,1846.548,2828.620
4051,1106.880,3695.912,2971.073,2990.264,2782.376,1865.737,3503.239,2259.646,1889.948,3003.568,1829.568,2240.205,2004.692,2296.381,3058.538,2168.104,1687.384,1800.778,3270.056,2758.789,2228.409,2367.121,2784.915,2051.831,2245.746,3120.651,2512.030,1914.631,1837.895,2823.552
4052,1117.398,3689.385,2953.790,2990.233,2764.515,1856.698,3523.396,2242.295,1890.644,2977.512,1828.945,2230.501,1985.829,2297.320,3023.220,2162.674,1664.273,1822.449,3236.463,2757.529,2198.236,2373.845,2780.469,2066.174,2233.747,3114.526,2472.018,1918.335,1830.795,2825.248
4053,1103.116,3682.624,2948.510,2990.158,2761.191,1880.924,3560.043,2290.251,1890.169,2992.743,1859.690,2241.927,1999.595,2319.935,3025.994,2190.886,1687.183,1804.983,3215.816,2748.231,2205.896,2350.971,2779.888,2064.834,2253.721,3151.135,2462.588,1913.566,1831.053,2850.358
4054,1100.023,3686.715,2953.035,3014.181,2798.339,1868.515,3559.336,2290.298,1881.151,2980.059,1828.328,2242.013,1993.684,2327.793,2992.460,2187.007,1680.122,1819.408,3133.295,2739.985,2223.956,2350.960,2787.996,2071.966,2255.008,3140.570,2435.976,1904.362,1845.349,2822.671
4055,1121.352,3698.712,2946.480,2974.659,2755.560,1877.583,3550.329,2294.087,1888.589,2978.939,1822.680,2226.431,1998.257,2300.601,2987.425,2183.713,1661.823,1840.685,3115.253,2743.146,2226.735,2358.654,2798.864,2061.410,2244.721,3158.395,2438.024,1926.744,1856.552,2858.884
4056,1103.583,3675.992,2919.009,2987.933,2751.577,1850.295,3574.568,2266.648,1867.748,2966.021,1817.635,2241.739,2018.604,2343.428,2943.017,2156.919,1664.156,1827.466,3062.277,2746.066,2231.386,2358.277,2789.461,2052.211,2234.084,3147.885,2402.362,1913.621,1844.502,2857.158
4057,1111.801,3654.859,2931.617,3006.672,2742.951,1879.395,3593.543,2280.663,1865.479,2993.456,1828.414,2231.289,1995.994,2310.116,2945.634,2170.064,1692.621,1822.239,3028.938,2743.822,2217.171,2349.138,2794.499,2062.691,2272.382,3148.663,2395.229,1932.538,1850.939,2831.432
4058,1103.935,3688.896,2924.159,2989.868,2761.159,1845.864,3581.134,2295.769,1877.883,2963.325,1822.047,2244.439,1989.527,2300.286,2904.001,2181.325,1667.066,1845.420,2954.517,2732.183,2221.493,2338.197,2779.741,2086.305,2244.837,3147.938,2397.434,1911.497,1843.213,2820.494
4059,1102.037,3691.340,2915.991,2991.802,2737.571,1857.881,3572.559,2265.582,1880.052,2970.965,1829.719,2237.705,1986.433,2310.027,2843.182,2164.580,1668.516,1830.149,2941.138,2744.365,2240.724,2338.811,2791.626,2053.930,2246.721,3166.896,2380.810,1904.774,1846.418,2828.817
4060,1111.565,3680.750,2902.241,2979.477,2726.297,1862.488,3583.781,2250.780,1887.097,2971.620,1818.211,2228.739,2007.899,2306.585,2832.589,2155.203,1660.645,1813.776,2902.299,2746.860,2245.017,2366.846,2801.126,2044.966,2254.871,3133.481,2367.562,1899.542,1845.420,2833.376
4061,1129.097,3668.614,2883.290,2992.058,2728.019,1871.851,3595.781,2238.985,1857.054,2960.776,1821.276,2222.037,1994.554,2320.218,2782.818,2175.354,1668.045,1813.329,2880.016,2749.502,2227.691,2358.574,2800.712,2069.925,2250.879,3147.131,2358.893,1933.841,1844.959,2828.787
4062,1100.093,3683.499,2897.894,2987.682,2725.777,1879.781,3564.526,2261.542,1870.000,2973.230,1830.250,2234.406,1974.918,2309.729,2752.346,2139.231,1648.457,1826.915,2844.124,2754.610,2244.405,2368.648,2781.762,2054.813,2255.488,3154.998,2355.031,1924.205,1843.703,2850.559
4063,1126.153,3697.694,2913.268,2996.070,2740.496,1889.019,3599.073,2259.232,1867.427,2954.954,1827.143,2240.890,2007.126,2329.619,2713.480,2160.080,1702.066,1829.604,2799.964,2747.115,2204.873,2382.029,2787.116,2065.633,2254.121,3133.514,2347.551,1928.972,1832.760,2856.450
4064,1117.694,3681.774,2918.007,2970.418,2730.777,1870.559,3588.807,2266.759,1866.461,2969.099,1837.445,2231.953,1993.531,2334.717,2681.056,2153.665,1676.184,1831.157,2800.539,2746.357,2222.758,2402.187,2806.869,2050.019,2248.829,3125.264,2356.253,1929.406,1831.794,2858.061
4065,1131.611,3689.241,2886.239,2991.874,2729.877,1854.490,3601.678,2265.920,1857.300,2960.321,1835.279,2232.678,1994.395,2302.615,2649.795,2138.397,1673.146,1839.880,2783.361,2769.806,2225.583,2403.397,2810.866,2046.046,2247.465,3130.484,2348.609,1915.713,1825.963,2850.219
4066,1097.069,3659.158,2896.478,2983.047,2731.975,1866.520,3607.984,2261.493,1867.382,2984.411,1830.292,2225.788,1987.396,2300.916,2592.308,2136.914,1657.572,1834.778,2730.509,2751.271,2220.397,2393.925,2796.255,2054.966,2248.519,3134.598,2339.720,1924.931,1827.885,2849.963
4067,1126.676,3677.721,2882.672,2984.831,2723.157,1857.083,3611.984,2272.084,1860.489,2975.224,1807.125,2226.936,1974.583,2329.013,2568.418,2139.093,1663.810,1830.563,2695.966,2757.234,2217.764,2423.202,2787.132,2044.530,2251.776,3126.019,2325.764,1897.857,1823.273,2853.252
4068,1105.894,3692.215,2893.793,2986.063,2727.551,1853.505,3619.455,2264.734,1886.998,2969.200,1833.974,2229.392,1976.270,2335.196,2534.435,2162.508,1677.237,1860.044,2680.104,2775.014,2239.296,2424.017,2792.116,2068.311,2252.673,3146.364,2324.329,1908.141,1836.119,2876.370
4069,1101.806,3690.353,2882.877,2977.746,2739.440,1874.825,3647.104,2271.431,1872.865,2968.548,1811.760,2242.135,1995.370,2316.047,2498.271,2158.417,1680.499,1854.300,2674.966,2787.880,2237.651,2466.674,2802.006,2069.690,2241.248,3139.498,2307.197,1915.542,1814.219,2846.764
4070,1111.028,3663.633,2872.820,3002.447,2741.087,1870.405,3617.254,2270.075,1874.883,2972.271,1829.932,2217.746,1973.543,2324.178,2476.210,2138.215,1661.803,1834.015,2659.241,2782.995,2225.685,2509.663,2802.098,2076.950,2257.808,3109.593,2307.288,1911.543,1838.444,2834.494
4071,1124.824,3681.241,2857.497,2987.918,2734.671,1853.808,3591.909,2266.653,1865.105,2978.650,1828.089,2219.180,1955.017,2327.441,2432.746,2133.136,1659.059,1839.067,2645.467,2772.504,2207.455,2566.597,2790.906,2050.372,2241.187,3135.886,2316.170,1897.432,1838.233,2828.023
4072,1129.556,3678.913,2879.550,2972.033,2746.016,1836.888,3621.188,2266.680,1856.732,2965.392,1834.875,2229.463,1956.809,2305.355,2396.999,2157.521,1661.885,1838.799,2601.994,2783.955,2236.086,2614.755,2806.041,2048.524,2224.488,3132.962,2319.080,1904.303,1833.557,2832.258
4073,1115.787,3679.580,2869.733,2995.966,2755.625,1865.364,3667.962,2258.236,1856.459,2967.337,1832.875,2230.467,1973.326,2312.212,2357.075,2170.310,1679.141,1850.408,2602.473,2769.294,2244.100,2651.144,2796.362,2037.177,2275.659,3113.816,2312.482,1904.974,1821.726,2820.576
4074,1125.926,3680.034,2866.306,2969.266,2769.626,1878.861,3701.005,2263.217,1873.640,2991.414,1820.521,2246.142,1956.830,2333.856,2299.549,2159.316,1693.035,1863.023,2575.776,2782.214,2222.858,2623.039,2801.093,2063.528,2254.259,3131.527,2295.240,1907.310,1831.139,2825.495
4075,1126.782,3687.725,2865.249,2990.927,2772.490,1861.159,3727.598,2261.534,1880.179,2979.452,1814.086,2233.150,1959.663,2320.782,2305.458,2157.333,1670.969,1844.102,2593.708,2784.684,2214.376,2631.042,2829.939,2052.637,2250.301,3136.618,2305.391,1911.519,1832.618,2843.577
4076,1114.829,3675.491,2851.312,2957.726,2766.009,1861.019,3704.434,2248.835,1852.992,2960.505,1825.742,2219.034,1955.281,2311.630,2232.699,2134.220,1668.108,1853.799,2553.140,2771.445,2200.806,2621.918,2776.465,2052.028,2246.718,3120.609,2294.972,1894.143,1819.960,2807.461
4077,1114.625,3676.567,2866.973,2963.199,2779.979,1852.425,3775.638,2244.981,1846.873,2972.882,1816.073,2243.233,1956.855,2314.528,2217.884,2159.003,1689.395,1871.732,2560.942,2779.496,2218.674,2639.235,2817.372,2061.500,2288.483,3149.688,2295.517,1927.728,1819.340,2835.331
4078,1133.690,3667.534,2852.820,2958.738,2781.276,1861.446,3796.838,2249.167,1857.584,2973.775,1812.599,2241.706,1968.595,2325.682,2181.907,2171.689,1675.600,1869.921,2547.936,2761.312,2212.100,2617.191,2782.853,2057.745,2233.090,3109.110,2289.146,1911.296,1821.799,2825.830
4079,1106.912,3678.806,2832.213,2967.949,2784.091,1852.746,3811.322,2240.790,1873.974,2970.554,1819.292,2245.765,1965.595,2335.927,2186.195,2159.809,1675.635,1877.799,2549.938,2780.375,2209.942,2642.577,2792.598,2045.910,2248.192,3146.887,2279.720,1926.690,1834.458,2847.012
4080,1131.935,3676.584,2835.402,2964.452,2768.210,1858.763,3804.258,2237.873,1870.211,2981.758,1820.279,2232.865,1949.057,2318.527,2112.009,2170.633,1671.457,1844.878,2525.479,2763.385,2221.935,2656.839,2797.465,2047.113,2240.976,3122.808,2306.104,1912.159,1811.322,2829.404
4081,1103.481,3677.906,2817.551,2979.107,2749.129,1849.763,3810.434,2234.521,1869.223,2965.364,1801.737,2240.614,1950.311,2327.262,2086.876,2157.052,1679.332,1855.493,2519.669,2759.407,2236.127,2688.125,2803.395,2048.615,2243.691,3127.278,2298.448,1923.979,1835.049,2833.079
4082,1114.662,3688.526,2842.837,2963.366,2773.706,1857.246,3851.531,2251.065,1882.740,2982.774,1803.188,2251.181,1953.504,2342.364,2076.167,2179.489,1673.546,1883.105,2509.990,2765.879,2229.474,2684.562,2799.468,2046.578,2265.845,3141.851,2289.288,1919.175,1810.984,2823.785
4083,1093.606,3703.709,2861.985,2983.307,2795.345,1857.454,3883.997,2241.682,1870.348,2957.585,1814.422,2237.711,1961.373,2358.732,2060.161,2167.357,1676.499,1877.910,2516.495,2761.815,2217.833,2673.450,2818.448,2043.926,2272.678,3133.103,2290.254,1888.654,1828.857,2830.706
4084,1103.713,3714.691,2867.883,2969.480,2754.028,1843.690,3870.885,2237.170,1874.567,2964.083,1814.961,2240.043,1949.132,2333.583,2025.775,2180.194,1654.939,1860.088,2495.810,2758.754,2219.472,2665.495,2826.578,2031.022,2250.926,3125.503,2287.580,1914.804,1832.489,2840.956
4085,1124.778,3699.740,2842.279,2963.825,2745.215,1834.071,3878.127,2236.491,1854.869,2955.019,1826.354,2252.233,1945.429,2319.241,2004.160,2184.019,1672.144,1892.743,2484.120,2783.198,2228.950,2676.244,2812.845,2032.803,2263.179,3138.970,2283.175,1930.406,1824.121,2823.490
4086,1115.639,3707.732,2831.626,2954.653,2762.171,1842.720,3861.221,2253.045,1862.710,2958.924,1832.135,2245.902,1941.315,2314.817,1994.782,2164.030,1678.367,1853.872,2475.886,2773.299,2239.301,2672.997,2842.782,2044.045,2270.854,3129.585,2309.305,1913.776,1825.613,2825.710
4087,1123.829,3698.064,2842.508,2952.183,2753.780,1832.303,3883.136,2254.293,1873.111,2975.664,1830.974,2256.892,1947.292,2298.305,1995.057,2183.977,1667.717,1870.055,2465.417,2766.075,2222.397,2616.452,2838.346,2019.889,2254.354,3116.623,2295.082,1926.600,1828.219,2815.555
4088,1120.685,3705.888,2851.510,2961.453,2754.323,1850.471,3905.976,2262.458,1861.972,2974.506,1838.203,2264.240,1951.589,2324.695,1963.976,2211.751,1684.981,1894.726,2467.204,2788.425,2223.010,2600.339,2831.038,2057.140,2265.227,3102.059,2285.048,1934.646,1825.582,2817.943
