 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58
2649,1312.238,3177.161,3182.115,2758.382,3518.114,4153.034,3618.005,4512.760,2936.463,2750.681,4573.503,3360.954,4302.593,2577.168,2420.988,2541.316,2490.991,2864.388,2758.387,2369.672,3006.536,2204.406,4445.797,2860.242,2326.608,3882.066,2627.067,4381.419,2631.127,3909.579,2270.688,3011.034,1975.220,3990.310,3100.702,2715.461,3041.715,2233.439,3051.446,2368.913,2772.446,3770.496,4742.310,2315.191,3395.767,2878.731,2719.062,2022.886,1428.096,2689.792,3303.537,4218.583,3339.081,3772.145,2200.272,4545.722,2670.141,1750.934
2650,1321.063,3139.658,3215.716,2721.377,3515.018,4167.533,3625.575,4462.167,2914.309,2749.429,4563.113,3346.741,4333.021,2598.324,2416.020,2512.795,2482.760,2862.142,2746.673,2367.652,2981.996,2189.470,4451.585,2849.240,2313.234,3889.804,2629.217,4366.186,2616.440,3898.613,2234.542,3003.661,1980.835,4009.579,3092.904,2673.673,3035.053,2224.829,3066.124,2359.841,2761.887,3740.740,4721.158,2289.910,3411.242,2880.704,2707.314,2001.444,1420.703,2691.922,3317.950,4165.360,3391.322,3711.003,2186.563,4488.254,2643.726,1728.481
2651,1333.714,3150.611,3216.240,2730.557,3527.136,4131.845,3596.823,4440.228,2899.831,2757.000,4573.334,3365.282,4275.968,2619.025,2391.444,2501.307,2496.044,2833.865,2761.956,2403.439,2987.150,2205.639,4452.458,2838.588,2340.666,3889.761,2633.583,4398.311,2612.069,3887.951,2252.878,3001.132,1969.199,3996.642,3102.678,2690.171,3039.119,2211.083,3063.820,2331.609,2744.147,3745.885,4717.411,2337.518,3421.103,2850.898,2705.342,2028.830,1412.933,2690.288,3265.109,4187.917,3360.486,3756.676,2218.395,4487.198,2666.206,1713.568
2652,1341.952,3139.597,3217.574,2702.116,3469.871,4150.690,3607.299,4462.365,2900.628,2748.258,4544.615,3358.071,4259.484,2617.143,2412.031,2505.873,2477.429,2829.245,2735.282,2385.390,2983.643,2189.797,4404.071,2820.921,2304.061,3895.831,2632.631,4380.467,2607.205,3897.026,2238.346,2989.409,1965.290,3969.041,3074.720,2686.130,3018.209,2210.112,3024.777,2320.647,2737.925,3727.858,4694.149,2301.327,3416.169,2890.486,2721.073,1989.850,1411.692,2673.317,3277.778,4191.557,3366.116,3761.490,2167.286,4464.804,2644.258,1739.780
2653,1314.651,3146.542,3237.481,2688.083,3493.838,4156.417,3622.450,4463.732,2912.667,2756.101,4564.046,3336.419,4274.698,2632.072,2396.010,2518.679,2481.206,2846.016,2745.159,2383.299,2990.846,2197.137,4402.425,2822.054,2334.693,3901.405,2618.131,4343.733,2622.041,3880.982,2220.028,2988.843,1956.266,3970.605,3091.854,2657.882,3018.189,2217.569,3055.929,2330.625,2750.115,3715.034,4695.684,2323.000,3410.632,2872.733,2686.393,2007.840,1411.099,2656.751,3269.726,4219.617,3359.320,3772.568,2182.277,4508.299,2637.464,1720.812
2654,1316.889,3150.415,3229.265,2706.400,3464.416,4157.201,3615.471,4442.272,2923.398,2782.342,4557.754,3369.182,4271.995,2633.043,2417.023,2519.975,2486.802,2834.617,2752.611,2366.357,2984.135,2198.257,4412.982,2806.182,2322.766,3903.829,2647.279,4362.136,2604.677,3878.228,2252.425,2988.306,1967.569,3948.874,3103.895,2665.660,3012.057,2231.356,3031.698,2322.588,2743.071,3747.146,4668.755,2311.490,3400.855,2865.804,2698.006,1996.284,1422.506,2659.702,3248.496,4227.640,3346.297,3744.274,2182.202,4478.000,2607.368,1714.199
2655,1337.238,3145.060,3220.041,2724.251,3464.673,4191.643,3604.996,4431.562,2937.352,2763.449,4554.984,3387.434,4282.555,2620.590,2418.305,2521.120,2478.461,2838.331,2739.594,2381.209,2983.133,2205.688,4409.212,2846.242,2300.630,3961.574,2620.281,4365.158,2617.109,3886.935,2230.007,2997.096,1986.380,3988.201,3112.313,2680.286,3024.997,2223.818,3067.809,2352.134,2724.759,3713.177,4683.362,2317.420,3422.591,2855.132,2694.516,2016.856,1415.919,2652.220,3246.651,4220.631,3384.550,3738.598,2178.118,4462.004,2639.198,1726.856
2656,1314.619,3143.003,3233.611,2705.275,3457.224,4145.196,3621.541,4443.839,2925.827,2773.103,4542.063,3369.151,4276.277,2630.608,2412.944,2519.959,2480.780,2813.340,2721.944,2397.261,2999.536,2216.503,4440.503,2815.645,2353.253,3945.142,2662.699,4372.597,2604.635,3893.258,2235.365,2995.161,1961.519,3988.336,3049.519,2659.414,3017.291,2234.237,3039.793,2349.848,2747.954,3722.023,4679.130,2263.961,3437.156,2864.904,2696.226,2005.098,1404.166,2665.451,3259.696,4220.469,3388.836,3717.331,2179.006,4482.750,2624.021,1721.291
2657,1288.778,3141.113,3215.241,2708.729,3455.415,4166.690,3631.309,4452.211,2922.021,2775.307,4538.927,3347.052,4295.063,2631.930,2410.940,2515.994,2505.153,2848.419,2741.774,2377.111,3007.939,2217.030,4406.580,2841.634,2329.946,3957.455,2625.216,4399.015,2588.494,3885.735,2239.280,3021.138,1971.289,3948.656,3058.385,2661.965,3002.906,2211.688,3056.483,2318.522,2737.383,3704.281,4695.596,2301.942,3447.983,2848.746,2716.106,2001.925,1409.122,2674.864,3344.667,4244.123,3375.986,3729.138,2201.104,4492.737,2650.944,1714.432
2658,1321.825,3129.291,3236.893,2688.239,3489.987,4153.105,3596.474,4447.240,2911.638,2782.342,4527.702,3361.202,4290.032,2623.996,2418.526,2493.945,2459.310,2832.131,2715.037,2403.746,2997.931,2219.273,4417.287,2833.533,2319.360,3952.362,2644.776,4382.733,2610.706,3883.237,2245.032,3002.846,1951.050,3943.626,3058.991,2675.330,3000.580,2198.105,3038.154,2351.209,2735.327,3684.086,4682.933,2278.245,3428.034,2850.034,2695.907,2018.651,1401.419,2618.346,3449.744,4265.668,3395.722,3705.037,2169.756,4479.124,2620.931,1708.840
2659,1307.397,3151.831,3245.230,2694.504,3452.795,4152.665,3613.094,4467.362,2921.139,2778.263,4514.660,3359.964,4256.330,2630.515,2411.812,2497.125,2488.529,2839.588,2708.663,2384.588,2995.638,2211.453,4437.397,2833.329,2331.015,3953.706,2660.743,4381.841,2613.206,3882.768,2230.573,2978.494,1977.751,3973.955,3057.313,2685.642,3002.297,2210.746,3080.698,2335.066,2762.241,3712.650,4668.704,2297.058,3448.810,2891.576,2709.089,2003.065,1417.172,2644.393,3648.011,4293.146,3375.809,3718.078,2183.594,4464.405,2645.532,1712.380
2660,1330.254,3134.917,3265.467,2677.708,3461.185,4144.654,3619.097,4430.111,2903.198,2775.685,4507.118,3370.860,4232.072,2662.972,2395.425,2498.222,2476.431,2819.704,2710.246,2376.873,2971.031,2211.477,4410.113,2817.987,2333.681,3998.813,2654.123,4368.369,2608.335,3888.867,2237.105,2980.588,1959.029,3959.278,3071.434,2669.275,3022.227,2237.927,3069.527,2317.393,2752.706,3696.314,4644.897,2281.965,3478.623,2886.412,2695.812,2024.259,1421.590,2662.370,3878.014,4248.300,3391.913,3663.686,2146.580,4469.245,2627.407,1740.517
2661,1351.460,3136.216,3260.418,2675.186,3448.169,4169.688,3587.830,4445.014,2903.095,2765.945,4488.369,3304.689,4246.626,2673.382,2406.310,2498.106,2492.793,2828.454,2704.068,2362.978,3002.220,2228.566,4429.468,2814.481,2318.584,4024.958,2620.366,4366.521,2569.421,3887.940,2227.201,2993.948,1963.564,3945.725,3085.266,2660.549,2990.506,2198.509,3045.189,2351.724,2738.711,3695.996,4673.783,2310.428,3483.021,2880.868,2666.163,2007.667,1411.148,2638.446,4109.415,4274.734,3388.266,3689.138,2160.504,4459.136,2613.229,1711.741
2662,1275.889,3124.348,3294.198,2682.784,3440.476,4157.494,3602.451,4424.143,2902.843,2767.210,4491.795,3320.937,4250.531,2680.255,2416.477,2478.097,2494.420,2841.807,2695.335,2376.510,2995.369,2220.750,4387.894,2821.958,2318.465,3990.211,2631.829,4346.360,2602.454,3876.167,2239.568,3012.379,1940.979,3944.139,3042.045,2679.256,2991.351,2213.651,3047.031,2330.848,2757.921,3702.229,4663.178,2319.249,3477.812,2860.793,2695.298,2017.776,1398.474,2656.362,4306.085,4347.471,3356.112,3681.534,2152.487,4477.615,2610.530,1739.464
2663,1314.190,3126.618,3307.703,2690.032,3455.523,4164.164,3595.671,4437.533,2909.296,2755.781,4486.263,3369.563,4261.431,2694.636,2415.539,2474.465,2487.435,2833.648,2699.226,2364.968,2999.018,2214.681,4409.993,2803.358,2329.647,4005.303,2654.268,4363.653,2602.195,3865.016,2238.114,3001.968,1968.241,3970.061,3066.289,2635.648,3006.354,2204.805,3051.418,2322.400,2756.896,3704.161,4659.229,2300.132,3515.748,2865.508,2689.039,2019.778,1406.849,2646.601,4517.687,4290.180,3383.824,3669.993,2160.871,4484.976,2624.364,1701.247
2664,1323.302,3138.842,3325.760,2706.253,3473.698,4190.394,3609.091,4441.041,2916.629,2765.194,4489.838,3316.274,4293.768,2713.212,2409.993,2474.703,2486.974,2859.213,2712.592,2358.967,2991.925,2216.185,4380.596,2836.232,2339.260,4007.616,2633.067,4344.019,2601.116,3859.511,2236.004,3024.361,1939.491,3966.248,3084.060,2666.574,2995.041,2213.105,3063.140,2323.876,2789.266,3697.485,4669.121,2315.825,3524.076,2873.264,2672.827,2014.507,1391.314,2674.138,4678.061,4344.009,3379.037,3722.334,2204.784,4482.395,2640.626,1698.082
2665,1311.349,3135.737,3323.179,2697.322,3465.228,4142.991,3601.018,4425.880,2903.717,2755.534,4465.613,3333.264,4273.315,2724.602,2417.350,2476.138,2507.641,2849.565,2701.917,2365.799,2995.118,2195.052,4366.300,2812.688,2291.231,4015.818,2608.023,4366.055,2598.940,3855.976,2219.342,2993.115,1957.717,4010.550,3054.910,2662.483,2971.769,2210.283,3066.481,2343.372,2749.172,3677.548,4659.760,2313.879,3548.875,2841.228,2683.223,2009.604,1408.064,2637.298,4779.085,4359.494,3360.295,3694.078,2186.076,4461.675,2622.609,1713.533
2666,1346.905,3136.187,3333.809,2670.042,3442.528,4164.267,3618.603,4451.712,2922.660,2782.924,4467.541,3322.011,4270.093,2720.059,2420.175,2474.934,2491.649,2863.033,2706.536,2354.590,3005.540,2215.658,4377.571,2827.238,2319.638,4035.272,2609.216,4376.168,2601.086,3880.324,2235.135,2996.623,1958.895,3968.442,3080.984,2647.619,2989.017,2195.700,3046.357,2337.234,2772.645,3726.009,4669.626,2293.930,3537.200,2912.247,2713.193,2010.627,1397.326,2653.605,4839.030,4285.409,3372.104,3678.983,2159.930,4476.489,2621.594,1691.368
2667,1282.365,3126.287,3325.634,2670.081,3472.005,4168.597,3591.100,4436.111,2909.778,2756.449,4453.092,3326.964,4281.902,2708.002,2413.625,2457.052,2494.097,2852.447,2701.371,2358.170,2993.406,2209.319,4381.996,2811.921,2328.786,4003.664,2589.672,4358.881,2589.239,3873.583,2224.444,2970.893,1951.940,3950.499,3070.622,2654.975,2992.799,2200.842,3064.093,2325.358,2791.485,3669.646,4653.217,2315.576,3577.698,2853.104,2672.735,2016.936,1403.817,2680.076,4935.231,4277.920,3363.247,3692.024,2161.689,4457.385,2613.709,1708.105
2668,1322.905,3155.864,3366.683,2692.978,3495.817,4159.852,3584.705,4392.215,2901.668,2760.859,4476.575,3332.246,4261.144,2719.781,2421.414,2481.451,2478.969,2867.309,2690.008,2380.607,3018.667,2214.523,4390.419,2813.711,2312.367,4028.607,2600.014,4361.689,2589.640,3855.088,2224.115,3003.361,1969.369,3961.169,3083.448,2658.592,2981.620,2199.229,3062.296,2315.286,2779.335,3674.452,4670.878,2306.346,3556.415,2896.228,2705.176,2005.714,1409.276,2653.461,4983.299,4320.372,3355.407,3703.152,2160.625,4480.513,2619.073,1709.034
2669,1307.825,3127.843,3371.835,2662.747,3512.284,4194.100,3585.701,4407.194,2905.900,2774.479,4477.513,3321.134,4300.792,2719.544,2424.238,2468.510,2491.306,2860.390,2667.545,2358.114,3016.848,2209.200,4323.554,2812.018,2337.324,4019.592,2592.777,4344.554,2598.805,3864.923,2226.231,2972.345,1962.033,3967.176,3027.374,2661.788,2982.342,2205.005,3036.657,2306.374,2825.980,3664.191,4681.079,2311.638,3547.724,2890.324,2677.781,2014.090,1423.712,2662.101,4996.027,4332.620,3355.367,3696.186,2143.485,4461.797,2598.676,1708.229
2670,1333.318,3147.768,3410.933,2686.997,3498.948,4173.335,3609.589,4459.270,2882.612,2775.586,4479.010,3324.791,4309.657,2713.822,2422.442,2489.342,2514.352,2894.192,2677.130,2361.861,3022.472,2218.877,4347.205,2819.989,2343.314,4035.320,2613.985,4370.172,2591.844,3857.646,2219.377,2985.605,1978.560,3943.017,3025.817,2685.885,2974.513,2200.980,3047.310,2317.241,2817.792,3669.113,4682.817,2336.771,3576.951,2888.096,2671.907,2013.297,1419.922,2650.554,5035.402,4336.203,3379.064,3749.446,2171.373,4480.904,2601.755,1710.552
2671,1341.873,3142.017,3401.579,2666.128,3514.411,4188.321,3620.897,4420.418,2914.047,2765.879,4439.729,3314.082,4309.203,2727.984,2428.907,2472.726,2496.987,2917.580,2679.514,2359.080,3009.445,2217.578,4337.521,2797.640,2318.425,4043.180,2604.760,4353.353,2587.822,3833.906,2236.802,2995.078,1944.835,3962.448,3066.452,2673.817,2970.188,2204.860,3070.272,2328.019,2807.062,3685.006,4696.631,2264.358,3583.084,2868.431,2679.649,2015.688,1417.320,2662.393,5062.539,4279.529,3389.349,3697.270,2179.980,4474.855,2601.060,1711.707
2672,1312.810,3124.323,3414.868,2675.389,3501.235,4193.292,3604.329,4423.522,2898.311,2758.774,4446.860,3319.292,4292.378,2718.005,2444.994,2463.262,2512.356,2906.269,2669.271,2359.761,3011.382,2232.579,4346.294,2812.381,2348.428,4057.438,2615.328,4344.147,2602.994,3848.457,2212.927,2979.274,1963.086,3978.061,3071.139,2663.516,2959.011,2206.837,3057.969,2311.822,2808.459,3701.725,4681.388,2308.739,3611.004,2876.676,2663.016,1990.387,1394.799,2680.527,5059.137,4329.106,3379.050,3690.632,2157.781,4437.868,2601.682,1725.744
2673,1340.222,3135.597,3417.581,2680.667,3516.121,4177.952,3630.627,4454.514,2901.752,2780.024,4456.552,3309.422,4327.858,2731.105,2432.572,2476.126,2511.854,2948.875,2678.665,2365.848,3023.200,2212.958,4349.431,2798.917,2326.584,4096.991,2607.335,4367.373,2582.238,3844.851,2240.747,2988.081,1950.016,3973.083,3030.767,2670.944,2956.846,2198.758,3056.272,2328.852,2812.272,3694.673,4687.603,2284.879,3618.172,2889.761,2694.990,2002.510,1396.956,2660.374,5132.390,4293.503,3408.853,3754.541,2167.109,4446.058,2604.977,1703.806
2674,1352.476,3133.043,3431.294,2672.286,3502.526,4220.369,3600.213,4459.856,2908.523,2768.386,4441.089,3307.949,4319.755,2719.417,2427.227,2476.697,2521.604,2968.026,2671.308,2370.273,3013.000,2226.584,4366.591,2807.970,2332.200,4096.756,2608.873,4373.229,2618.200,3849.523,2243.869,2987.286,1949.390,3955.773,3073.821,2688.801,2965.651,2212.529,3070.676,2337.531,2805.655,3687.901,4699.667,2317.486,3639.058,2906.339,2682.441,2018.068,1392.311,2689.817,5110.769,4299.932,3401.006,3722.351,2158.790,4463.207,2627.451,1716.062
2675,1297.444,3118.824,3432.639,2682.524,3491.563,4214.663,3613.612,4463.885,2891.665,2755.741,4427.576,3318.811,4334.275,2742.230,2426.569,2472.573,2509.876,2953.417,2653.913,2368.772,2996.236,2221.759,4306.749,2817.899,2331.301,4086.391,2609.063,4354.827,2615.437,3848.508,2234.911,2979.811,1954.096,3945.806,3075.584,2670.496,2959.972,2190.449,3020.854,2328.867,2807.302,3698.846,4675.344,2321.724,3617.000,2905.580,2678.064,2006.748,1411.622,2664.671,5087.274,4278.940,3358.261,3699.902,2165.902,4437.810,2608.805,1694.014
2676,1325.714,3128.848,3433.825,2687.144,3491.309,4200.688,3631.619,4460.898,2902.080,2758.323,4447.907,3290.215,4345.625,2731.886,2430.719,2468.142,2511.132,3012.468,2652.139,2382.397,2998.688,2234.235,4346.687,2829.522,2331.423,4076.613,2617.515,4376.115,2604.621,3841.233,2236.237,2990.729,1957.627,3996.755,3054.904,2675.936,2977.601,2191.026,3039.396,2344.155,2807.956,3654.014,4681.820,2323.677,3640.764,2919.480,2679.933,2012.969,1413.581,2687.543,5060.548,4307.454,3362.919,3712.763,2164.059,4501.383,2619.351,1727.288
2677,1363.682,3136.145,3410.871,2691.889,3515.488,4225.492,3634.642,4469.783,2911.333,2767.047,4428.731,3335.458,4354.657,2733.460,2428.797,2488.367,2533.706,3014.562,2682.081,2363.045,3013.594,2222.866,4328.541,2833.272,2317.390,4107.850,2632.652,4378.864,2623.053,3835.894,2237.881,2961.604,1959.952,3978.000,3058.790,2663.714,2968.418,2203.286,3076.611,2350.435,2811.750,3670.489,4711.159,2345.992,3627.087,2932.923,2702.371,2013.832,1416.267,2677.125,5021.290,4278.054,3357.894,3752.669,2150.221,4466.272,2614.545,1695.041
2678,1330.682,3123.925,3422.393,2669.894,3486.206,4207.989,3621.158,4452.890,2913.125,2772.680,4438.720,3332.442,4338.458,2717.781,2442.519,2459.165,2525.517,3028.522,2679.996,2368.715,3014.823,2230.175,4295.721,2820.998,2342.205,4114.417,2621.888,4355.143,2616.742,3836.006,2234.074,2987.426,1962.088,3998.180,3067.532,2684.904,2957.625,2186.928,3050.331,2334.675,2809.305,3734.766,4696.918,2337.914,3639.669,2894.678,2664.887,1999.381,1398.334,2693.245,4995.409,4261.051,3388.952,3731.983,2174.532,4497.661,2622.391,1703.016
2679,1305.651,3119.628,3421.331,2682.768,3484.471,4198.799,3597.643,4447.267,2922.472,2764.726,4419.276,3320.118,4361.840,2730.440,2432.512,2470.735,2547.196,3079.006,2660.629,2372.538,2999.694,2256.955,4323.396,2809.825,2350.316,4117.024,2594.212,4407.609,2616.370,3820.173,2232.723,2984.754,1967.364,4004.948,3094.993,2668.962,2957.560,2183.917,3051.538,2349.300,2800.853,3686.717,4671.323,2298.786,3642.996,2973.742,2692.954,1999.729,1406.485,2677.263,4966.904,4271.375,3367.979,3752.865,2166.532,4502.888,2632.449,1688.387
2680,1312.984,3113.037,3446.255,2654.879,3474.968,4191.408,3593.631,4455.122,2883.652,2766.692,4409.301,3311.486,4352.510,2758.752,2438.659,2450.031,2525.264,3077.679,2656.329,2386.484,2997.424,2216.292,4302.460,2807.220,2343.363,4132.881,2615.081,4386.240,2600.203,3828.904,2241.668,2972.070,1937.070,4010.762,3073.640,2679.810,2958.755,2175.973,3051.213,2331.258,2784.940,3681.042,4697.160,2299.895,3662.543,2958.288,2683.811,1978.684,1372.654,2666.488,4947.922,4265.103,3386.815,3724.098,2170.101,4507.553,2612.582,1699.229
2681,1309.206,3130.970,3421.719,2668.108,3488.240,4170.394,3626.446,4482.532,2906.143,2773.120,4400.306,3325.575,4362.878,2763.876,2458.298,2447.696,2524.208,3135.755,2651.687,2381.705,3006.981,2238.485,4312.119,2811.519,2351.019,4088.323,2628.579,4390.999,2625.333,3824.823,2243.576,2969.358,1939.660,3978.604,3061.255,2687.673,2936.491,2183.302,3043.558,2310.988,2798.092,3690.719,4681.213,2304.148,3639.207,2917.286,2699.627,1994.544,1398.465,2656.796,4882.160,4273.354,3375.156,3715.007,2146.927,4495.236,2604.938,1720.831
2682,1319.381,3103.860,3425.089,2651.058,3452.195,4180.387,3590.062,4453.364,2885.568,2773.556,4395.413,3313.473,4345.142,2745.803,2440.279,2453.406,2511.270,3157.888,2682.147,2376.951,3030.082,2224.312,4302.632,2808.185,2331.650,4111.166,2578.037,4381.549,2602.795,3829.430,2233.405,2972.753,1971.766,3964.946,3061.964,2674.869,2951.156,2199.414,3019.653,2340.782,2768.924,3683.007,4673.008,2318.864,3646.592,2950.427,2687.436,1984.581,1388.029,2678.235,4822.103,4263.309,3368.768,3735.388,2159.546,4508.104,2608.355,1695.268
2683,1321.714,3125.550,3434.904,2660.102,3475.379,4179.743,3601.333,4517.813,2891.722,2771.867,4387.194,3327.133,4363.614,2755.198,2443.390,2454.448,2540.805,3180.135,2667.915,2373.753,3020.038,2236.203,4328.360,2836.053,2341.216,4118.415,2613.697,4405.625,2606.145,3834.068,2235.050,2967.208,1963.856,3992.520,3091.213,2681.784,2957.896,2187.318,3052.830,2339.942,2789.859,3677.083,4677.560,2347.794,3660.941,2968.405,2673.360,1997.710,1397.055,2679.424,4758.538,4272.711,3370.375,3756.571,2151.471,4484.316,2603.850,1699.288
2684,1341.540,3116.125,3434.094,2670.465,3479.868,4140.451,3634.324,4473.101,2911.592,2787.610,4382.689,3327.728,4372.526,2726.686,2485.302,2451.970,2527.105,3211.813,2650.435,2385.727,3029.248,2231.679,4305.792,2835.203,2315.825,4084.308,2631.199,4406.315,2641.852,3836.084,2235.642,2979.062,1986.562,4005.622,3062.027,2669.018,2941.266,2183.005,3080.724,2326.632,2790.829,3684.679,4687.110,2334.938,3667.186,2959.049,2694.203,1999.768,1411.314,2687.636,4680.013,4268.837,3361.525,3721.818,2166.070,4534.757,2597.963,1722.430
2685,1314.889,3129.698,3414.621,2657.849,3450.350,4164.171,3606.067,4458.950,2897.811,2786.660,4362.192,3321.302,4364.802,2727.800,2469.296,2447.929,2537.326,3220.094,2640.269,2386.501,3020.754,2251.042,4334.316,2820.556,2328.735,4097.061,2631.109,4407.749,2611.564,3821.991,2228.342,2958.846,1967.507,4002.428,3073.864,2674.597,2924.733,2187.233,3011.156,2326.698,2809.179,3662.667,4677.954,2294.288,3645.800,2991.567,2672.685,2006.356,1400.515,2666.370,4597.993,4267.103,3388.374,3760.828,2169.401,4516.896,2618.268,1696.419
2686,1326.619,3102.247,3398.731,2676.758,3445.292,4167.920,3596.795,4449.086,2883.642,2763.624,4347.724,3298.020,4335.160,2707.970,2459.200,2469.950,2528.101,3218.672,2656.872,2386.728,3002.101,2233.321,4318.490,2813.658,2304.411,4080.272,2622.504,4387.391,2633.308,3813.537,2211.253,2981.878,1964.289,3961.917,3065.369,2674.152,2916.604,2167.145,3022.460,2330.855,2800.927,3658.696,4666.660,2333.300,3672.128,2981.041,2661.407,1979.222,1402.547,2665.780,4447.306,4233.892,3370.919,3718.909,2128.042,4515.581,2611.753,1723.268
2687,1275.175,3117.834,3402.034,2661.810,3449.411,4180.342,3615.832,4421.965,2867.855,2770.671,4344.090,3294.248,4333.661,2694.399,2465.270,2450.675,2533.343,3227.831,2681.395,2393.130,2999.015,2251.285,4305.650,2830.193,2329.565,4080.009,2632.683,4363.276,2622.151,3815.909,2219.510,2975.460,1972.088,4007.594,3052.438,2668.745,2914.684,2168.930,3038.367,2337.691,2803.615,3619.087,4695.253,2294.144,3693.007,2983.682,2680.977,1980.127,1401.433,2666.323,4294.625,4228.628,3362.942,3717.584,2135.311,4525.908,2599.906,1691.478
2688,1292.016,3107.044,3422.601,2659.317,3441.792,4130.435,3603.528,4436.848,2867.601,2782.129,4337.540,3307.083,4322.368,2670.623,2490.098,2458.076,2526.224,3215.738,2638.312,2386.360,2996.321,2239.919,4331.559,2855.412,2313.377,4061.002,2619.735,4347.355,2610.631,3800.739,2232.495,2961.435,1957.993,4011.818,3048.772,2631.413,2924.928,2184.749,3048.623,2326.112,2793.841,3621.717,4661.788,2306.078,3677.579,3012.878,2707.742,1992.376,1379.148,2675.387,4180.715,4192.820,3379.813,3710.628,2158.202,4511.012,2578.809,1690.618
