 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14
4929,715.554,1603.330,1776.382,1165.031,865.087,1091.935,937.653,883.823,1155.159,1415.749,1194.780,1119.731,1606.655,936.298
4930,715.686,1607.574,1777.321,1163.373,866.273,1093.421,936.550,886.823,1155.497,1417.524,1199.577,1122.687,1615.968,937.099
4931,734.206,1608.822,1778.753,1165.592,868.648,1101.254,942.558,888.732,1161.328,1419.467,1201.264,1128.243,1614.844,938.435
4932,721.412,1600.313,1766.569,1156.712,863.068,1095.296,933.913,881.607,1151.962,1412.178,1189.916,1125.103,1610.525,931.359
4933,719.814,1601.513,1773.956,1162.693,862.832,1098.872,934.034,884.872,1156.665,1413.967,1200.272,1125.661,1606.594,931.500
4934,731.721,1602.757,1767.220,1164.322,865.148,1105.298,942.283,887.849,1156.288,1415.483,1197.774,1124.497,1609.929,935.688
4935,721.762,1604.801,1769.224,1164.058,866.050,1104.104,940.652,885.908,1155.332,1414.205,1199.792,1124.565,1605.976,932.157
4936,713.103,1603.117,1767.813,1163.013,862.590,1104.927,939.447,884.489,1150.493,1414.127,1195.888,1131.945,1604.003,931.303
4937,724.424,1606.115,1766.663,1161.900,864.908,1106.454,939.372,886.042,1154.515,1415.957,1199.329,1132.611,1593.877,932.529
4938,713.772,1601.399,1763.718,1160.890,864.717,1113.139,938.467,884.438,1155.132,1418.093,1197.489,1129.948,1593.394,933.472
4939,717.257,1608.032,1769.826,1163.015,861.867,1114.722,938.250,886.485,1156.074,1415.391,1197.049,1134.465,1599.928,931.828
4940,714.581,1607.566,1766.498,1160.671,864.488,1119.063,942.284,884.208,1152.511,1416.185,1199.083,1125.299,1603.896,931.461
4941,711.537,1606.749,1766.149,1161.233,861.992,1118.638,941.626,882.727,1151.699,1415.239,1194.949,1131.504,1599.231,929.042
4942,725.216,1610.531,1770.106,1164.559,867.253,1126.178,949.235,888.788,1155.120,1418.607,1198.702,1136.254,1593.641,934.688
4943,726.012,1610.434,1769.777,1166.754,868.706,1125.448,946.642,888.087,1161.042,1419.482,1201.016,1133.170,1597.255,937.970
4944,713.299,1603.998,1764.718,1160.475,866.091,1123.528,944.386,886.537,1153.897,1418.948,1192.185,1129.756,1587.916,936.256
4945,721.728,1600.916,1763.474,1159.533,863.061,1120.557,942.549,884.789,1157.092,1413.374,1193.603,1128.191,1586.072,930.771
4946,716.576,1610.338,1770.568,1164.800,867.769,1128.237,944.993,887.256,1160.689,1417.168,1198.733,1135.345,1593.731,934.049
4947,720.485,1606.973,1771.264,1159.589,862.763,1123.043,946.853,885.109,1155.189,1411.443,1192.501,1134.229,1586.821,934.544
4948,716.770,1604.097,1762.614,1158.158,862.819,1125.611,945.927,885.609,1156.236,1411.926,1191.411,1129.466,1579.867,939.992
4949,719.137,1604.508,1758.607,1158.592,861.831,1120.926,945.949,885.300,1154.443,1413.073,1195.466,1125.458,1581.040,931.605
4950,715.581,1612.515,1767.117,1164.186,863.961,1125.096,948.180,884.902,1159.047,1415.076,1197.802,1132.889,1577.938,931.411
4951,717.605,1604.746,1763.820,1165.026,865.634,1123.655,948.750,888.963,1156.485,1415.375,1202.021,1130.361,1583.605,936.615
4952,706.392,1603.144,1759.458,1157.195,860.183,1119.980,945.114,882.063,1149.506,1406.668,1190.122,1125.605,1572.717,929.071
4953,719.110,1602.697,1757.161,1158.371,858.111,1115.010,941.230,882.772,1150.699,1405.222,1187.651,1128.052,1565.356,930.111
4954,719.686,1602.115,1756.927,1156.258,860.208,1116.123,943.766,884.936,1150.241,1401.952,1188.202,1128.682,1563.513,931.372
4955,719.495,1612.870,1763.349,1159.746,863.288,1121.279,947.878,888.430,1153.161,1410.318,1196.281,1129.652,1554.537,931.361
4956,701.850,1609.084,1758.141,1161.005,862.361,1117.126,944.212,887.234,1155.891,1406.909,1191.457,1129.259,1561.883,934.602
4957,722.914,1610.287,1753.986,1156.013,859.513,1113.547,942.912,883.734,1153.336,1406.933,1191.794,1127.293,1551.085,933.508
4958,719.216,1610.891,1764.047,1160.463,862.306,1116.954,944.454,885.705,1156.245,1408.943,1193.052,1134.498,1560.329,934.348
4959,717.525,1619.172,1762.885,1159.157,863.472,1119.471,944.172,884.213,1154.236,1410.879,1192.392,1134.207,1566.920,938.626
4960,714.279,1617.332,1755.145,1161.549,859.335,1115.504,941.352,884.428,1155.160,1405.704,1190.393,1126.811,1550.014,929.606
4961,728.350,1620.664,1760.726,1159.761,863.271,1115.038,944.900,886.927,1156.818,1407.697,1198.596,1131.216,1556.433,936.113
4962,720.725,1621.901,1766.514,1161.208,865.500,1117.976,942.529,887.240,1161.018,1408.831,1198.830,1137.202,1556.021,936.100
4963,709.074,1620.468,1760.286,1158.824,858.362,1115.365,940.873,885.786,1152.198,1406.687,1192.543,1132.487,1548.790,931.838
4964,701.458,1621.092,1760.796,1159.977,860.567,1112.739,939.831,884.935,1151.589,1405.323,1197.576,1130.507,1541.856,932.439
4965,706.819,1624.042,1754.056,1158.945,859.888,1111.064,937.109,881.927,1147.102,1400.754,1191.799,1129.941,1550.303,931.909
4966,713.978,1627.448,1761.879,1160.375,857.428,1113.085,937.238,882.614,1152.301,1406.211,1190.158,1131.277,1550.633,930.812
4967,719.659,1629.253,1759.666,1165.947,863.681,1116.312,945.200,887.741,1153.633,1409.111,1198.875,1132.086,1555.004,932.840
4968,722.078,1631.888,1761.290,1164.461,863.210,1119.633,939.864,884.789,1155.015,1407.720,1197.808,1131.629,1540.819,934.751
4969,716.949,1632.559,1757.905,1162.502,861.949,1117.464,938.664,887.644,1153.977,1408.725,1191.095,1131.425,1546.217,933.296
4970,712.054,1628.017,1758.684,1161.828,858.408,1118.375,934.812,882.540,1146.938,1403.405,1195.189,1134.028,1537.935,931.024
4971,713.863,1625.852,1758.293,1158.383,859.014,1120.946,936.024,882.277,1147.314,1394.562,1195.688,1127.534,1535.911,929.430
4972,722.816,1631.234,1763.881,1167.021,863.072,1127.611,941.310,886.915,1152.720,1402.678,1197.606,1134.933,1537.790,935.873
4973,726.689,1636.170,1766.771,1168.484,863.745,1131.094,940.094,888.299,1150.252,1411.155,1198.183,1132.403,1543.751,938.458
4974,719.115,1634.475,1760.106,1166.400,861.248,1132.118,935.883,885.527,1148.274,1403.739,1199.247,1133.650,1537.571,935.154
4975,716.890,1630.347,1759.971,1165.787,861.921,1135.813,935.244,886.431,1147.673,1398.428,1196.007,1132.603,1532.678,933.197
4976,721.358,1638.484,1761.275,1164.266,862.715,1133.879,935.382,886.049,1154.380,1401.462,1200.104,1132.582,1541.797,934.550
4977,720.392,1631.313,1757.906,1167.094,860.878,1135.902,931.966,885.126,1147.983,1397.573,1194.550,1129.500,1540.198,933.618
4978,715.096,1633.890,1758.417,1164.977,861.386,1136.155,933.308,885.151,1150.860,1398.933,1193.163,1131.927,1529.318,932.442
4979,721.390,1634.099,1759.501,1168.545,863.376,1140.107,934.189,887.868,1148.709,1402.620,1194.600,1133.760,1540.536,934.775
4980,713.412,1635.960,1754.599,1163.866,859.968,1136.829,934.397,886.116,1146.215,1400.362,1198.286,1133.039,1527.854,930.300
4981,719.931,1631.288,1755.791,1164.243,859.773,1135.413,930.437,884.149,1141.400,1397.846,1189.307,1131.270,1524.346,930.598
4982,723.360,1635.051,1760.178,1168.279,864.364,1141.356,936.792,888.204,1147.966,1404.956,1201.077,1141.271,1529.490,937.891
4983,715.875,1632.680,1758.089,1164.278,862.376,1141.746,932.170,886.442,1147.327,1403.872,1199.414,1132.195,1532.508,933.039
4984,724.527,1629.922,1755.213,1165.358,861.019,1138.229,931.017,881.562,1141.031,1399.163,1192.927,1127.125,1527.818,929.745
4985,726.544,1637.231,1761.002,1167.815,861.845,1140.429,931.481,888.042,1147.443,1398.503,1195.337,1129.791,1532.191,934.014
4986,724.980,1632.692,1758.523,1163.350,861.187,1137.273,928.755,882.973,1147.078,1393.943,1192.879,1131.810,1525.380,924.700
4987,717.760,1636.822,1762.221,1167.701,863.379,1142.227,931.744,888.888,1146.442,1399.722,1198.317,1135.317,1533.911,932.676
4988,730.272,1637.237,1757.900,1164.430,859.072,1136.114,922.377,885.144,1142.683,1394.871,1196.681,1126.242,1522.554,927.076
4989,718.760,1632.725,1753.938,1167.917,861.347,1138.902,929.281,885.612,1146.709,1397.153,1196.608,1129.259,1522.878,933.447
4990,714.728,1631.345,1759.038,1165.613,860.250,1135.120,925.513,883.374,1143.062,1397.628,1194.991,1132.611,1523.998,928.132
4991,709.711,1633.836,1759.866,1168.444,861.500,1133.200,927.502,884.594,1141.831,1399.450,1200.208,1126.775,1527.305,932.767
4992,715.074,1633.347,1762.627,1168.121,860.473,1136.199,928.145,886.595,1143.730,1394.919,1196.112,1130.404,1514.001,928.594
4993,721.422,1638.813,1759.325,1166.115,863.173,1135.352,926.689,887.107,1142.341,1397.057,1200.687,1133.098,1519.992,926.942
4994,714.782,1642.446,1765.226,1172.762,862.622,1131.428,929.928,889.098,1145.703,1402.345,1200.844,1130.557,1526.146,935.283
4995,714.081,1636.137,1762.698,1169.925,862.587,1128.926,927.062,884.584,1145.292,1399.054,1198.140,1132.666,1519.519,931.563
4996,717.554,1630.035,1757.665,1166.736,860.366,1128.922,924.333,883.407,1138.395,1394.361,1199.062,1126.074,1524.199,928.396
4997,725.596,1634.424,1761.265,1167.475,861.568,1124.605,926.143,884.049,1140.064,1390.110,1196.825,1128.199,1520.593,928.045
4998,723.502,1638.029,1764.202,1169.218,863.473,1126.068,926.992,886.181,1142.005,1396.151,1204.801,1129.050,1521.724,933.015
4999,724.603,1639.929,1769.961,1171.325,864.513,1124.372,927.537,886.557,1142.593,1398.878,1201.098,1130.878,1517.722,933.703
5000,721.650,1636.599,1762.566,1163.284,861.568,1118.948,925.714,884.277,1143.670,1391.692,1199.765,1125.205,1521.809,927.230
5001,716.792,1632.243,1758.830,1164.069,861.108,1118.066,925.445,881.738,1135.983,1389.308,1196.702,1125.720,1520.060,925.727
5002,714.826,1634.761,1763.535,1166.620,861.562,1117.480,929.314,883.348,1139.888,1394.702,1197.900,1127.055,1515.960,929.088
5003,714.223,1632.085,1761.395,1163.806,860.150,1114.059,925.851,886.882,1139.899,1390.380,1200.036,1130.051,1509.753,937.345
5004,720.179,1637.515,1756.015,1162.192,860.116,1110.944,923.841,882.460,1143.908,1388.920,1194.381,1126.804,1515.842,928.758
5005,716.765,1631.388,1762.536,1166.659,861.440,1112.774,927.407,887.427,1143.939,1392.121,1198.957,1131.398,1528.248,931.882
5006,710.613,1630.345,1761.100,1159.852,859.111,1106.002,923.952,880.358,1137.744,1391.524,1202.302,1131.724,1510.415,931.263
5007,720.490,1635.651,1761.353,1161.738,860.816,1105.069,924.763,883.755,1142.207,1391.130,1201.292,1126.473,1524.178,929.985
5008,716.718,1637.688,1764.165,1159.938,860.539,1105.549,927.563,885.586,1140.412,1390.527,1202.357,1130.055,1522.604,933.300
5009,719.299,1633.435,1763.423,1163.857,863.409,1104.661,926.346,885.278,1140.620,1390.986,1200.518,1128.413,1518.387,930.518
5010,712.284,1629.443,1763.266,1159.046,860.069,1104.757,926.975,885.310,1143.257,1390.537,1201.626,1127.170,1517.196,933.733
5011,717.816,1628.748,1760.886,1156.954,857.916,1098.352,923.267,882.337,1140.222,1386.478,1200.457,1122.616,1516.727,926.440
5012,726.081,1634.248,1769.080,1162.482,862.622,1100.635,927.897,889.049,1147.269,1397.463,1202.106,1129.001,1527.860,934.036
5013,709.304,1630.669,1761.797,1161.983,861.010,1094.333,926.325,887.342,1139.613,1395.471,1204.674,1131.090,1516.629,930.027
5014,719.733,1629.284,1771.101,1162.787,861.443,1096.026,928.121,887.645,1144.096,1393.990,1198.967,1128.046,1518.202,934.717
5015,720.564,1629.668,1772.424,1163.440,862.846,1095.664,927.812,885.521,1142.500,1394.029,1202.854,1131.698,1516.880,934.981
5016,713.154,1629.938,1764.749,1158.472,859.897,1092.865,926.224,884.034,1142.087,1390.046,1202.430,1125.219,1525.616,924.646
5017,714.074,1625.337,1770.428,1161.581,861.229,1094.759,927.822,888.649,1138.535,1393.331,1205.053,1133.185,1520.674,933.455
5018,723.221,1624.717,1770.454,1157.983,861.204,1093.088,925.987,888.001,1142.636,1391.227,1205.148,1127.277,1515.518,931.647
5019,721.159,1621.697,1768.059,1161.030,859.123,1090.129,928.369,884.373,1142.127,1395.759,1200.288,1131.327,1531.524,929.177
5020,713.461,1630.283,1771.505,1161.801,860.822,1088.728,928.641,886.315,1144.517,1397.153,1202.407,1132.381,1520.238,932.781
5021,706.199,1622.491,1767.332,1159.610,860.845,1088.549,929.067,884.911,1141.065,1391.936,1204.547,1129.849,1528.761,929.367
5022,720.495,1621.052,1770.924,1159.253,862.682,1087.752,927.194,886.184,1140.563,1390.415,1202.175,1127.236,1525.111,932.403
5023,714.922,1623.832,1767.692,1157.471,862.180,1085.098,927.512,887.027,1142.662,1390.904,1205.064,1129.624,1525.271,933.405
5024,721.115,1620.567,1770.275,1158.755,858.612,1080.921,926.451,885.270,1140.553,1388.808,1204.001,1131.280,1526.258,926.612
5025,706.853,1616.302,1760.250,1155.257,856.687,1080.271,923.528,881.892,1134.827,1389.385,1199.675,1125.256,1519.979,924.920
5026,720.007,1623.333,1769.141,1161.529,863.643,1082.927,929.126,886.541,1141.899,1394.178,1203.683,1138.983,1530.198,929.183
5027,718.581,1622.227,1771.942,1160.012,861.533,1084.934,930.299,888.182,1141.379,1392.248,1202.860,1133.403,1521.420,929.484
5028,713.130,1619.104,1767.685,1156.527,859.307,1077.577,927.415,882.036,1136.233,1389.103,1199.823,1132.432,1514.653,928.428
5029,714.380,1620.799,1766.591,1155.397,857.670,1080.802,928.918,883.201,1138.449,1392.130,1200.110,1130.502,1520.589,925.602
5030,711.591,1614.402,1769.330,1154.470,857.538,1077.639,926.398,880.283,1135.873,1388.222,1200.860,1128.035,1525.838,925.969
5031,709.708,1618.010,1769.774,1155.726,858.662,1083.207,929.226,884.676,1138.524,1389.531,1202.684,1133.720,1525.769,928.597
5032,711.500,1617.399,1760.995,1152.564,857.955,1079.238,926.165,883.267,1137.985,1390.626,1201.326,1132.875,1515.468,931.622
5033,719.620,1622.695,1764.746,1151.293,858.748,1081.292,926.023,883.840,1136.924,1389.628,1204.296,1130.206,1513.263,932.940
5034,711.184,1622.571,1766.385,1151.215,859.062,1081.080,927.168,882.252,1133.848,1388.030,1201.519,1129.315,1522.285,927.394
5035,718.078,1619.325,1766.232,1154.002,859.435,1079.751,931.277,882.360,1136.560,1389.694,1204.961,1131.207,1523.299,927.465
5036,717.669,1619.190,1766.650,1147.571,855.189,1082.016,925.923,879.876,1136.020,1384.907,1196.890,1126.010,1514.154,928.504
5037,716.270,1612.324,1763.468,1147.424,856.392,1084.299,927.350,880.835,1134.308,1384.885,1199.382,1125.735,1513.929,928.927
5038,711.980,1620.824,1769.163,1145.842,857.057,1083.914,925.067,881.858,1138.544,1387.089,1200.788,1131.303,1518.431,927.240
5039,706.973,1623.328,1766.283,1147.423,856.449,1083.446,926.714,882.034,1130.106,1387.542,1201.481,1134.090,1514.968,926.275
5040,710.843,1621.224,1768.898,1152.183,859.608,1088.519,930.611,885.299,1139.402,1393.500,1203.093,1134.496,1525.093,928.107
5041,721.488,1618.267,1770.344,1153.239,858.917,1085.532,930.451,881.777,1138.475,1385.861,1199.740,1131.889,1516.186,931.511
5042,708.093,1614.116,1765.378,1149.611,857.603,1080.852,927.807,883.395,1133.470,1385.217,1203.648,1128.784,1515.241,926.633
5043,721.578,1621.506,1768.868,1149.214,858.469,1085.854,927.710,883.093,1135.721,1391.474,1202.253,1133.650,1522.926,929.711
5044,707.255,1622.780,1764.663,1149.675,858.344,1086.432,931.540,885.223,1136.886,1391.565,1201.068,1129.684,1522.340,931.121
5045,721.985,1619.571,1768.417,1149.053,858.616,1085.224,931.900,882.918,1135.263,1389.682,1206.679,1136.517,1519.077,924.984
5046,718.297,1615.392,1761.581,1144.995,857.052,1079.632,923.871,880.170,1136.333,1388.781,1202.954,1130.420,1515.712,927.982
5047,716.086,1615.962,1762.476,1145.327,858.045,1080.734,929.950,880.306,1134.869,1388.190,1196.669,1134.211,1508.089,929.860
5048,708.561,1615.061,1764.301,1146.125,859.446,1080.007,927.898,880.303,1133.672,1388.480,1203.475,1128.031,1512.717,926.071
5049,707.333,1614.097,1761.767,1147.980,858.172,1080.174,932.377,880.679,1135.140,1388.532,1206.726,1132.885,1516.152,929.414
5050,717.892,1617.072,1760.881,1146.250,858.170,1084.370,933.887,881.139,1132.995,1387.428,1206.808,1135.834,1509.943,929.956
5051,716.306,1621.614,1761.348,1146.805,860.119,1083.867,930.894,883.090,1135.938,1386.372,1204.751,1134.542,1515.954,929.725
5052,712.748,1621.363,1769.970,1146.741,861.093,1084.883,931.729,885.491,1137.733,1394.261,1207.533,1141.329,1521.331,929.729
5053,712.287,1614.806,1764.424,1143.406,856.588,1079.880,926.791,878.693,1132.478,1383.288,1206.878,1134.771,1513.854,926.924
5054,720.233,1619.927,1765.514,1146.719,859.687,1081.771,930.283,882.350,1138.020,1389.960,1210.882,1138.210,1507.043,930.033
5055,711.978,1611.965,1763.155,1145.342,857.186,1081.013,930.256,878.570,1135.475,1385.901,1204.927,1137.184,1514.632,923.508
5056,716.525,1619.332,1759.684,1141.659,856.406,1078.730,930.618,880.139,1129.219,1387.339,1208.241,1134.073,1518.506,929.161
5057,718.228,1619.609,1762.979,1150.068,860.032,1083.374,935.631,884.586,1132.918,1387.807,1209.337,1137.281,1522.801,931.128
5058,711.395,1622.054,1762.900,1147.415,858.682,1082.288,931.893,885.036,1132.232,1390.793,1210.497,1140.255,1519.632,928.004
5059,707.230,1618.795,1761.506,1143.679,855.687,1074.909,929.178,882.761,1130.145,1385.398,1207.214,1132.436,1506.657,927.214
5060,714.174,1620.159,1761.589,1146.093,858.563,1079.226,932.546,882.176,1130.541,1388.143,1207.760,1138.028,1521.165,929.013
5061,714.591,1621.057,1765.126,1146.991,859.438,1080.454,931.045,888.437,1131.113,1388.864,1210.649,1136.777,1516.959,932.590
5062,717.203,1622.277,1763.025,1148.471,859.532,1080.639,933.862,889.482,1132.612,1392.870,1214.677,1141.631,1513.894,932.369
5063,705.184,1616.867,1759.545,1144.307,856.832,1078.067,931.275,887.004,1130.765,1386.137,1211.513,1136.270,1506.884,927.547
5064,716.316,1621.427,1757.016,1147.157,859.007,1077.006,932.527,887.267,1134.282,1392.254,1211.661,1137.462,1513.602,929.641
5065,715.091,1620.411,1762.471,1146.742,859.860,1080.896,934.268,889.021,1132.318,1394.494,1214.396,1134.864,1522.492,935.847
5066,722.044,1616.125,1760.233,1145.842,860.114,1078.128,930.618,890.183,1131.233,1392.163,1214.610,1134.221,1520.903,934.769
5067,714.699,1616.940,1758.462,1140.623,859.041,1079.574,931.490,886.776,1131.254,1388.207,1212.927,1130.651,1529.546,926.678
5068,710.779,1622.253,1759.300,1143.941,860.335,1081.304,933.453,890.435,1133.573,1395.017,1216.772,1133.055,1519.064,933.168
5069,713.681,1619.192,1755.915,1142.120,860.665,1083.085,934.919,887.934,1133.166,1392.313,1213.880,1131.792,1523.888,929.584
5070,708.755,1616.651,1757.062,1144.922,861.002,1080.278,934.238,887.401,1134.821,1390.730,1214.748,1133.703,1521.495,927.359
5071,711.843,1624.108,1760.013,1142.845,857.103,1079.313,934.997,891.891,1132.005,1392.521,1217.958,1130.530,1524.953,925.139
5072,719.262,1620.825,1761.562,1140.201,857.704,1079.891,933.370,889.796,1133.175,1392.571,1218.767,1131.794,1527.052,933.403
5073,725.635,1625.074,1757.458,1146.506,861.351,1082.646,935.038,890.697,1130.145,1395.064,1219.104,1135.059,1522.721,930.284
5074,715.490,1622.665,1756.802,1141.942,854.664,1081.007,928.918,889.410,1129.189,1391.925,1219.635,1128.792,1521.744,927.116
5075,720.066,1624.279,1759.252,1141.949,858.039,1083.458,932.978,888.984,1133.636,1391.873,1221.539,1130.425,1523.245,928.534
5076,722.598,1624.130,1758.058,1139.429,859.111,1082.808,932.131,889.203,1136.380,1391.651,1219.327,1130.492,1532.073,931.654
5077,715.304,1618.156,1758.764,1139.885,855.895,1081.024,931.555,887.118,1128.904,1387.130,1218.201,1127.954,1531.307,929.374
5078,715.789,1620.669,1760.445,1142.547,858.920,1084.102,933.352,890.440,1130.090,1393.699,1224.984,1128.559,1531.512,927.396
5079,711.794,1620.885,1759.662,1142.981,858.379,1084.204,930.828,888.825,1130.080,1391.269,1222.000,1125.300,1539.080,926.721
