 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18
6271,736.036,1060.779,1212.907,948.603,1305.865,1292.296,1453.835,1387.938,1287.024,1421.993,1154.641,1032.926,1041.381,834.397,838.370,983.480,911.287,1264.951
6272,731.507,1061.903,1221.305,948.328,1304.793,1293.106,1454.595,1391.299,1285.723,1422.765,1154.217,1033.662,1045.156,833.920,836.071,979.125,910.773,1263.935
6273,738.631,1061.347,1217.617,946.687,1302.579,1288.680,1453.576,1390.627,1286.700,1421.856,1152.459,1034.181,1044.389,828.988,834.812,978.426,908.762,1264.469
6274,739.917,1063.945,1221.941,950.366,1309.290,1290.227,1456.625,1393.747,1291.595,1424.902,1153.673,1036.949,1043.897,836.445,838.592,980.295,911.908,1269.276
6275,735.255,1063.573,1222.946,950.961,1311.554,1294.926,1459.693,1399.765,1292.615,1422.931,1151.355,1035.911,1050.113,836.306,836.996,977.424,912.905,1267.115
6276,736.022,1064.524,1223.990,949.161,1307.603,1291.673,1459.020,1391.709,1286.214,1419.825,1152.410,1033.233,1046.065,836.349,836.273,974.792,912.591,1266.487
6277,734.961,1062.903,1221.975,950.112,1306.287,1291.073,1457.164,1390.565,1283.964,1422.115,1149.845,1033.774,1048.360,832.994,832.095,974.974,908.218,1266.873
6278,732.417,1062.649,1225.088,948.928,1309.019,1286.149,1455.606,1388.142,1289.712,1428.871,1152.453,1038.594,1055.847,836.423,835.282,972.347,911.229,1266.808
6279,739.716,1066.220,1224.169,952.588,1306.309,1287.612,1459.418,1390.633,1294.373,1427.093,1151.642,1039.715,1055.333,835.477,835.794,972.971,913.018,1269.700
6280,739.264,1064.375,1224.467,951.122,1307.533,1291.680,1461.942,1388.975,1290.315,1424.442,1149.097,1036.532,1057.298,836.234,833.536,968.062,911.230,1268.660
6281,738.245,1068.416,1226.682,950.789,1305.419,1297.220,1459.347,1395.066,1288.840,1424.481,1147.835,1039.930,1061.168,836.344,833.644,968.183,914.391,1270.799
6282,737.323,1066.327,1221.082,950.832,1303.969,1293.488,1463.251,1393.121,1292.807,1419.045,1154.220,1037.650,1055.609,835.521,830.582,962.709,914.031,1273.422
6283,738.218,1063.998,1223.251,950.751,1304.722,1293.255,1458.795,1394.181,1291.086,1419.193,1150.052,1037.603,1056.554,836.756,830.836,962.580,913.135,1267.608
6284,736.656,1071.802,1227.117,955.013,1312.190,1300.446,1464.194,1396.555,1293.849,1421.703,1152.430,1037.821,1062.856,837.619,835.324,963.830,915.666,1277.761
6285,730.122,1065.573,1222.179,951.166,1306.392,1295.522,1462.648,1392.062,1289.248,1416.321,1150.161,1037.000,1060.623,836.342,830.235,959.301,915.929,1272.878
6286,737.799,1067.546,1220.873,951.455,1300.144,1300.293,1461.833,1391.654,1294.875,1425.900,1150.418,1036.051,1059.258,837.207,830.301,956.767,914.685,1272.015
6287,743.000,1064.030,1222.932,951.641,1303.606,1293.974,1462.889,1389.587,1288.313,1422.326,1144.430,1033.741,1058.085,834.816,828.866,953.142,911.927,1266.822
6288,730.362,1070.057,1221.063,952.234,1301.071,1297.495,1465.039,1396.915,1290.617,1419.840,1145.287,1032.411,1059.334,838.275,830.123,954.989,913.643,1276.687
6289,740.267,1070.044,1224.859,955.097,1306.095,1300.379,1464.631,1399.523,1295.040,1420.601,1145.975,1035.856,1059.763,839.673,831.545,953.549,918.332,1275.750
6290,738.466,1065.968,1221.516,949.904,1303.745,1298.379,1462.119,1390.788,1293.144,1421.208,1142.120,1038.308,1058.863,835.013,826.610,947.463,912.739,1272.081
6291,735.577,1067.732,1219.844,950.724,1306.473,1293.385,1463.338,1394.361,1290.917,1425.340,1144.570,1034.915,1060.129,834.275,827.920,946.884,915.283,1272.474
6292,732.818,1065.771,1222.662,950.161,1307.491,1300.639,1467.335,1396.402,1289.720,1424.737,1138.140,1032.580,1061.621,834.589,826.891,945.850,917.639,1271.974
6293,742.624,1067.570,1227.171,953.057,1302.816,1301.025,1464.335,1400.187,1292.161,1422.016,1138.859,1032.338,1055.718,835.554,827.994,944.401,918.260,1273.489
6294,737.500,1069.105,1221.496,950.009,1303.496,1301.695,1463.328,1397.498,1293.117,1422.535,1137.707,1032.877,1058.953,835.172,826.442,941.549,912.846,1276.663
6295,738.679,1067.447,1225.033,950.793,1308.986,1298.729,1467.040,1403.206,1297.604,1422.293,1136.942,1029.582,1056.601,835.990,829.761,940.404,919.008,1276.634
6296,729.742,1066.873,1228.227,949.491,1306.914,1295.657,1466.334,1400.272,1294.382,1420.084,1139.092,1028.384,1056.258,834.700,825.023,936.197,912.500,1274.518
6297,739.595,1065.401,1221.482,950.195,1305.021,1296.452,1466.334,1400.945,1291.333,1417.019,1136.126,1031.280,1055.365,833.519,825.534,935.672,914.533,1269.117
6298,742.146,1068.536,1229.274,953.488,1308.038,1301.640,1467.724,1401.761,1299.757,1420.283,1138.024,1036.276,1058.832,837.232,828.400,937.524,915.801,1276.104
6299,735.748,1069.926,1226.964,953.352,1311.147,1298.470,1468.922,1399.401,1299.188,1414.741,1136.907,1030.853,1059.738,837.796,827.588,933.842,916.314,1275.306
6300,732.310,1064.615,1225.087,951.592,1300.410,1293.617,1469.386,1403.445,1296.109,1420.316,1134.091,1033.470,1058.057,834.356,827.889,931.739,915.992,1279.479
6301,741.888,1067.740,1227.582,953.754,1311.408,1298.957,1471.023,1401.683,1297.566,1418.084,1136.771,1033.397,1057.095,836.735,829.324,929.300,919.288,1276.637
6302,738.303,1068.247,1227.904,954.614,1308.198,1300.015,1469.715,1404.912,1300.198,1425.127,1138.451,1034.352,1058.813,835.793,828.209,928.035,918.765,1275.537
6303,732.757,1066.232,1223.235,949.605,1308.447,1296.152,1463.286,1404.581,1300.473,1416.446,1130.775,1032.011,1058.853,835.196,825.086,921.361,913.352,1279.729
6304,743.804,1069.122,1223.409,949.975,1301.302,1303.105,1468.212,1401.396,1298.612,1418.948,1132.573,1034.708,1056.950,836.340,826.386,923.343,919.030,1279.775
6305,733.362,1064.572,1223.792,948.520,1307.326,1292.582,1467.072,1399.276,1297.536,1418.103,1132.469,1032.561,1050.192,836.273,824.858,917.079,915.362,1273.312
6306,736.112,1066.734,1224.662,950.778,1306.601,1301.211,1468.554,1400.787,1300.376,1419.181,1130.638,1032.627,1055.579,833.210,824.421,917.969,913.804,1275.379
6307,736.983,1065.177,1226.413,951.128,1304.609,1297.471,1469.312,1398.481,1297.346,1419.273,1136.425,1034.193,1058.521,834.875,824.995,918.716,918.553,1279.739
6308,741.119,1066.529,1223.690,952.411,1308.012,1301.419,1466.208,1398.965,1302.793,1424.739,1132.831,1036.934,1058.529,836.445,827.924,916.530,915.162,1280.655
6309,732.590,1062.048,1220.184,949.147,1301.989,1293.651,1465.368,1397.200,1296.245,1421.750,1129.992,1035.436,1053.737,833.152,822.361,912.257,913.956,1275.168
6310,731.502,1062.268,1219.610,947.276,1303.836,1294.094,1468.136,1395.545,1294.861,1413.255,1126.862,1036.151,1052.467,832.472,823.591,906.846,914.618,1276.486
6311,735.476,1062.046,1221.096,948.474,1301.470,1297.491,1468.183,1399.739,1297.840,1415.483,1129.290,1035.391,1054.013,833.612,822.326,909.045,914.853,1276.217
6312,741.862,1066.647,1229.209,954.062,1301.145,1298.106,1470.523,1400.324,1299.940,1424.078,1137.451,1038.840,1058.366,838.111,825.670,906.199,920.226,1280.834
6313,740.036,1061.782,1219.237,946.638,1302.510,1297.576,1467.420,1395.549,1294.606,1414.352,1130.125,1035.670,1054.196,833.970,819.876,903.252,912.884,1277.007
6314,741.165,1060.866,1225.478,949.440,1303.503,1296.948,1473.672,1405.847,1298.864,1412.673,1128.010,1034.676,1059.006,831.487,821.996,903.545,913.082,1278.475
6315,738.260,1066.108,1225.365,949.549,1306.575,1303.484,1474.244,1408.324,1298.492,1420.743,1128.514,1036.170,1061.988,835.945,823.856,901.655,915.677,1278.065
6316,739.986,1060.446,1222.802,948.399,1294.534,1299.763,1468.923,1401.648,1295.834,1408.432,1125.361,1032.663,1057.901,833.793,821.980,896.696,912.856,1269.993
6317,733.327,1066.812,1227.396,950.123,1305.035,1305.827,1471.134,1405.991,1298.955,1416.284,1128.993,1038.250,1056.404,837.315,822.978,900.515,916.079,1284.666
6318,736.027,1062.827,1217.990,949.306,1302.724,1300.494,1472.067,1397.464,1299.612,1407.137,1131.144,1036.429,1055.153,833.773,823.160,896.211,915.451,1278.078
6319,739.294,1060.825,1220.259,949.359,1306.387,1300.156,1469.115,1408.151,1294.825,1410.305,1129.184,1036.318,1059.486,835.358,821.862,893.105,913.459,1277.482
6320,739.389,1060.683,1219.085,947.499,1301.502,1296.415,1469.227,1402.501,1293.847,1411.320,1129.635,1036.342,1052.591,832.817,819.288,891.872,909.627,1278.692
6321,737.861,1065.826,1223.822,950.698,1306.935,1303.496,1475.960,1408.251,1300.918,1414.380,1134.127,1042.529,1053.021,835.487,822.475,891.970,914.219,1280.588
6322,745.126,1065.739,1222.061,949.905,1302.810,1295.614,1468.076,1406.181,1301.471,1406.584,1128.456,1042.630,1055.750,834.170,819.752,890.067,914.891,1281.039
6323,738.192,1061.995,1224.477,950.414,1299.760,1300.347,1471.825,1406.388,1297.475,1411.215,1129.889,1037.824,1053.854,833.398,816.487,886.957,909.299,1275.180
6324,735.119,1059.691,1221.489,944.909,1301.461,1300.211,1467.329,1399.763,1296.688,1411.391,1129.743,1040.669,1045.495,829.969,815.930,880.578,913.419,1281.536
6325,741.000,1058.168,1220.638,944.399,1298.089,1294.336,1466.027,1404.573,1295.983,1404.935,1129.808,1038.326,1050.549,828.969,815.258,878.376,910.027,1277.025
6326,733.180,1059.121,1222.168,947.606,1300.920,1301.422,1469.536,1405.433,1297.219,1407.678,1132.587,1040.747,1054.889,833.302,815.114,881.724,912.546,1278.789
6327,735.862,1063.838,1225.576,952.695,1303.373,1301.835,1469.835,1401.168,1297.198,1414.766,1130.693,1039.765,1053.093,837.331,821.224,883.860,917.805,1283.441
6328,734.077,1060.149,1221.172,948.904,1301.266,1290.978,1466.797,1408.888,1300.428,1403.343,1132.799,1042.638,1054.464,832.154,816.280,878.784,914.109,1285.223
6329,737.304,1059.753,1221.233,947.733,1303.144,1298.336,1470.732,1402.528,1297.828,1411.607,1131.335,1039.650,1057.005,833.341,816.373,875.944,916.221,1283.588
6330,739.760,1059.964,1223.417,951.104,1308.689,1300.532,1470.024,1409.942,1301.240,1404.932,1136.831,1044.133,1053.287,836.592,816.287,876.761,913.966,1285.936
6331,745.437,1056.519,1226.102,946.223,1295.796,1300.031,1468.553,1408.754,1293.472,1405.765,1128.723,1039.359,1052.406,831.809,812.662,874.147,913.866,1285.962
6332,736.813,1060.574,1222.877,949.663,1300.661,1297.462,1470.850,1404.602,1297.429,1414.525,1134.157,1039.811,1056.791,834.547,814.319,874.527,914.068,1286.302
6333,735.656,1057.921,1220.621,949.968,1300.947,1301.681,1467.894,1406.104,1296.750,1407.593,1133.542,1041.822,1050.168,835.458,814.106,871.337,913.817,1285.878
6334,738.049,1058.451,1224.352,949.931,1305.416,1303.864,1472.114,1411.859,1298.013,1405.532,1134.104,1045.080,1055.331,836.447,815.454,872.995,917.331,1288.882
6335,735.027,1057.443,1222.914,948.593,1301.733,1303.149,1471.651,1405.875,1294.834,1400.007,1134.658,1041.081,1050.917,832.847,811.824,868.641,913.818,1289.311
6336,737.243,1059.075,1227.410,949.433,1304.396,1298.821,1470.073,1412.213,1296.203,1406.281,1137.219,1044.452,1052.263,836.109,814.749,872.219,916.294,1289.847
6337,731.327,1054.992,1220.376,943.443,1299.676,1298.775,1464.923,1408.713,1288.586,1400.283,1133.166,1040.385,1049.330,830.984,809.464,865.175,911.982,1285.640
6338,739.871,1055.960,1221.838,948.183,1300.925,1298.348,1461.571,1401.007,1295.817,1398.899,1136.094,1044.230,1053.205,834.474,811.971,865.272,916.759,1287.802
6339,736.129,1053.447,1223.213,946.633,1301.395,1293.216,1458.834,1403.686,1289.791,1399.998,1132.897,1041.822,1052.669,831.297,808.030,865.389,914.217,1284.123
6340,733.452,1058.324,1226.158,949.309,1308.375,1304.953,1463.298,1407.807,1298.100,1407.006,1139.547,1042.998,1052.761,834.234,810.756,866.176,915.691,1291.970
6341,729.449,1057.994,1231.643,953.402,1307.209,1298.952,1469.254,1409.346,1297.573,1401.140,1137.196,1042.621,1058.485,834.773,807.052,865.428,918.285,1295.248
6342,737.172,1060.885,1229.924,950.821,1303.108,1298.089,1464.811,1411.100,1295.584,1400.775,1143.278,1041.520,1050.904,837.346,809.863,866.681,919.860,1291.263
6343,736.736,1057.225,1229.216,952.980,1302.743,1301.068,1471.235,1410.899,1298.350,1401.202,1138.542,1044.949,1055.133,835.876,808.634,861.784,920.519,1292.217
6344,735.820,1057.892,1231.164,949.752,1302.341,1299.785,1470.249,1418.124,1301.350,1398.109,1141.170,1041.454,1055.881,833.509,805.904,864.066,914.329,1289.948
6345,735.248,1055.626,1227.595,950.798,1303.540,1297.000,1468.178,1411.957,1293.190,1392.833,1140.443,1038.730,1053.610,832.763,807.443,861.025,917.565,1281.652
6346,737.646,1058.398,1230.334,952.544,1305.096,1299.354,1467.883,1409.012,1298.281,1397.151,1142.951,1042.443,1055.620,835.315,807.785,860.121,916.787,1292.953
6347,731.966,1060.016,1231.620,953.714,1304.604,1300.166,1469.510,1411.783,1303.429,1394.972,1143.475,1044.246,1056.677,836.673,808.148,863.334,919.220,1289.829
6348,727.114,1052.323,1227.118,947.473,1298.633,1289.366,1465.438,1406.033,1294.101,1389.449,1138.330,1040.590,1046.882,830.255,801.240,853.266,911.773,1284.018
6349,728.490,1054.536,1228.897,948.622,1300.376,1296.359,1466.405,1408.356,1293.574,1394.649,1140.390,1043.070,1054.547,833.306,804.227,856.505,916.311,1283.551
6350,745.014,1054.188,1229.638,951.798,1301.396,1294.866,1467.136,1407.810,1295.420,1395.051,1141.819,1039.354,1044.374,830.596,804.186,854.220,917.070,1284.337
6351,735.439,1055.707,1228.850,949.896,1305.864,1294.156,1466.564,1402.642,1292.686,1391.579,1143.205,1035.265,1047.139,830.546,802.098,854.461,916.988,1286.839
6352,729.906,1053.541,1227.595,950.891,1302.120,1298.802,1470.002,1404.476,1292.441,1388.954,1143.788,1039.380,1045.470,833.011,804.305,855.982,919.120,1286.490
6353,725.946,1054.756,1226.309,946.205,1303.732,1296.867,1465.782,1403.268,1292.331,1385.270,1140.500,1040.348,1047.113,830.033,799.703,852.722,916.250,1282.078
6354,736.364,1051.159,1229.632,953.079,1301.136,1298.004,1465.952,1401.513,1295.708,1390.438,1144.938,1044.049,1048.859,833.515,805.342,858.664,920.775,1283.484
6355,741.141,1055.078,1231.313,949.194,1302.035,1292.516,1463.753,1405.732,1297.982,1392.241,1141.508,1040.995,1045.329,830.892,801.015,851.973,916.346,1282.736
6356,741.949,1056.840,1233.815,954.074,1302.431,1297.210,1464.796,1406.054,1298.235,1392.054,1150.539,1045.251,1049.708,834.679,805.395,853.984,924.841,1291.102
6357,736.529,1055.465,1233.689,954.726,1306.318,1298.001,1463.411,1403.377,1301.875,1391.087,1146.352,1044.003,1045.376,834.180,805.153,852.603,920.751,1288.877
6358,744.335,1055.635,1236.423,952.908,1303.808,1296.601,1466.736,1404.493,1299.393,1387.527,1146.608,1045.217,1045.886,833.810,804.612,853.933,925.438,1292.701
6359,740.680,1050.275,1233.826,951.085,1296.339,1294.137,1466.847,1394.742,1297.793,1388.014,1145.291,1043.805,1048.121,833.054,803.829,851.654,919.179,1284.736
6360,733.592,1052.312,1232.018,949.723,1300.060,1297.883,1465.525,1398.196,1296.062,1384.706,1147.196,1041.319,1040.564,829.063,800.790,848.859,919.133,1287.085
6361,733.048,1049.865,1231.609,949.444,1296.046,1291.024,1464.463,1398.163,1299.747,1385.130,1145.774,1042.605,1040.617,829.923,801.812,850.644,918.380,1287.611
6362,740.508,1053.205,1237.308,953.108,1304.789,1290.292,1464.134,1401.136,1297.373,1389.882,1149.624,1046.615,1047.209,833.465,802.244,851.223,923.926,1288.375
6363,727.429,1049.611,1233.482,951.402,1296.775,1296.590,1461.321,1396.390,1298.340,1382.218,1147.738,1040.100,1042.334,829.844,799.406,848.448,919.879,1289.698
6364,742.333,1054.004,1234.919,955.721,1302.521,1302.196,1462.336,1401.108,1299.053,1391.390,1154.250,1048.408,1048.548,833.275,803.834,856.409,926.098,1290.298
6365,735.102,1051.145,1238.432,953.066,1303.398,1299.841,1465.656,1396.543,1303.492,1386.046,1152.384,1045.153,1045.850,831.223,802.369,853.832,923.388,1289.915
6366,733.231,1052.489,1236.004,952.415,1300.920,1295.339,1460.790,1396.083,1304.235,1387.871,1153.721,1047.240,1048.294,831.636,799.802,849.421,917.109,1292.101
6367,743.468,1052.253,1238.004,954.492,1302.665,1301.392,1465.429,1398.566,1297.655,1380.940,1156.375,1048.591,1047.869,831.686,802.197,850.716,922.684,1289.155
6368,738.415,1051.805,1242.160,952.360,1301.543,1296.246,1461.627,1397.316,1300.951,1384.852,1156.603,1046.852,1045.933,832.579,801.287,850.150,920.010,1287.113
6369,739.585,1050.391,1238.581,951.344,1299.831,1301.905,1460.480,1393.067,1296.747,1387.207,1156.228,1046.294,1044.107,832.952,797.721,848.121,916.173,1286.791
6370,739.813,1047.670,1243.290,950.802,1306.367,1301.603,1458.895,1398.402,1300.503,1383.555,1158.828,1045.554,1045.163,831.551,801.125,851.940,922.457,1289.712
6371,737.211,1047.606,1234.301,948.981,1298.248,1294.346,1456.395,1392.404,1296.586,1381.713,1155.233,1043.484,1043.300,831.152,797.836,846.639,915.626,1284.963
6372,740.230,1048.408,1239.004,950.871,1300.009,1302.943,1458.776,1391.974,1297.299,1384.133,1156.202,1045.460,1042.583,832.869,798.261,845.975,919.270,1290.210
6373,732.316,1044.631,1237.980,949.748,1298.926,1298.672,1459.685,1386.306,1297.752,1380.526,1156.044,1047.170,1039.987,831.827,799.981,846.098,916.728,1283.405
6374,731.420,1046.510,1241.365,949.959,1292.905,1302.132,1458.075,1391.615,1299.911,1379.849,1156.374,1043.997,1040.135,830.569,796.943,847.225,917.415,1286.325
6375,743.202,1048.071,1239.888,955.346,1304.904,1301.542,1460.643,1395.618,1300.707,1384.022,1157.538,1048.699,1040.259,834.317,799.376,846.705,917.195,1286.196
6376,738.508,1048.991,1248.049,954.172,1302.275,1306.927,1458.584,1395.758,1304.229,1390.509,1162.952,1046.069,1040.719,834.248,800.862,850.199,919.228,1288.847
6377,730.372,1044.376,1237.301,949.084,1294.980,1294.252,1454.474,1390.140,1297.588,1379.658,1160.203,1042.151,1038.993,828.609,796.013,843.032,914.503,1284.752
6378,741.073,1046.562,1236.797,948.550,1295.617,1297.278,1448.568,1391.615,1294.746,1380.487,1155.964,1040.071,1036.601,829.214,795.493,844.981,912.994,1280.329
6379,735.917,1048.134,1241.517,950.068,1291.713,1297.838,1454.456,1391.067,1298.338,1374.594,1165.432,1039.200,1037.954,831.048,797.465,846.123,914.880,1285.406
6380,737.165,1047.335,1244.095,950.913,1295.744,1307.903,1453.957,1387.048,1298.746,1379.316,1167.041,1042.864,1036.020,831.559,796.949,849.961,916.740,1290.040
6381,735.184,1046.888,1242.201,949.791,1295.764,1300.604,1454.811,1391.958,1301.677,1380.781,1164.045,1043.519,1040.305,829.804,796.196,845.604,915.688,1287.124
6382,733.333,1044.650,1236.805,952.415,1295.188,1293.792,1453.997,1387.865,1299.774,1373.984,1168.159,1040.365,1035.866,827.248,797.501,845.508,915.618,1287.789
6383,733.886,1044.463,1239.639,950.371,1294.695,1294.867,1454.691,1385.363,1299.437,1376.013,1167.119,1039.114,1034.881,826.640,796.649,846.395,916.660,1284.720
6384,733.039,1048.799,1240.012,951.874,1302.867,1304.157,1459.111,1392.234,1308.075,1381.073,1175.049,1044.885,1041.552,833.655,801.957,847.672,915.685,1291.677
6385,732.998,1043.874,1241.795,949.515,1293.143,1303.108,1454.823,1389.725,1300.052,1376.818,1169.740,1043.097,1036.718,828.273,796.048,845.295,919.061,1287.243
6386,735.474,1048.855,1241.753,949.974,1294.855,1301.787,1455.504,1387.743,1305.215,1374.285,1164.878,1040.666,1039.889,831.698,797.145,845.728,916.725,1284.444
6387,741.257,1042.183,1236.086,948.085,1286.218,1295.368,1449.756,1384.353,1300.234,1371.383,1168.748,1036.175,1035.011,829.040,794.163,843.296,913.895,1281.761
6388,735.082,1052.180,1246.680,956.600,1298.877,1308.178,1457.516,1390.026,1309.316,1374.838,1178.811,1046.297,1045.360,836.389,800.742,847.681,921.035,1285.330
6389,735.463,1048.538,1244.487,952.038,1298.378,1303.638,1454.698,1394.492,1303.574,1375.115,1178.084,1042.485,1040.609,831.573,797.682,846.488,919.632,1284.757
6390,737.617,1049.552,1241.512,955.491,1298.760,1304.047,1455.015,1390.573,1304.340,1376.192,1178.749,1041.275,1037.451,833.957,797.232,845.919,919.356,1287.479
