 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41
1054,767.156,1815.981,1919.893,1987.401,2271.688,1896.441,1985.871,2119.770,2106.311,1689.734,2506.050,2576.080,1347.988,1825.958,1845.880,1857.481,1847.479,1949.373,1866.299,1403.876,1497.960,1419.464,1435.916,1961.721,1478.229,2207.739,2272.050,2144.705,1823.267,1685.609,1902.569,2008.823,1364.255,1667.647,1764.875,1673.839,2245.022,1784.029,2075.211,3264.722,2787.049
1055,765.341,1817.526,1920.893,1991.849,2282.959,1894.310,1994.662,2127.978,2100.176,1689.632,2496.306,2571.954,1351.502,1831.878,1849.171,1860.449,1860.019,1957.115,1877.774,1402.102,1490.869,1412.011,1433.600,1957.978,1486.363,2189.077,2262.308,2134.636,1819.924,1673.571,1884.199,1991.917,1363.873,1670.268,1738.431,1676.966,2251.417,1786.732,2069.395,3263.170,2797.452
1056,770.550,1821.766,1920.250,2001.897,2276.112,1908.075,1988.514,2129.536,2106.579,1689.799,2502.128,2588.791,1357.758,1833.750,1854.362,1845.624,1863.439,1943.639,1858.966,1403.040,1501.451,1416.246,1437.805,1955.718,1488.228,2190.163,2269.149,2141.035,1827.131,1674.482,1887.417,2002.663,1367.172,1678.218,1744.581,1668.375,2261.912,1777.442,2086.458,3291.963,2805.433
1057,766.970,1820.496,1924.290,2001.812,2267.287,1893.447,1991.675,2124.363,2099.990,1694.086,2488.720,2581.294,1347.139,1831.692,1850.564,1854.730,1869.862,1943.477,1873.037,1392.243,1494.445,1417.591,1432.403,1937.490,1479.285,2186.410,2272.224,2130.956,1814.573,1704.370,1884.122,1997.113,1364.672,1667.334,1739.832,1666.979,2232.336,1789.200,2077.513,3254.566,2788.178
1058,760.860,1819.292,1924.665,1995.621,2281.398,1900.139,1989.440,2123.886,2096.157,1692.997,2487.690,2581.335,1356.063,1835.588,1848.054,1848.452,1872.864,1944.823,1867.491,1390.109,1500.488,1415.728,1446.192,1963.773,1483.056,2193.331,2269.554,2134.845,1828.416,1677.228,1893.738,2013.680,1375.490,1671.588,1745.803,1667.128,2233.906,1787.103,2079.335,3243.528,2785.003
1059,762.457,1816.968,1921.316,1998.849,2273.541,1893.481,1983.965,2125.114,2106.461,1688.914,2490.427,2567.876,1353.256,1836.226,1842.529,1847.974,1862.286,1936.049,1859.883,1383.247,1494.913,1417.721,1435.920,1955.948,1477.948,2199.234,2262.957,2124.057,1834.168,1688.627,1884.926,2008.573,1364.996,1664.527,1758.778,1678.456,2229.885,1784.750,2073.825,3274.000,2794.307
1060,775.052,1813.570,1920.285,1999.675,2280.565,1895.651,1981.712,2135.665,2096.710,1692.392,2485.878,2575.514,1352.378,1836.837,1851.641,1857.416,1857.227,1936.824,1870.669,1396.971,1501.243,1419.809,1436.390,1955.186,1478.208,2196.310,2275.303,2128.851,1820.583,1684.595,1877.533,2002.463,1366.640,1669.039,1757.313,1672.058,2236.511,1791.584,2083.230,3251.256,2790.329
1061,763.109,1810.874,1927.170,2001.043,2273.570,1892.776,1990.955,2128.367,2091.946,1695.266,2485.142,2562.917,1350.387,1835.388,1848.767,1858.329,1867.902,1936.766,1857.463,1394.059,1494.490,1412.175,1432.520,1957.575,1480.879,2201.303,2252.907,2134.256,1826.631,1682.150,1879.769,2009.168,1367.044,1669.082,1754.928,1684.784,2235.866,1774.062,2079.512,3258.917,2804.616
1062,771.982,1821.733,1925.154,2003.852,2280.648,1901.147,1988.312,2140.216,2091.210,1701.907,2486.955,2572.875,1353.683,1835.969,1849.180,1848.997,1857.421,1947.380,1874.842,1390.771,1493.747,1417.258,1433.574,1963.093,1487.041,2207.690,2274.229,2134.992,1824.418,1691.284,1890.422,2000.823,1369.505,1672.001,1750.513,1679.037,2257.140,1785.225,2082.142,3272.850,2791.723
1063,771.486,1818.245,1925.162,2008.301,2286.633,1891.369,1985.286,2133.024,2082.264,1695.576,2490.218,2585.313,1356.653,1840.200,1850.879,1853.607,1848.922,1945.163,1868.916,1391.384,1499.622,1421.670,1435.746,1967.076,1487.634,2210.782,2267.353,2137.594,1820.200,1679.325,1891.507,2014.252,1362.830,1673.943,1751.959,1676.761,2242.371,1780.835,2059.309,3270.896,2784.221
1064,776.107,1814.154,1931.199,2012.756,2285.493,1900.545,1986.226,2129.915,2096.994,1698.064,2491.448,2580.400,1351.840,1847.737,1851.211,1859.107,1852.915,1921.394,1858.074,1391.630,1499.305,1420.102,1432.593,1962.005,1482.756,2209.690,2250.804,2127.556,1831.863,1680.923,1895.368,2007.095,1372.426,1671.036,1743.753,1668.836,2265.978,1799.594,2074.403,3261.580,2797.922
1065,768.952,1822.640,1920.496,1996.959,2276.602,1894.366,1983.791,2130.646,2092.595,1701.041,2488.456,2568.824,1351.879,1832.640,1835.085,1853.983,1850.145,1934.485,1859.796,1389.894,1493.688,1419.821,1430.197,1950.920,1491.282,2212.458,2273.684,2130.380,1821.541,1686.750,1890.583,2002.579,1367.552,1673.031,1748.312,1676.857,2251.194,1789.939,2075.108,3268.156,2789.037
1066,780.019,1814.111,1922.968,2009.083,2276.122,1897.146,1986.910,2137.853,2088.195,1701.344,2481.510,2581.309,1350.477,1837.902,1846.515,1854.705,1856.392,1943.991,1854.839,1388.320,1501.370,1425.792,1434.623,1962.657,1477.092,2209.729,2269.232,2136.426,1832.284,1688.273,1889.642,1999.852,1365.640,1674.404,1749.032,1689.985,2255.475,1768.884,2074.026,3275.733,2810.273
1067,771.168,1820.854,1932.058,2009.266,2276.204,1899.555,1994.681,2137.676,2094.492,1701.474,2495.367,2581.510,1350.747,1850.286,1849.085,1853.179,1858.235,1933.943,1854.066,1388.289,1506.785,1424.251,1434.009,1969.750,1493.481,2208.259,2268.261,2130.462,1830.427,1685.348,1888.762,1995.139,1374.145,1670.587,1752.640,1690.411,2239.919,1787.289,2069.534,3268.273,2813.556
