 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70
2309,766.629,2144.391,2269.669,3469.483,2333.407,2981.213,2838.215,3941.734,2593.999,3801.412,2583.456,2640.159,2381.064,2085.484,2264.592,2332.686,3035.822,2559.767,2500.317,3069.249,2462.265,2358.159,2842.208,2599.248,2408.899,2475.346,3418.600,3277.430,2907.076,3160.228,3508.005,3119.757,1855.306,3228.086,3681.017,3451.620,2837.100,3354.111,3725.077,3382.914,4178.832,4115.996,3175.537,2290.347,2275.079,2315.978,2312.932,3577.345,2148.738,1477.120,1619.904,1760.613,1655.173,2081.106,1659.567,2427.752,1955.429,2457.585,3700.189,3129.636,1384.690,1699.720,2472.518,2100.486,1895.272,1600.965,1500.638,1560.612,2496.139,1588.761
2310,756.620,2138.119,2279.745,3473.908,2330.144,2972.685,2827.200,3952.307,2592.682,3799.854,2588.417,2660.417,2364.800,2092.182,2271.613,2331.430,3027.816,2558.533,2519.430,3045.670,2467.268,2335.298,2832.907,2581.010,2453.920,2474.970,3404.961,3235.534,2902.173,3165.169,3489.279,3086.032,1863.320,3250.710,3705.022,3450.590,2807.419,3351.565,3747.272,3372.974,4172.970,4111.333,3207.613,2279.925,2274.567,2299.220,2320.033,3623.170,2152.457,1461.653,1620.599,1773.046,1660.353,2077.600,1679.976,2410.737,1944.425,2473.129,3703.357,3130.657,1399.095,1687.965,2479.644,2104.858,1884.296,1616.284,1506.137,1548.234,2489.821,1593.420
2311,771.244,2142.103,2273.468,3476.739,2333.410,2974.395,2818.631,3932.990,2595.771,3797.967,2595.260,2640.667,2348.506,2073.352,2270.750,2312.461,3046.309,2567.009,2530.167,3067.185,2469.231,2340.342,2838.121,2588.236,2421.393,2460.789,3431.752,3248.620,2878.253,3153.806,3503.877,3087.269,1865.024,3233.629,3700.449,3450.465,2822.479,3343.893,3724.877,3353.540,4171.783,4127.698,3182.718,2275.058,2283.095,2302.150,2316.832,3598.720,2144.423,1474.726,1611.443,1766.478,1660.297,2098.414,1664.834,2381.896,1967.438,2459.995,3699.721,3122.565,1386.104,1688.941,2461.967,2119.310,1885.487,1616.273,1534.902,1555.562,2490.201,1586.905
2312,769.266,2141.509,2272.794,3482.073,2344.050,2973.541,2818.074,3950.370,2601.609,3811.850,2576.964,2615.278,2357.302,2074.072,2278.708,2326.053,3044.229,2564.024,2520.961,3055.001,2440.771,2356.869,2840.797,2615.037,2434.524,2483.962,3414.118,3265.661,2891.154,3146.173,3521.105,3117.793,1874.125,3225.390,3680.293,3463.562,2798.043,3357.100,3730.116,3373.253,4160.984,4113.804,3173.557,2272.692,2301.693,2315.632,2332.157,3610.437,2157.359,1467.618,1616.934,1762.970,1648.335,2085.638,1653.689,2401.209,1969.913,2488.395,3695.953,3135.164,1405.961,1691.971,2468.136,2096.809,1888.178,1605.625,1525.346,1561.593,2472.044,1602.854
2313,752.309,2137.416,2272.962,3480.718,2336.877,2979.337,2840.587,3941.809,2612.757,3802.453,2563.820,2617.913,2366.449,2078.994,2265.093,2356.637,3042.636,2564.448,2519.727,3069.917,2439.542,2347.344,2826.299,2592.888,2447.693,2486.027,3401.663,3256.237,2887.057,3146.605,3486.983,3140.275,1868.902,3220.801,3701.060,3461.378,2794.874,3350.377,3752.334,3379.823,4166.078,4107.239,3161.710,2282.418,2272.594,2325.620,2328.792,3595.405,2157.445,1469.186,1610.475,1752.026,1650.210,2091.820,1632.002,2396.487,1950.683,2478.415,3680.556,3136.440,1403.006,1668.126,2495.138,2118.282,1894.687,1621.255,1521.721,1553.256,2463.417,1603.517
2314,763.330,2130.087,2269.835,3486.890,2340.016,2967.523,2810.225,3960.106,2586.041,3806.938,2606.271,2618.367,2365.038,2082.128,2267.065,2341.761,3053.011,2565.868,2528.823,3051.664,2451.813,2359.257,2846.447,2600.521,2425.495,2466.558,3410.968,3250.382,2890.259,3129.133,3529.063,3138.236,1880.875,3237.381,3717.220,3488.352,2829.080,3388.169,3750.130,3357.151,4160.507,4095.485,3146.155,2281.144,2277.620,2319.380,2320.400,3627.838,2174.985,1484.795,1614.365,1756.109,1670.006,2086.071,1666.219,2433.602,1967.211,2469.922,3678.046,3158.183,1390.815,1673.441,2491.916,2095.319,1858.243,1585.402,1543.235,1546.665,2457.211,1611.722
2315,764.914,2134.580,2267.596,3501.465,2348.530,2962.184,2824.126,3957.294,2601.407,3815.365,2584.124,2619.569,2363.789,2077.437,2274.301,2343.346,3064.115,2585.458,2526.193,3080.276,2463.004,2339.067,2830.348,2604.028,2454.898,2475.827,3416.573,3269.401,2879.796,3129.061,3527.744,3137.417,1876.970,3239.619,3704.121,3462.570,2829.154,3355.557,3785.820,3357.980,4177.302,4110.825,3184.721,2275.519,2279.937,2324.848,2332.034,3595.890,2166.532,1470.018,1622.192,1762.691,1647.812,2078.618,1668.542,2406.467,1974.743,2497.145,3679.629,3134.541,1394.357,1663.311,2496.663,2082.756,1867.405,1600.595,1543.726,1531.010,2472.370,1591.980
2316,760.842,2132.206,2266.739,3495.730,2337.191,2953.579,2843.027,3957.873,2601.504,3823.199,2588.153,2629.540,2347.860,2072.241,2282.667,2341.704,3053.005,2568.980,2531.799,3063.775,2455.663,2370.887,2842.202,2611.887,2423.780,2483.242,3398.736,3278.603,2882.681,3137.119,3520.639,3150.793,1884.343,3235.274,3734.312,3461.263,2823.983,3404.609,3765.822,3374.815,4133.855,4089.274,3192.097,2301.451,2290.374,2337.555,2316.470,3612.102,2180.733,1484.802,1607.422,1757.107,1656.578,2080.889,1671.099,2423.802,1953.547,2512.663,3693.952,3137.804,1388.008,1666.359,2467.710,2094.579,1872.568,1608.974,1546.189,1544.156,2472.168,1598.659
2317,770.407,2137.864,2262.057,3502.495,2341.388,2977.321,2832.058,3964.166,2621.766,3827.075,2620.914,2616.364,2369.085,2081.629,2275.368,2358.902,3055.836,2580.549,2529.783,3077.183,2476.399,2343.909,2839.072,2592.982,2448.806,2477.888,3425.414,3226.445,2891.646,3144.387,3549.087,3141.089,1892.350,3248.856,3751.146,3462.444,2805.656,3376.870,3789.356,3360.197,4143.080,4110.197,3188.525,2294.297,2306.675,2332.583,2328.131,3634.954,2181.208,1469.076,1613.619,1766.914,1643.208,2083.491,1660.752,2404.012,1961.395,2499.981,3711.767,3174.525,1406.045,1664.414,2488.824,2091.619,1895.501,1607.411,1557.788,1532.340,2479.675,1607.876
2318,764.158,2131.827,2266.185,3513.805,2334.132,2963.310,2826.883,3988.602,2611.511,3830.439,2584.796,2606.236,2353.994,2049.105,2261.994,2341.267,3073.914,2584.642,2531.656,3052.062,2454.602,2351.725,2852.567,2593.761,2436.771,2472.485,3404.188,3243.439,2879.639,3118.163,3516.264,3140.175,1884.455,3215.721,3732.874,3467.333,2823.650,3378.194,3762.849,3365.137,4120.906,4111.345,3182.282,2289.254,2297.650,2337.160,2313.628,3637.930,2194.710,1467.970,1614.779,1789.229,1648.489,2091.345,1659.755,2435.496,1957.783,2503.080,3704.315,3154.568,1380.978,1664.557,2439.049,2097.882,1861.384,1593.557,1524.202,1522.268,2463.170,1606.394
2319,755.833,2134.615,2265.848,3502.923,2339.921,2954.202,2820.953,3976.263,2612.762,3801.744,2596.045,2617.613,2373.513,2060.818,2280.151,2330.622,3068.730,2584.481,2541.631,3064.069,2449.620,2340.106,2837.138,2591.575,2444.194,2481.185,3381.900,3254.316,2904.587,3123.027,3526.684,3176.281,1897.987,3220.352,3719.103,3476.281,2831.055,3383.308,3803.398,3337.409,4132.539,4114.125,3171.584,2290.563,2282.278,2335.795,2340.744,3625.395,2188.800,1481.159,1604.633,1752.173,1657.651,2085.447,1652.567,2430.031,1953.273,2517.027,3682.984,3165.668,1384.795,1670.963,2501.405,2105.248,1856.131,1593.235,1549.178,1547.167,2463.668,1611.836
2320,770.426,2133.897,2271.216,3517.023,2347.303,2951.359,2847.141,3983.655,2605.193,3804.834,2618.720,2606.331,2372.398,2081.604,2275.790,2373.890,3070.648,2598.876,2537.536,3066.021,2452.293,2349.918,2847.525,2586.800,2445.232,2483.122,3422.522,3245.380,2888.955,3129.451,3532.186,3160.632,1874.428,3221.096,3746.982,3482.776,2828.132,3378.019,3785.709,3401.863,4130.380,4134.078,3179.140,2300.834,2284.068,2364.489,2326.916,3644.162,2198.316,1469.641,1605.433,1750.984,1675.212,2094.022,1660.222,2425.229,1945.985,2549.473,3689.271,3162.451,1403.446,1678.778,2485.564,2113.601,1850.935,1581.249,1545.545,1548.608,2464.302,1612.657
2321,758.923,2135.408,2259.701,3500.100,2341.637,2961.729,2846.378,3991.480,2608.508,3791.823,2601.689,2618.190,2345.964,2062.228,2264.085,2366.423,3063.926,2599.716,2540.515,3062.875,2457.685,2344.838,2842.781,2592.712,2436.969,2473.763,3427.872,3224.672,2885.123,3107.070,3543.122,3134.784,1898.212,3227.343,3747.574,3469.977,2805.708,3393.094,3811.592,3360.426,4089.913,4100.793,3163.952,2299.059,2297.887,2349.251,2315.611,3613.627,2198.113,1475.354,1621.103,1749.707,1654.006,2086.203,1657.436,2441.771,1958.705,2529.531,3692.566,3165.026,1393.268,1659.500,2480.991,2111.794,1856.798,1589.150,1537.176,1521.002,2461.821,1597.030
2322,758.373,2135.781,2276.606,3515.724,2339.344,2948.950,2846.941,4000.896,2591.944,3809.018,2617.468,2606.644,2357.019,2084.190,2278.943,2354.831,3070.414,2601.677,2531.819,3059.179,2455.029,2353.250,2844.434,2582.790,2433.448,2468.506,3398.463,3206.800,2883.936,3119.015,3508.210,3149.392,1886.384,3208.197,3758.370,3463.887,2833.472,3375.722,3842.613,3354.328,4143.572,4099.850,3174.427,2304.983,2316.043,2354.017,2335.320,3635.443,2198.273,1480.726,1624.041,1758.403,1687.054,2075.833,1647.974,2448.275,1961.820,2536.804,3673.161,3177.952,1401.828,1649.165,2506.166,2095.512,1854.325,1594.642,1547.078,1522.053,2454.064,1616.951
2323,766.727,2131.010,2247.505,3510.098,2335.466,2950.955,2844.532,4010.587,2587.405,3795.845,2605.116,2589.722,2355.770,2050.036,2267.883,2356.912,3075.804,2597.909,2537.437,3083.397,2455.679,2352.366,2837.075,2572.532,2451.974,2467.498,3412.939,3221.345,2882.009,3104.552,3554.578,3146.818,1897.131,3193.966,3749.721,3473.762,2833.604,3419.879,3803.364,3365.112,4117.037,4094.954,3165.287,2309.848,2284.431,2359.468,2332.022,3649.677,2202.285,1471.483,1608.409,1748.875,1657.885,2075.590,1629.845,2454.976,1942.007,2512.667,3705.666,3171.740,1394.576,1647.319,2502.131,2099.251,1851.912,1555.979,1537.661,1540.184,2462.138,1598.552
2324,753.380,2138.018,2262.342,3531.330,2334.955,2958.460,2866.284,4019.427,2596.526,3827.470,2615.338,2601.709,2348.698,2062.475,2280.940,2353.307,3073.504,2606.006,2539.337,3060.622,2460.101,2334.442,2863.071,2567.000,2461.175,2470.650,3381.988,3226.642,2879.554,3127.372,3548.100,3142.334,1889.670,3195.590,3752.944,3486.906,2830.060,3390.544,3850.941,3356.077,4124.474,4108.075,3178.018,2293.552,2296.549,2344.605,2336.527,3629.838,2208.515,1466.218,1607.181,1773.656,1653.024,2097.278,1654.862,2440.000,1963.478,2525.708,3708.148,3167.362,1395.398,1639.434,2495.972,2103.696,1862.078,1579.985,1557.610,1520.981,2452.683,1607.039
2325,765.809,2139.677,2273.272,3531.971,2345.231,2958.884,2868.017,4014.985,2625.206,3811.161,2606.559,2600.642,2378.236,2062.403,2267.296,2370.057,3087.432,2610.060,2515.372,3080.376,2438.167,2362.690,2845.635,2586.246,2456.476,2474.091,3412.950,3251.330,2874.161,3112.637,3544.766,3203.701,1869.104,3210.457,3787.695,3469.229,2846.384,3406.492,3821.921,3382.171,4118.908,4124.608,3192.912,2305.656,2322.422,2353.211,2336.434,3645.062,2206.238,1475.708,1611.030,1764.338,1682.784,2092.765,1649.501,2444.396,1972.975,2507.002,3719.755,3192.759,1406.931,1671.661,2497.206,2091.383,1858.362,1572.651,1553.437,1511.830,2460.494,1617.961
2326,767.067,2137.902,2271.291,3536.849,2336.245,2972.381,2861.182,4028.339,2609.458,3814.708,2629.577,2606.849,2377.938,2072.926,2272.449,2360.867,3074.839,2591.966,2532.410,3079.911,2447.070,2346.954,2854.479,2587.777,2457.835,2477.277,3409.464,3200.989,2884.138,3101.861,3526.240,3217.934,1847.000,3194.572,3762.147,3462.883,2830.038,3414.619,3863.183,3394.230,4077.544,4130.214,3167.162,2300.473,2310.394,2362.001,2334.775,3613.904,2221.640,1472.676,1609.467,1756.368,1665.318,2085.636,1647.864,2449.598,1948.994,2516.272,3690.627,3181.589,1381.043,1679.374,2518.611,2103.282,1826.953,1584.490,1542.786,1540.641,2441.016,1612.627
2327,767.512,2140.893,2265.760,3513.225,2331.412,2961.552,2848.558,4001.412,2609.430,3814.235,2611.119,2619.361,2341.443,2044.844,2268.091,2341.447,3072.149,2595.304,2521.036,3074.981,2442.768,2351.131,2838.802,2580.124,2441.578,2452.052,3401.928,3231.054,2863.498,3120.833,3526.745,3186.829,1862.168,3181.326,3792.188,3483.562,2814.112,3364.692,3823.065,3359.898,4074.809,4114.293,3177.900,2301.742,2319.257,2347.204,2319.478,3617.708,2224.491,1466.768,1605.545,1767.155,1675.149,2100.372,1651.598,2459.663,1963.621,2526.928,3716.243,3180.603,1388.588,1650.082,2510.653,2084.304,1833.258,1566.311,1556.757,1518.342,2436.335,1614.463
2328,764.136,2139.246,2271.433,3514.983,2335.871,2948.720,2857.738,4026.152,2602.907,3801.454,2618.884,2586.339,2365.372,2060.874,2255.696,2370.980,3087.326,2587.086,2537.774,3068.790,2445.830,2344.212,2840.569,2577.181,2426.362,2451.238,3409.556,3199.312,2883.888,3113.307,3549.036,3205.755,1868.391,3191.726,3780.801,3466.597,2834.561,3384.968,3844.640,3362.151,4063.717,4122.810,3194.664,2324.143,2313.410,2352.973,2315.921,3641.980,2213.901,1470.929,1606.389,1742.206,1680.193,2097.058,1664.696,2437.478,1937.880,2514.924,3711.163,3184.801,1393.803,1656.242,2517.984,2112.215,1836.323,1567.132,1522.398,1549.318,2441.536,1586.460
2329,764.352,2147.035,2268.802,3533.188,2340.247,2977.164,2876.577,4037.814,2605.623,3784.167,2641.373,2592.045,2392.249,2078.365,2281.002,2348.490,3082.522,2607.976,2541.552,3072.848,2463.751,2326.977,2856.229,2574.347,2455.969,2461.503,3402.443,3200.626,2867.301,3124.527,3561.461,3225.960,1854.822,3192.665,3803.963,3492.353,2835.418,3374.412,3818.774,3364.318,4098.631,4126.728,3193.196,2324.017,2301.101,2376.720,2366.981,3605.647,2217.404,1474.290,1607.772,1778.187,1701.651,2073.758,1647.599,2469.284,1944.032,2518.114,3730.547,3161.061,1399.144,1663.308,2531.555,2103.725,1839.327,1569.460,1558.266,1550.096,2447.756,1608.862
2330,766.201,2143.003,2260.667,3528.498,2334.554,2954.975,2884.535,4027.465,2591.966,3782.615,2645.261,2575.580,2380.894,2053.201,2271.539,2365.400,3092.071,2596.630,2529.239,3075.329,2440.409,2320.802,2843.112,2550.707,2463.502,2454.080,3415.157,3198.025,2849.205,3129.121,3531.084,3212.824,1830.010,3189.947,3774.116,3478.283,2819.823,3389.485,3842.778,3364.542,4067.927,4131.969,3155.508,2322.284,2292.448,2373.856,2325.183,3660.944,2232.524,1451.076,1603.964,1762.077,1697.403,2083.558,1650.289,2433.114,1949.416,2527.905,3708.932,3164.518,1393.460,1658.141,2511.836,2118.718,1820.151,1579.416,1535.109,1528.799,2444.319,1604.714
2331,763.431,2149.784,2272.891,3527.924,2335.928,2963.821,2886.872,4048.313,2585.402,3790.160,2653.509,2586.862,2379.732,2046.575,2279.754,2343.417,3099.396,2606.951,2538.284,3082.596,2443.901,2325.363,2868.099,2560.576,2466.006,2444.750,3413.565,3185.809,2854.105,3121.720,3547.435,3204.552,1857.151,3192.114,3806.427,3479.906,2851.579,3398.468,3842.606,3388.035,4099.175,4121.506,3189.217,2320.338,2307.081,2368.161,2331.131,3676.212,2215.460,1466.832,1625.057,1784.726,1722.937,2093.373,1656.971,2449.451,1949.230,2531.614,3731.897,3188.785,1388.282,1675.099,2509.422,2106.242,1836.704,1571.891,1526.757,1548.593,2441.766,1608.274
2332,759.072,2136.457,2268.099,3530.114,2329.401,2968.504,2878.427,4043.635,2591.079,3781.937,2636.417,2579.426,2376.868,2046.390,2276.240,2355.692,3072.469,2611.559,2536.038,3078.842,2438.059,2312.368,2850.765,2568.605,2443.530,2440.756,3424.769,3184.455,2841.621,3128.860,3529.916,3199.991,1863.340,3183.158,3784.768,3484.754,2851.637,3381.916,3835.644,3387.415,4069.058,4143.228,3171.599,2302.187,2300.740,2362.587,2330.935,3676.056,2214.604,1461.354,1617.871,1759.398,1693.113,2088.814,1651.445,2444.700,1955.215,2506.764,3709.985,3190.335,1379.797,1660.654,2534.972,2129.707,1819.297,1552.513,1539.716,1526.711,2451.744,1595.558
2333,762.045,2146.899,2265.672,3528.962,2333.676,2962.704,2884.170,4055.875,2625.219,3782.951,2631.388,2592.557,2381.128,2069.427,2274.970,2360.755,3074.124,2618.957,2538.235,3060.373,2459.014,2348.207,2863.219,2553.214,2455.108,2440.865,3409.306,3178.588,2854.315,3131.327,3533.235,3195.848,1839.357,3179.252,3816.644,3495.334,2848.817,3392.651,3840.770,3389.574,4059.078,4160.880,3151.263,2338.757,2313.075,2361.944,2351.563,3680.523,2219.039,1471.283,1621.301,1770.235,1717.712,2101.736,1647.784,2454.683,1956.851,2539.975,3710.201,3198.135,1392.099,1637.870,2545.941,2107.120,1792.421,1570.889,1542.016,1528.103,2446.519,1599.562
2334,765.091,2150.696,2279.587,3529.499,2338.370,2966.909,2881.382,4042.181,2616.195,3800.855,2657.208,2599.858,2375.023,2053.275,2270.167,2359.172,3072.896,2617.385,2530.651,3079.703,2444.301,2337.690,2854.218,2560.235,2450.950,2439.334,3393.597,3188.364,2862.049,3127.292,3569.235,3220.427,1878.603,3170.291,3799.757,3509.279,2845.330,3428.374,3858.154,3379.611,4076.933,4157.654,3196.405,2354.644,2325.445,2351.474,2338.208,3658.415,2238.377,1481.161,1630.498,1781.262,1706.240,2120.437,1652.277,2468.478,1958.214,2530.810,3709.396,3229.726,1405.773,1643.641,2523.600,2120.004,1808.704,1559.900,1555.853,1538.632,2476.870,1594.671
2335,757.624,2147.646,2276.414,3538.821,2321.472,2970.620,2892.131,4073.311,2622.104,3797.452,2648.255,2595.356,2380.381,2056.837,2274.340,2349.137,3079.244,2614.953,2539.094,3076.940,2459.442,2328.969,2859.287,2541.381,2441.550,2438.266,3378.011,3134.491,2838.738,3141.529,3540.334,3212.329,1830.805,3164.645,3831.443,3507.287,2827.521,3386.452,3847.276,3355.780,4062.244,4177.826,3177.311,2312.281,2321.586,2359.724,2337.852,3689.240,2224.958,1449.577,1618.329,1748.898,1732.656,2098.368,1668.655,2473.124,1947.239,2540.271,3728.723,3205.344,1382.907,1641.755,2517.302,2108.661,1792.223,1562.777,1538.163,1542.380,2456.602,1609.968
2336,767.356,2160.296,2278.204,3523.728,2335.810,2963.483,2884.966,4077.816,2606.437,3820.745,2659.823,2592.182,2385.298,2066.234,2268.226,2359.376,3078.593,2627.969,2523.461,3066.176,2456.513,2331.340,2848.404,2545.880,2447.708,2437.066,3398.438,3161.698,2847.117,3141.041,3556.809,3214.567,1838.108,3139.213,3795.350,3504.229,2851.383,3406.299,3847.028,3409.358,4045.535,4161.531,3162.869,2319.820,2325.038,2354.839,2338.458,3681.202,2229.185,1480.474,1612.051,1758.779,1726.864,2099.917,1657.071,2457.548,1943.543,2514.794,3692.078,3195.078,1389.813,1627.881,2540.864,2105.570,1790.765,1563.337,1547.556,1528.990,2449.777,1626.034
2337,759.902,2151.495,2277.747,3519.067,2327.802,2970.969,2877.108,4074.178,2608.320,3786.097,2628.787,2591.799,2369.368,2052.661,2259.931,2374.006,3072.589,2612.209,2524.213,3036.924,2446.614,2321.353,2845.805,2550.143,2427.943,2437.994,3383.445,3141.767,2843.455,3148.825,3550.956,3188.903,1870.845,3147.209,3793.366,3493.321,2869.175,3373.468,3819.974,3366.246,4041.848,4172.320,3184.315,2335.872,2332.244,2346.603,2323.838,3691.473,2237.591,1475.333,1617.236,1759.845,1743.407,2092.734,1672.706,2486.320,1923.715,2517.021,3720.903,3195.573,1395.653,1655.976,2520.321,2107.577,1795.890,1546.780,1537.736,1532.715,2451.622,1604.706
2338,765.304,2157.722,2276.291,3532.078,2334.320,2955.574,2881.339,4083.994,2605.935,3802.912,2637.773,2588.695,2439.428,2055.925,2273.240,2367.801,3061.780,2625.640,2537.291,3031.928,2453.759,2329.762,2848.320,2546.452,2442.244,2459.265,3374.621,3136.769,2843.452,3149.821,3530.000,3214.896,1862.956,3167.653,3801.858,3509.406,2825.885,3400.680,3846.992,3390.984,4026.790,4164.867,3178.836,2343.127,2312.767,2346.498,2339.910,3671.273,2254.792,1479.202,1623.412,1761.018,1746.026,2117.226,1637.591,2490.869,1942.499,2510.512,3718.904,3220.241,1383.888,1649.381,2518.314,2134.936,1818.021,1547.645,1532.618,1520.624,2454.372,1600.897
2339,764.567,2159.197,2268.452,3517.861,2326.715,2954.760,2865.810,4076.490,2617.121,3786.678,2628.782,2591.226,2392.183,2061.834,2268.737,2348.432,3058.057,2626.224,2528.685,3048.673,2445.727,2336.119,2854.666,2536.623,2446.349,2439.137,3388.321,3154.145,2845.564,3147.871,3518.624,3224.996,1858.569,3157.354,3794.646,3505.221,2859.865,3397.318,3821.372,3368.792,4016.903,4172.825,3141.349,2330.553,2314.153,2356.043,2335.677,3652.010,2245.719,1468.354,1612.136,1773.382,1730.069,2097.346,1664.129,2466.304,1948.817,2511.806,3708.621,3216.183,1413.627,1665.240,2490.147,2112.703,1785.313,1552.563,1524.062,1534.289,2443.775,1589.998
2340,764.907,2155.499,2272.969,3512.775,2325.102,2967.869,2882.024,4086.392,2603.776,3807.182,2635.616,2584.789,2401.606,2042.381,2264.511,2363.985,3054.444,2629.194,2526.376,3068.227,2446.162,2309.812,2853.903,2549.248,2453.240,2447.346,3389.322,3139.089,2836.205,3157.108,3536.154,3206.314,1889.815,3147.334,3792.152,3511.572,2864.550,3389.123,3831.637,3359.662,4030.802,4145.415,3148.893,2342.644,2329.077,2350.820,2333.829,3673.475,2246.114,1473.080,1611.689,1743.917,1719.946,2095.720,1665.326,2480.313,1961.681,2525.743,3720.829,3227.700,1402.270,1654.209,2518.396,2134.831,1787.787,1542.850,1529.204,1528.959,2452.024,1611.823
2341,759.778,2147.522,2266.440,3510.587,2324.136,2955.746,2857.817,4059.643,2607.422,3789.922,2646.601,2596.846,2409.283,2057.430,2252.294,2364.139,3053.301,2614.007,2518.125,3030.370,2427.649,2331.157,2835.858,2529.772,2449.731,2442.650,3385.331,3111.732,2830.532,3142.126,3546.135,3188.022,1847.731,3133.218,3757.300,3491.099,2827.424,3346.013,3816.904,3372.819,3991.106,4159.373,3152.518,2317.746,2306.924,2341.837,2357.210,3645.717,2232.607,1459.384,1613.364,1746.747,1738.535,2097.439,1652.993,2490.770,1910.984,2510.425,3696.945,3207.758,1394.791,1645.009,2564.302,2107.055,1796.041,1557.774,1516.302,1530.909,2442.510,1597.181
