 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45
372,572.981,1519.375,1328.972,1290.288,1683.617,1624.289,1264.692,1328.336,1497.070,1470.223,1013.175,1672.306,1598.660,1117.809,1177.060,1593.396,1228.518,1730.529,1626.590,1392.346,1489.099,994.187,1712.149,1500.842,1536.285,1518.576,1770.207,1371.738,1055.016,1128.801,1274.349,1424.951,1081.166,930.150,1109.554,918.451,1273.190,1592.171,1188.981,1240.479,1233.793,1593.226,1377.595,1390.859,1227.789
373,568.850,1514.363,1323.389,1289.184,1677.911,1610.139,1265.388,1334.948,1492.330,1465.026,1009.063,1666.383,1601.998,1116.508,1173.198,1593.832,1225.217,1747.031,1614.873,1387.730,1493.591,988.031,1707.547,1501.790,1518.232,1517.299,1786.677,1375.005,1051.956,1132.502,1265.569,1422.320,1078.910,928.824,1108.144,914.475,1263.004,1588.820,1189.449,1235.649,1233.416,1598.521,1378.394,1369.170,1224.052
374,568.579,1522.641,1326.705,1285.888,1675.388,1600.755,1268.590,1332.379,1487.805,1459.484,1010.338,1662.413,1597.240,1115.172,1163.983,1587.070,1227.227,1728.688,1616.304,1388.710,1494.275,992.732,1706.203,1484.134,1530.918,1514.131,1772.846,1371.098,1057.536,1125.741,1259.834,1419.833,1075.348,929.302,1105.612,914.740,1266.512,1582.911,1187.158,1227.664,1233.975,1607.506,1367.146,1376.810,1224.161
375,572.924,1532.215,1337.150,1291.997,1677.733,1624.011,1270.867,1334.321,1502.885,1456.825,1018.622,1663.790,1610.923,1118.835,1175.157,1605.633,1222.993,1728.367,1623.348,1386.823,1494.568,992.750,1706.745,1501.851,1538.951,1519.398,1766.583,1367.569,1059.523,1121.782,1273.109,1418.797,1078.596,934.515,1114.592,916.900,1272.589,1572.738,1189.596,1239.856,1237.331,1604.698,1381.472,1375.249,1228.297
376,567.026,1527.252,1332.046,1287.087,1671.053,1609.972,1266.315,1336.862,1496.724,1466.830,1009.878,1661.572,1599.823,1113.632,1168.134,1594.161,1221.868,1727.253,1608.748,1388.266,1481.394,989.880,1695.892,1493.815,1521.759,1520.346,1795.043,1364.724,1055.515,1121.194,1261.282,1414.283,1077.016,928.147,1113.204,908.077,1259.323,1581.830,1188.344,1241.435,1247.012,1609.998,1370.855,1362.687,1224.792
377,568.930,1535.165,1335.330,1287.091,1688.161,1613.460,1268.373,1340.858,1505.191,1471.305,1016.096,1672.870,1610.875,1121.921,1167.219,1610.258,1229.071,1734.231,1627.510,1393.490,1498.335,993.294,1705.855,1512.817,1520.678,1516.476,1790.103,1363.287,1065.473,1128.086,1272.728,1429.027,1080.861,934.967,1116.406,914.260,1263.187,1593.952,1194.423,1240.310,1249.391,1601.623,1385.424,1380.729,1231.955
378,566.433,1541.834,1341.069,1286.269,1686.349,1611.592,1262.565,1339.709,1498.883,1476.905,1013.293,1657.924,1592.342,1119.620,1169.129,1605.245,1223.355,1735.174,1621.782,1388.880,1495.591,993.273,1701.206,1507.761,1525.067,1519.808,1782.583,1355.382,1062.521,1126.576,1276.310,1420.718,1075.136,931.097,1115.278,918.846,1260.564,1589.796,1203.361,1232.207,1237.812,1606.333,1381.870,1372.835,1217.038
379,568.255,1554.894,1335.623,1285.146,1676.376,1607.022,1261.916,1333.627,1490.420,1470.649,1012.218,1661.041,1597.448,1115.334,1159.071,1603.620,1224.794,1724.328,1615.339,1388.354,1488.588,987.930,1695.399,1495.438,1522.213,1523.271,1783.350,1364.193,1061.790,1125.217,1268.711,1418.240,1076.012,924.375,1116.917,917.079,1258.871,1578.094,1202.446,1238.211,1248.939,1606.538,1381.944,1370.393,1221.995
380,567.323,1552.384,1328.177,1282.818,1676.213,1606.422,1263.067,1331.232,1483.602,1467.758,1012.128,1662.292,1594.839,1114.115,1167.523,1608.572,1219.365,1727.118,1620.123,1388.067,1495.809,987.919,1700.125,1500.459,1519.017,1512.808,1772.304,1361.064,1064.476,1128.035,1268.633,1420.463,1077.687,929.571,1112.264,918.277,1268.769,1590.058,1198.632,1230.099,1241.549,1608.313,1376.884,1374.936,1225.966
381,566.797,1554.722,1330.846,1277.055,1678.178,1609.186,1259.740,1334.364,1488.630,1476.048,1010.923,1654.839,1594.570,1115.841,1162.094,1613.224,1224.213,1714.160,1624.115,1391.131,1492.243,982.069,1698.625,1493.681,1526.386,1512.569,1796.480,1363.436,1064.402,1128.674,1274.162,1418.209,1076.123,931.324,1112.846,917.192,1264.701,1587.601,1206.241,1233.826,1249.980,1613.754,1369.935,1384.583,1226.318
382,567.863,1560.675,1330.558,1280.617,1677.956,1601.329,1269.344,1331.680,1482.023,1480.130,1012.620,1659.285,1599.599,1114.109,1162.981,1605.971,1220.972,1711.724,1626.537,1395.553,1493.219,987.931,1699.262,1510.871,1528.071,1520.810,1780.762,1355.762,1070.631,1128.294,1268.514,1408.655,1075.275,920.625,1110.730,913.561,1258.452,1590.396,1203.105,1237.918,1233.690,1610.942,1382.960,1369.063,1233.266
