 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
476,729.040,2545.415,1723.359,2142.218,2139.637,1988.238,1876.672,1860.041,2044.378,1686.573,1727.375,1995.647,1528.077,1542.153,1815.874,2287.673,1841.996,1777.270,1480.062,1311.277,1608.075,1315.008,1371.636,1472.932,1575.187,1177.106,1145.931,1504.434,1521.817,1929.650,1596.542,1625.249,1642.892,1565.412,2041.492,1420.838,1688.716,1405.331,1458.698,1696.075,1532.387,1646.344,1522.625,1479.978,2026.535,2206.090,1502.647,1679.100,1221.857,1123.689,1401.087,1417.699,3890.774,1280.329,1260.576,1244.140,1681.725,1810.232,1768.553,1434.228,1712.439,2495.889,1947.447,1790.067,1679.835,1824.712,1315.381
477,709.972,2537.284,1723.924,2136.381,2142.032,1982.603,1874.611,1841.630,2028.360,1687.348,1727.061,1981.966,1532.079,1552.284,1804.949,2274.098,1834.989,1766.679,1478.152,1309.932,1603.638,1314.794,1355.047,1471.056,1555.799,1176.835,1145.276,1501.851,1510.060,1914.821,1592.584,1626.549,1629.630,1568.384,2039.699,1425.463,1682.145,1396.820,1435.749,1693.400,1533.764,1646.953,1517.326,1472.827,2007.322,2188.474,1502.264,1691.274,1214.020,1102.428,1398.140,1412.075,3870.010,1284.443,1251.220,1243.272,1675.147,1807.921,1772.201,1436.913,1715.672,2512.494,1966.766,1773.291,1664.115,1828.008,1313.383
478,716.012,2536.807,1716.296,2152.705,2141.913,1971.077,1871.965,1841.037,2031.483,1693.606,1725.775,1978.583,1531.067,1552.245,1812.882,2281.797,1843.458,1775.587,1491.445,1308.655,1609.282,1316.197,1365.282,1474.842,1554.898,1171.285,1141.161,1501.861,1509.934,1895.535,1586.795,1634.740,1645.244,1557.221,2067.627,1428.090,1676.810,1408.205,1445.072,1691.943,1523.005,1638.471,1511.684,1477.784,2010.547,2167.192,1492.943,1683.861,1222.285,1104.880,1392.458,1420.867,3880.208,1276.644,1248.807,1239.206,1690.179,1822.968,1769.133,1437.294,1706.377,2497.399,1964.296,1773.379,1671.520,1821.357,1310.473
479,714.146,2547.376,1717.272,2148.864,2141.180,1990.618,1866.849,1850.769,2030.724,1701.503,1728.545,1982.382,1533.146,1555.694,1821.895,2277.546,1839.462,1773.984,1499.364,1305.384,1617.744,1312.529,1348.086,1480.773,1558.739,1182.066,1141.257,1497.347,1513.218,1881.170,1592.901,1632.695,1635.275,1555.793,2067.804,1427.614,1691.743,1398.222,1460.170,1695.125,1529.349,1641.206,1514.355,1471.623,2029.418,2175.377,1506.008,1683.632,1232.193,1112.328,1396.234,1417.684,3881.880,1284.763,1255.433,1242.962,1692.631,1824.220,1771.440,1430.928,1733.253,2515.647,1974.549,1785.711,1672.812,1835.355,1318.554
480,708.350,2552.965,1719.610,2163.527,2147.031,1993.283,1866.930,1852.218,2030.042,1685.934,1728.746,1971.778,1543.252,1558.781,1822.786,2278.501,1837.241,1767.530,1496.755,1315.208,1607.544,1313.848,1357.266,1481.383,1566.407,1181.230,1136.464,1505.422,1505.809,1884.254,1594.014,1631.562,1645.243,1564.731,2042.486,1426.955,1671.810,1398.198,1452.214,1693.644,1516.408,1650.710,1521.067,1480.928,2019.496,2183.873,1503.690,1678.368,1235.076,1109.327,1403.237,1416.682,3855.891,1278.144,1257.282,1245.956,1680.025,1820.911,1772.844,1423.607,1716.552,2514.360,1947.537,1776.315,1682.619,1824.852,1305.690
481,714.703,2545.412,1705.901,2163.012,2137.876,1983.058,1868.969,1834.408,2021.016,1691.940,1729.520,1971.919,1534.929,1557.238,1814.190,2281.620,1838.973,1779.341,1501.699,1317.079,1601.047,1320.973,1365.538,1468.615,1557.240,1184.635,1146.799,1478.880,1511.952,1873.726,1584.021,1634.451,1630.376,1550.160,2048.337,1425.410,1688.619,1406.672,1451.702,1692.056,1515.268,1641.956,1517.062,1471.366,2023.395,2183.900,1494.416,1675.560,1217.359,1112.117,1400.633,1403.954,3859.663,1285.890,1253.490,1239.458,1683.825,1807.785,1783.260,1433.849,1716.080,2487.673,1955.669,1773.951,1665.363,1824.743,1312.256
482,710.288,2535.624,1711.443,2185.569,2156.696,1984.220,1867.103,1834.251,2027.490,1695.348,1737.508,1974.089,1527.860,1549.192,1815.076,2289.335,1843.251,1779.957,1505.311,1308.902,1608.656,1315.772,1359.453,1473.736,1563.604,1183.221,1141.654,1496.357,1506.735,1872.234,1587.470,1639.315,1631.797,1562.398,2054.253,1432.288,1669.926,1403.175,1435.558,1716.143,1520.642,1645.037,1514.049,1482.882,2012.971,2170.067,1507.597,1674.764,1219.453,1103.159,1394.776,1416.872,3876.154,1272.050,1257.844,1245.456,1688.077,1824.577,1773.268,1427.235,1718.390,2464.033,1955.943,1760.756,1668.568,1831.761,1311.149
483,715.285,2541.309,1709.265,2178.653,2126.753,1980.733,1859.910,1846.556,2023.773,1695.021,1739.420,1968.262,1528.931,1553.887,1814.110,2292.378,1832.314,1774.336,1510.635,1301.828,1613.022,1313.587,1349.750,1468.778,1555.760,1182.000,1146.025,1500.426,1511.713,1848.255,1591.389,1636.649,1630.146,1561.481,2048.469,1421.289,1676.299,1399.316,1453.473,1690.710,1504.051,1650.935,1517.542,1476.104,2017.995,2157.303,1503.774,1671.106,1215.202,1116.689,1398.004,1417.776,3848.473,1283.982,1251.533,1243.874,1689.061,1823.831,1770.089,1421.373,1722.086,2473.821,1959.601,1775.369,1664.258,1837.360,1308.569
484,712.994,2527.682,1712.584,2177.074,2141.010,1985.232,1868.470,1836.416,2022.997,1683.686,1737.143,1977.690,1513.024,1557.424,1806.772,2275.456,1843.511,1770.635,1515.758,1310.078,1619.978,1309.444,1361.501,1471.627,1556.827,1183.104,1143.539,1497.943,1508.975,1840.951,1586.218,1636.782,1630.885,1563.669,2045.741,1420.004,1676.859,1411.116,1454.099,1695.451,1512.301,1639.224,1512.491,1472.166,2000.277,2172.361,1503.342,1665.271,1209.659,1100.295,1394.391,1413.161,3866.764,1278.488,1252.717,1236.033,1686.827,1819.549,1768.787,1415.449,1701.061,2459.237,1951.513,1767.006,1664.250,1832.561,1317.890
485,717.415,2542.335,1721.546,2173.707,2152.105,1980.140,1870.387,1840.261,2028.895,1710.857,1743.477,1990.578,1529.376,1551.196,1817.576,2269.975,1843.486,1791.307,1521.295,1321.079,1613.111,1315.953,1373.065,1468.121,1561.505,1187.104,1147.225,1493.208,1512.732,1840.599,1590.777,1631.724,1627.972,1562.300,2056.233,1427.806,1673.613,1409.575,1455.596,1691.775,1514.758,1645.965,1520.835,1480.642,2005.020,2162.650,1496.006,1687.006,1212.058,1115.173,1404.010,1425.711,3885.363,1275.444,1251.898,1246.878,1681.228,1823.888,1764.549,1421.474,1722.930,2471.649,1944.404,1769.938,1661.349,1839.081,1315.518
486,714.885,2538.314,1720.371,2176.728,2169.430,1980.477,1866.392,1827.471,2030.822,1705.999,1749.225,1965.583,1540.957,1552.473,1816.230,2283.991,1847.594,1790.377,1536.262,1319.083,1619.461,1315.780,1376.422,1472.819,1562.865,1189.864,1147.828,1502.242,1514.832,1830.669,1585.982,1633.205,1629.395,1568.756,2045.072,1430.465,1681.414,1412.379,1459.697,1687.065,1511.867,1655.113,1514.375,1476.804,2001.975,2155.321,1498.059,1667.082,1219.202,1118.065,1397.318,1414.596,3874.913,1281.276,1249.825,1236.935,1684.239,1821.292,1767.008,1430.188,1704.220,2433.057,1955.270,1792.722,1687.802,1841.009,1312.171
487,708.378,2538.740,1720.812,2164.313,2165.808,1980.215,1865.976,1833.761,2025.585,1687.307,1741.414,1981.536,1525.785,1554.115,1809.919,2276.276,1845.101,1784.732,1537.748,1318.562,1619.419,1314.518,1362.136,1467.681,1553.710,1188.074,1143.960,1499.215,1510.601,1815.229,1587.074,1637.062,1625.160,1571.246,2052.667,1427.508,1675.679,1423.234,1459.730,1685.474,1507.823,1659.170,1513.825,1471.520,2005.488,2153.959,1499.020,1663.058,1211.632,1110.555,1404.115,1413.378,3863.577,1276.145,1255.050,1242.575,1687.573,1818.082,1750.036,1429.604,1713.130,2431.401,1951.002,1770.932,1678.403,1844.490,1313.701
488,708.734,2529.575,1720.316,2169.156,2159.274,1971.224,1863.006,1833.160,2033.667,1691.186,1749.193,1957.156,1522.534,1561.962,1818.676,2257.477,1850.334,1790.868,1548.358,1318.754,1610.581,1313.600,1360.589,1468.419,1542.299,1196.515,1144.124,1496.166,1516.960,1808.926,1579.834,1635.204,1643.208,1558.231,2056.378,1440.695,1665.649,1421.695,1470.058,1690.496,1507.952,1660.820,1505.463,1461.908,1994.977,2158.096,1496.687,1657.411,1218.282,1111.128,1398.894,1415.046,3865.123,1275.523,1265.755,1252.315,1692.497,1831.564,1758.370,1430.278,1709.590,2418.628,1957.945,1791.984,1682.478,1838.439,1307.048
489,720.186,2515.246,1718.746,2164.878,2151.272,1971.027,1860.852,1832.843,2016.293,1703.874,1746.764,1968.132,1520.409,1552.688,1815.675,2265.143,1854.522,1775.696,1544.518,1319.363,1609.368,1308.245,1367.041,1464.999,1557.967,1192.853,1145.291,1500.145,1515.653,1805.120,1585.172,1631.005,1629.396,1551.611,2057.193,1422.811,1661.774,1418.406,1468.717,1689.004,1513.091,1652.091,1510.024,1473.172,1997.802,2153.448,1493.056,1665.888,1212.298,1110.607,1403.913,1412.175,3872.136,1274.976,1263.633,1244.237,1684.231,1811.591,1776.523,1418.719,1707.810,2415.848,1928.274,1772.959,1676.561,1839.750,1315.147
490,711.879,2527.526,1713.753,2175.139,2167.197,1993.964,1863.217,1836.611,2049.494,1692.158,1751.696,1977.639,1529.670,1546.210,1810.175,2258.853,1864.829,1774.471,1551.528,1315.192,1611.427,1311.440,1369.397,1465.939,1549.536,1193.127,1141.507,1492.639,1511.854,1799.355,1588.796,1629.794,1634.464,1562.541,2047.600,1436.576,1661.733,1417.748,1466.378,1683.832,1509.193,1666.024,1520.259,1467.623,1967.936,2154.652,1491.005,1674.253,1218.596,1113.028,1400.911,1412.146,3860.786,1277.960,1259.943,1245.252,1691.907,1823.733,1769.343,1428.163,1718.092,2446.407,1952.373,1769.041,1676.096,1846.265,1305.389
491,709.297,2524.246,1719.023,2182.023,2176.495,1987.229,1865.135,1834.382,2035.350,1699.301,1765.031,1971.173,1536.559,1578.038,1810.928,2260.394,1856.654,1785.888,1562.898,1325.643,1624.448,1312.641,1371.928,1466.400,1560.111,1191.474,1147.949,1490.783,1510.008,1792.389,1588.489,1629.210,1641.197,1568.607,2043.020,1437.087,1666.247,1410.841,1472.141,1688.667,1510.729,1652.702,1530.777,1468.820,1999.556,2152.521,1502.372,1675.397,1218.042,1117.376,1396.953,1412.556,3881.582,1272.635,1268.963,1238.674,1693.456,1831.948,1763.153,1430.884,1716.349,2434.020,1966.348,1776.717,1675.819,1846.167,1315.542
492,713.495,2513.029,1720.708,2158.190,2140.643,1971.028,1850.666,1834.260,2012.524,1699.759,1750.470,1977.624,1531.280,1552.326,1796.382,2257.707,1859.294,1791.299,1552.585,1314.706,1629.858,1306.462,1371.088,1457.265,1566.466,1198.656,1140.359,1487.341,1510.305,1796.429,1589.856,1630.280,1627.948,1554.351,2032.164,1431.897,1664.870,1410.357,1487.732,1695.060,1498.772,1647.839,1512.389,1463.821,1989.497,2139.875,1498.080,1654.042,1207.318,1113.074,1405.646,1413.216,3862.055,1275.154,1256.298,1242.884,1691.189,1833.347,1765.296,1424.434,1707.231,2421.161,1986.161,1781.319,1672.811,1850.777,1306.215
493,708.641,2517.529,1716.354,2184.514,2139.354,1981.222,1855.899,1825.262,2031.168,1691.964,1765.724,1986.211,1540.200,1555.874,1808.335,2239.352,1849.112,1792.107,1557.392,1317.987,1625.037,1309.666,1374.838,1470.113,1552.398,1201.956,1140.284,1481.807,1513.072,1787.162,1582.069,1629.730,1618.669,1570.861,2040.330,1429.080,1666.702,1411.857,1471.457,1683.274,1513.396,1645.275,1520.102,1458.585,1976.901,2156.026,1487.853,1659.977,1217.045,1107.490,1402.677,1408.151,3870.211,1271.889,1260.216,1236.384,1692.569,1816.456,1771.713,1419.787,1719.727,2437.599,1992.350,1791.635,1680.881,1846.600,1307.518
494,720.882,2516.663,1710.025,2200.015,2146.102,1986.193,1870.700,1839.371,2021.425,1705.052,1756.453,1996.448,1534.117,1564.850,1819.359,2246.758,1857.969,1793.516,1570.480,1324.436,1645.521,1311.392,1380.594,1470.809,1568.257,1198.852,1151.996,1487.888,1510.447,1778.257,1583.457,1636.906,1628.525,1554.158,2042.026,1438.075,1657.557,1412.214,1469.594,1689.990,1515.040,1653.952,1531.452,1469.476,1967.327,2148.929,1497.375,1672.349,1203.242,1121.259,1397.364,1420.703,3840.409,1281.214,1259.904,1243.585,1701.058,1826.220,1779.913,1428.659,1718.438,2432.771,2004.997,1778.232,1681.698,1854.502,1313.561
495,711.288,2513.849,1710.922,2191.665,2137.990,1965.587,1857.811,1822.670,2014.593,1685.962,1758.003,1988.912,1537.953,1548.217,1804.158,2250.195,1843.262,1789.489,1557.524,1315.179,1632.269,1310.232,1366.624,1460.815,1551.144,1203.224,1139.473,1488.345,1511.898,1753.968,1576.798,1633.146,1642.276,1559.975,2033.718,1434.745,1657.534,1409.591,1479.567,1690.235,1519.749,1644.178,1529.733,1462.175,1977.759,2131.999,1496.557,1667.712,1216.377,1118.939,1398.592,1409.332,3846.061,1267.344,1253.714,1239.071,1689.830,1823.681,1771.255,1418.181,1699.359,2429.924,1987.641,1784.839,1679.274,1846.270,1306.683
496,708.963,2506.271,1715.876,2204.110,2155.008,1979.181,1856.684,1824.307,2020.221,1699.798,1759.795,1983.793,1534.857,1557.251,1802.401,2229.513,1853.363,1793.785,1556.419,1318.800,1645.548,1305.594,1377.609,1458.634,1544.474,1212.293,1144.670,1491.594,1515.992,1755.933,1582.781,1642.847,1631.028,1564.209,2032.902,1428.741,1672.901,1427.908,1478.688,1678.885,1519.196,1658.389,1529.226,1459.033,1985.453,2150.196,1499.228,1684.830,1206.861,1103.052,1395.592,1414.850,3841.743,1287.020,1258.492,1249.390,1697.330,1831.301,1770.026,1427.759,1700.286,2439.146,2008.565,1792.227,1673.728,1843.255,1306.285
497,725.084,2514.159,1721.827,2192.887,2144.705,1979.985,1849.311,1822.490,2011.820,1706.433,1764.762,1990.226,1536.872,1561.555,1802.879,2238.334,1837.405,1791.711,1560.878,1318.779,1648.432,1311.630,1373.403,1460.715,1555.713,1206.800,1143.775,1490.080,1514.849,1765.955,1574.792,1629.903,1627.061,1561.937,2014.498,1443.102,1661.953,1418.471,1484.875,1688.601,1502.225,1640.207,1534.488,1467.392,1975.885,2152.593,1505.061,1669.709,1231.152,1101.818,1396.913,1411.705,3851.902,1272.890,1257.553,1248.623,1705.219,1826.491,1774.505,1425.882,1716.214,2399.512,1982.886,1796.123,1684.673,1848.937,1297.545
498,712.718,2506.417,1711.517,2222.472,2165.402,1976.016,1854.898,1826.738,2024.418,1706.074,1767.748,1992.552,1544.260,1548.700,1809.401,2238.595,1851.443,1776.685,1561.469,1312.975,1644.944,1309.003,1380.809,1462.588,1548.840,1210.087,1149.059,1483.319,1507.036,1748.560,1576.974,1639.697,1631.708,1543.643,2031.817,1437.621,1659.417,1418.874,1465.989,1677.494,1514.558,1651.398,1540.727,1462.217,1986.796,2146.470,1506.485,1660.818,1196.637,1116.245,1394.896,1415.105,3860.088,1275.229,1263.110,1249.491,1702.358,1844.675,1770.178,1413.385,1717.125,2440.355,1986.542,1790.370,1678.391,1837.342,1302.199
499,724.598,2500.937,1709.111,2184.992,2158.240,1974.254,1853.481,1814.245,2010.368,1701.471,1759.030,1974.245,1554.229,1551.424,1802.286,2229.898,1852.218,1788.012,1570.654,1306.316,1646.482,1305.551,1380.207,1458.581,1547.401,1213.088,1145.012,1479.062,1514.186,1747.162,1576.951,1631.321,1625.906,1549.307,2041.990,1438.619,1658.427,1420.518,1475.561,1673.648,1518.118,1645.112,1539.408,1465.948,1975.099,2132.086,1508.293,1667.051,1218.096,1125.015,1391.706,1409.754,3835.197,1261.845,1250.399,1248.904,1700.377,1840.913,1769.631,1422.578,1703.615,2411.019,1978.718,1783.962,1662.169,1846.747,1296.839
500,710.279,2505.857,1709.786,2211.764,2154.291,1974.891,1866.896,1818.166,2007.143,1697.857,1764.288,1975.521,1552.884,1553.895,1804.129,2232.792,1844.457,1789.546,1569.415,1308.610,1652.587,1302.544,1377.507,1457.477,1560.440,1211.338,1143.903,1483.298,1522.826,1739.568,1566.132,1629.861,1628.918,1552.579,2042.987,1435.613,1670.756,1416.094,1474.754,1679.268,1516.831,1658.567,1565.073,1467.846,1976.589,2151.852,1500.519,1662.086,1210.289,1115.631,1389.285,1407.266,3854.799,1279.980,1264.871,1241.096,1702.132,1835.736,1765.231,1421.217,1710.566,2438.704,1994.754,1795.249,1680.241,1843.241,1293.014
501,719.353,2517.042,1707.696,2194.522,2149.986,1989.871,1858.194,1828.161,2026.697,1701.846,1769.457,1978.347,1564.481,1565.723,1805.193,2221.660,1843.507,1797.704,1575.814,1309.939,1651.667,1301.593,1378.824,1456.357,1546.465,1210.724,1143.513,1489.291,1510.036,1734.785,1576.836,1630.048,1628.672,1539.563,2041.726,1436.554,1662.573,1419.261,1495.042,1684.891,1510.919,1654.811,1573.522,1461.693,1996.618,2145.777,1511.079,1657.946,1212.615,1115.567,1400.743,1412.860,3843.253,1277.219,1260.807,1252.535,1690.433,1837.447,1787.740,1417.902,1718.007,2444.599,1997.532,1791.547,1682.833,1841.522,1306.040
502,725.217,2499.823,1709.389,2203.909,2165.539,1977.967,1851.635,1812.060,2014.484,1690.729,1767.465,1965.492,1558.148,1547.385,1796.151,2232.801,1855.395,1798.207,1567.111,1313.630,1642.471,1300.366,1376.322,1453.662,1551.537,1216.035,1140.301,1478.714,1516.322,1732.055,1570.003,1629.557,1643.656,1547.571,2023.655,1436.335,1666.079,1414.513,1475.984,1678.732,1507.286,1657.546,1579.915,1459.937,1986.966,2146.351,1498.750,1664.873,1200.200,1111.280,1392.598,1402.461,3829.072,1280.116,1261.652,1244.984,1692.032,1849.637,1777.506,1426.484,1713.797,2445.682,1985.024,1778.273,1672.436,1840.205,1296.400
503,705.672,2492.903,1694.408,2201.738,2143.368,1956.775,1853.880,1811.720,2003.398,1681.813,1760.213,1962.434,1555.634,1538.505,1807.717,2214.489,1842.182,1799.975,1569.502,1313.775,1641.799,1296.596,1375.488,1448.773,1543.160,1213.708,1136.408,1473.136,1501.662,1718.211,1561.921,1618.672,1607.330,1542.333,2020.420,1430.087,1655.458,1398.024,1468.742,1681.037,1501.361,1638.425,1571.498,1463.618,1992.261,2144.282,1497.780,1649.529,1193.343,1101.805,1388.975,1400.797,3829.020,1263.784,1243.182,1240.511,1692.329,1832.557,1766.766,1412.149,1694.672,2400.129,1990.204,1792.134,1674.039,1836.959,1287.666
504,707.851,2487.406,1704.246,2193.560,2140.244,1980.908,1858.639,1819.596,2017.493,1698.143,1769.578,1980.240,1570.166,1550.066,1795.320,2215.081,1846.063,1803.113,1575.596,1302.631,1655.711,1293.167,1371.670,1453.099,1535.092,1219.641,1140.134,1481.848,1512.390,1714.750,1571.587,1628.372,1632.122,1539.736,2021.283,1438.704,1664.525,1405.340,1467.183,1685.902,1510.691,1645.726,1582.205,1465.577,2012.837,2128.838,1496.918,1648.271,1211.437,1099.450,1391.757,1406.814,3809.000,1269.696,1254.594,1240.386,1689.043,1835.092,1783.115,1416.250,1706.037,2418.750,1977.080,1792.916,1688.582,1842.012,1300.317
505,719.390,2495.157,1712.113,2202.648,2146.984,1981.018,1856.870,1820.066,2015.142,1691.537,1773.308,1978.446,1565.485,1551.196,1801.056,2213.471,1840.611,1812.730,1580.255,1313.569,1648.998,1296.699,1378.634,1458.589,1546.210,1218.973,1143.346,1476.523,1518.806,1711.993,1556.871,1633.311,1612.750,1534.794,2019.702,1440.859,1660.376,1422.495,1467.894,1681.426,1514.946,1642.069,1572.120,1473.878,2003.045,2150.344,1511.076,1651.214,1216.339,1104.076,1391.303,1405.712,3812.773,1265.732,1257.574,1247.121,1689.197,1854.122,1772.641,1422.910,1705.981,2417.958,1966.076,1797.086,1676.711,1832.610,1291.947
506,704.412,2495.707,1702.638,2208.915,2145.794,1962.640,1856.390,1816.798,2021.867,1687.706,1779.706,1981.791,1577.499,1551.634,1807.958,2219.625,1851.391,1795.779,1585.089,1311.472,1644.033,1295.802,1387.137,1466.610,1540.443,1223.626,1144.664,1486.565,1521.212,1706.951,1567.750,1633.698,1634.631,1544.056,2014.112,1441.432,1653.240,1419.512,1483.642,1666.900,1506.471,1646.326,1574.365,1469.555,2015.469,2137.416,1514.712,1647.034,1211.455,1109.476,1399.027,1408.169,3806.392,1276.453,1255.801,1242.701,1690.370,1863.408,1776.386,1419.343,1720.247,2433.760,1984.201,1798.490,1680.984,1836.477,1299.038
507,716.613,2495.845,1710.174,2213.984,2153.051,1979.874,1858.374,1810.516,2015.900,1701.892,1772.746,1983.402,1584.834,1547.428,1808.655,2219.711,1840.044,1799.529,1573.474,1317.572,1652.239,1300.109,1390.101,1462.244,1554.407,1231.975,1141.188,1476.747,1517.784,1703.568,1570.956,1629.580,1632.924,1533.896,2035.290,1448.451,1669.384,1423.227,1486.172,1697.397,1510.282,1638.532,1590.521,1466.635,2008.592,2122.433,1498.865,1658.185,1225.700,1116.633,1395.809,1408.172,3837.020,1287.175,1252.259,1243.622,1694.077,1861.528,1780.790,1418.783,1706.763,2391.031,1982.230,1807.201,1692.764,1833.761,1299.221
508,710.777,2496.171,1700.253,2214.015,2154.086,1975.100,1850.827,1815.718,2012.581,1690.567,1778.044,1987.915,1587.091,1544.897,1805.758,2233.921,1848.427,1809.833,1574.865,1311.853,1645.913,1289.367,1382.999,1463.465,1547.345,1225.379,1137.688,1484.572,1515.734,1686.527,1561.551,1632.225,1634.491,1543.620,2042.605,1440.745,1650.282,1412.813,1473.439,1676.318,1524.055,1660.082,1578.816,1462.625,2010.560,2130.713,1499.862,1669.077,1222.265,1105.650,1392.831,1405.359,3802.906,1277.797,1258.121,1244.872,1690.134,1870.325,1766.042,1410.209,1709.958,2418.087,1970.870,1792.823,1689.422,1831.007,1298.273
509,722.576,2509.001,1705.826,2205.157,2152.057,1982.371,1850.477,1813.959,2010.109,1691.874,1778.643,1988.754,1590.362,1544.734,1808.538,2230.146,1836.485,1820.042,1566.524,1310.993,1656.150,1298.017,1388.221,1461.063,1545.173,1229.907,1138.932,1489.731,1519.334,1688.201,1562.391,1621.462,1630.387,1533.154,2031.870,1437.682,1671.295,1424.215,1480.177,1688.977,1524.001,1652.640,1589.750,1464.336,2005.954,2143.541,1504.019,1667.930,1211.565,1108.498,1387.985,1406.082,3801.417,1278.054,1257.928,1243.917,1680.275,1861.828,1753.557,1426.472,1723.911,2412.867,1983.854,1808.025,1693.672,1828.665,1291.338
510,707.913,2494.205,1701.669,2218.655,2164.409,1965.018,1859.929,1814.488,2015.130,1687.382,1778.990,1989.043,1611.204,1540.919,1800.006,2234.502,1834.941,1812.652,1575.236,1314.359,1652.458,1301.668,1389.752,1463.459,1542.443,1236.578,1137.747,1477.036,1514.103,1687.377,1561.333,1622.295,1618.085,1533.643,2028.189,1437.330,1660.542,1413.556,1490.750,1674.859,1501.215,1652.143,1574.988,1472.780,2004.505,2131.035,1497.541,1652.119,1196.289,1107.649,1393.675,1409.583,3801.467,1270.538,1256.653,1248.822,1693.684,1873.652,1769.233,1419.679,1706.058,2410.741,1993.868,1819.401,1671.572,1834.084,1293.026
