 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23
1253,728.532,1803.125,1422.620,1518.883,1448.641,1722.158,1609.366,1624.113,1512.525,1362.422,1066.979,1357.570,1138.530,1558.518,2187.750,1490.020,1397.381,1620.369,1572.371,1513.614,1222.588,2268.370,1219.633
1254,731.225,1813.758,1416.879,1525.867,1450.283,1724.902,1605.661,1633.832,1512.544,1365.676,1069.108,1354.962,1139.860,1559.085,2183.480,1491.604,1400.498,1618.590,1573.955,1514.995,1225.323,2279.141,1225.121
1255,726.377,1810.084,1419.791,1521.248,1453.769,1724.677,1615.256,1636.912,1513.155,1363.095,1070.968,1354.212,1143.487,1561.766,2192.833,1489.172,1400.177,1619.857,1572.439,1515.629,1223.407,2278.180,1221.874
1256,731.518,1815.022,1426.813,1527.067,1453.762,1731.389,1617.151,1637.500,1517.466,1369.470,1069.969,1355.775,1143.805,1557.994,2189.217,1485.522,1403.661,1623.789,1575.475,1520.545,1227.524,2273.297,1228.465
1257,727.133,1807.407,1422.345,1522.215,1452.116,1721.803,1612.191,1632.305,1510.548,1366.503,1069.334,1351.681,1144.516,1555.686,2193.208,1485.708,1401.148,1613.744,1577.556,1518.204,1228.484,2271.394,1228.200
1258,729.005,1803.101,1418.603,1517.451,1457.767,1729.229,1612.902,1628.286,1507.477,1364.457,1067.229,1349.785,1145.218,1556.054,2182.566,1481.575,1400.358,1612.961,1569.559,1511.905,1222.091,2274.346,1223.562
1259,724.947,1800.977,1418.835,1517.344,1452.580,1724.539,1606.909,1624.113,1507.866,1360.673,1067.729,1347.561,1145.498,1544.777,2180.815,1483.171,1397.713,1619.369,1561.091,1509.319,1221.800,2269.643,1222.634
1260,729.396,1798.992,1421.514,1517.432,1454.080,1728.847,1611.542,1626.759,1504.578,1363.994,1063.115,1348.710,1144.228,1550.962,2187.835,1479.173,1399.463,1613.554,1570.062,1511.522,1226.227,2268.064,1226.678
1261,733.057,1806.200,1427.103,1520.360,1459.673,1749.480,1613.356,1632.967,1513.625,1367.662,1072.003,1355.420,1149.455,1553.286,2192.295,1487.350,1407.461,1623.117,1574.141,1518.851,1227.911,2276.366,1234.185
1262,734.034,1792.504,1420.589,1516.186,1453.396,1739.271,1604.441,1621.954,1506.364,1359.795,1065.117,1345.461,1143.333,1549.079,2177.081,1483.957,1394.941,1611.833,1565.421,1506.713,1221.505,2266.485,1224.771
1263,729.244,1796.899,1420.052,1515.294,1460.141,1742.529,1605.746,1626.892,1511.150,1361.422,1068.528,1347.064,1139.943,1554.459,2191.248,1480.560,1397.348,1617.777,1572.284,1509.364,1216.908,2268.918,1223.825
1264,731.958,1807.697,1423.398,1519.224,1461.571,1734.992,1618.942,1636.724,1515.004,1363.189,1071.411,1348.375,1153.063,1558.660,2195.240,1484.493,1399.834,1619.211,1573.977,1515.627,1221.736,2273.835,1236.215
1265,735.941,1795.912,1419.643,1519.220,1466.243,1740.799,1611.311,1631.805,1510.942,1363.085,1069.203,1350.496,1146.192,1551.453,2198.074,1481.365,1406.282,1617.777,1568.022,1516.543,1218.426,2271.910,1231.327
1266,733.882,1797.325,1420.241,1525.304,1469.135,1745.763,1616.244,1636.481,1513.048,1371.709,1071.872,1353.404,1153.419,1562.667,2202.547,1479.512,1402.851,1622.686,1574.066,1519.306,1226.365,2287.925,1232.716
1267,728.949,1794.353,1422.438,1519.556,1456.102,1743.126,1615.842,1625.585,1511.190,1358.454,1063.813,1345.772,1150.801,1552.354,2187.463,1475.105,1397.530,1615.665,1569.071,1512.717,1219.038,2264.703,1226.581
1268,731.419,1800.788,1424.830,1521.119,1465.341,1744.729,1616.652,1629.283,1517.468,1365.290,1070.705,1345.618,1147.665,1554.985,2194.064,1484.167,1402.420,1617.584,1570.415,1516.124,1228.147,2272.670,1230.207
1269,733.075,1802.620,1424.362,1515.023,1470.003,1740.912,1621.688,1629.437,1519.007,1365.822,1069.954,1353.048,1151.199,1553.590,2200.332,1476.939,1399.734,1617.019,1565.235,1511.508,1221.593,2284.258,1234.979
1270,732.963,1803.428,1428.116,1517.729,1471.211,1743.404,1620.220,1629.655,1512.100,1365.230,1070.743,1349.331,1151.316,1557.663,2196.231,1484.417,1402.293,1619.831,1575.875,1520.670,1220.201,2283.186,1231.549
1271,730.292,1798.552,1421.813,1513.133,1471.376,1738.175,1624.970,1628.745,1513.962,1365.056,1067.350,1348.219,1152.301,1554.224,2197.960,1477.154,1401.734,1619.533,1561.599,1514.007,1221.107,2283.097,1228.417
1272,729.205,1797.284,1422.732,1513.643,1471.229,1749.169,1620.321,1630.202,1514.030,1363.136,1066.849,1347.989,1150.284,1551.082,2187.393,1474.380,1404.874,1620.971,1567.607,1508.214,1217.283,2281.635,1233.166
1273,733.697,1794.374,1432.193,1515.780,1481.456,1759.131,1630.657,1635.119,1518.486,1369.477,1073.309,1357.381,1162.587,1555.741,2199.922,1482.113,1409.007,1622.975,1575.854,1517.732,1223.794,2294.173,1232.485
1274,735.584,1786.444,1423.847,1513.030,1474.744,1747.770,1621.561,1626.598,1517.488,1361.719,1066.163,1349.233,1150.484,1558.316,2185.005,1473.043,1401.389,1618.720,1572.857,1507.521,1216.678,2275.217,1232.491
1275,730.935,1790.751,1428.226,1512.552,1488.749,1746.426,1625.598,1631.122,1515.098,1364.850,1068.521,1352.118,1157.118,1543.988,2202.796,1474.169,1406.273,1620.629,1572.931,1513.849,1218.971,2288.492,1232.649
1276,736.559,1787.246,1431.282,1512.032,1489.325,1755.418,1626.290,1631.738,1514.182,1365.221,1070.455,1358.472,1153.553,1552.262,2198.693,1471.746,1399.450,1621.248,1575.384,1515.881,1228.026,2282.117,1235.194
1277,726.431,1790.776,1427.782,1512.227,1494.263,1754.958,1619.870,1640.706,1509.338,1361.541,1070.779,1357.855,1159.369,1552.160,2204.018,1475.221,1406.639,1617.290,1573.277,1508.226,1218.844,2275.623,1231.761
1278,729.684,1792.192,1421.150,1508.127,1495.197,1763.885,1617.645,1627.701,1507.174,1356.667,1068.000,1354.382,1152.995,1555.181,2196.693,1474.202,1405.064,1618.409,1568.253,1506.885,1221.837,2276.342,1237.114
1279,734.649,1784.730,1420.441,1507.580,1497.971,1764.731,1614.103,1622.963,1505.561,1360.527,1069.006,1355.303,1155.387,1549.745,2193.109,1472.320,1403.765,1615.721,1569.186,1509.810,1220.396,2279.129,1230.522
1280,729.615,1783.454,1421.095,1504.781,1498.906,1758.359,1616.985,1624.407,1505.779,1356.452,1073.039,1347.585,1155.348,1548.825,2207.109,1469.091,1400.339,1619.932,1572.541,1503.625,1219.870,2280.618,1232.619
1281,729.320,1786.867,1422.617,1508.194,1498.663,1757.969,1621.733,1630.298,1512.030,1360.784,1070.882,1349.734,1156.660,1554.542,2189.018,1475.133,1402.807,1615.211,1570.904,1512.381,1222.724,2279.969,1228.642
1282,729.572,1786.783,1423.412,1505.294,1505.404,1767.745,1616.569,1629.114,1505.674,1364.088,1072.891,1349.577,1157.790,1544.260,2200.528,1471.345,1399.356,1617.105,1571.838,1508.417,1219.147,2278.415,1236.614
1283,730.595,1787.065,1425.961,1512.594,1510.868,1760.965,1613.890,1631.559,1506.545,1358.478,1071.605,1350.658,1158.155,1545.721,2197.219,1473.600,1406.189,1624.047,1574.135,1510.783,1220.297,2274.473,1237.900
1284,731.255,1777.411,1424.860,1512.377,1510.656,1762.271,1619.963,1627.303,1506.502,1360.031,1072.814,1354.008,1160.719,1558.705,2205.569,1473.218,1406.987,1616.946,1584.225,1510.747,1218.627,2284.926,1239.340
1285,732.413,1779.203,1424.100,1505.975,1513.001,1768.065,1617.667,1631.338,1502.728,1359.480,1071.711,1357.137,1159.297,1553.690,2205.036,1475.394,1407.246,1618.399,1580.484,1510.808,1217.539,2282.565,1239.715
1286,730.848,1778.029,1423.246,1504.090,1514.354,1765.017,1612.930,1624.036,1511.012,1352.990,1073.853,1352.811,1159.996,1548.089,2209.113,1471.569,1407.147,1614.455,1576.257,1510.964,1211.734,2278.449,1236.436
1287,727.465,1776.376,1418.373,1502.202,1524.987,1763.316,1612.682,1623.367,1507.729,1360.032,1075.964,1349.542,1159.103,1551.530,2212.343,1472.727,1407.579,1621.202,1573.497,1509.583,1217.257,2283.696,1235.292
1288,733.861,1785.425,1421.327,1502.706,1523.792,1764.848,1616.714,1630.844,1511.578,1361.713,1078.322,1354.446,1162.042,1547.385,2207.880,1469.957,1405.060,1625.543,1571.420,1507.452,1225.566,2287.354,1238.090
1289,730.430,1777.624,1420.214,1497.384,1522.095,1757.986,1610.983,1625.072,1500.048,1355.922,1072.687,1350.403,1159.175,1547.165,2203.745,1471.649,1403.869,1623.941,1573.502,1510.170,1215.363,2276.093,1229.493
1290,728.967,1781.098,1423.936,1499.968,1529.709,1768.263,1612.410,1635.937,1507.635,1358.767,1076.368,1352.446,1160.332,1544.516,2217.059,1471.369,1406.200,1621.550,1581.034,1509.347,1220.166,2289.090,1240.359
1291,727.615,1777.917,1427.281,1502.367,1537.766,1772.950,1616.630,1632.938,1510.083,1359.865,1075.789,1355.374,1167.142,1552.193,2214.944,1475.467,1406.120,1625.924,1585.521,1508.839,1216.803,2286.445,1239.192
1292,730.563,1774.772,1425.183,1499.756,1539.222,1785.266,1609.045,1632.524,1509.865,1361.330,1079.185,1356.009,1164.520,1555.952,2208.918,1477.386,1407.180,1625.460,1579.239,1513.961,1216.786,2289.025,1239.003
1293,727.820,1771.466,1423.600,1496.469,1536.307,1784.496,1613.355,1627.218,1513.860,1360.678,1076.226,1352.721,1163.207,1543.440,2216.629,1468.237,1402.993,1623.005,1583.147,1505.674,1217.048,2280.574,1233.907
1294,732.694,1776.087,1425.126,1501.835,1545.646,1788.849,1609.914,1627.713,1510.577,1355.103,1077.476,1356.042,1164.732,1545.828,2201.064,1473.481,1411.212,1627.262,1580.553,1513.021,1223.660,2294.829,1239.822
1295,735.694,1782.142,1429.326,1499.861,1548.782,1774.651,1620.767,1633.129,1513.008,1358.328,1082.011,1357.505,1171.394,1540.542,2208.634,1472.999,1410.275,1633.580,1579.474,1509.198,1224.328,2289.991,1237.705
1296,732.017,1777.356,1427.176,1498.016,1546.306,1777.269,1613.713,1629.617,1514.183,1358.572,1076.071,1353.944,1165.861,1550.705,2218.366,1473.230,1403.695,1622.780,1581.342,1508.724,1219.062,2293.250,1233.035
1297,735.941,1778.144,1430.384,1494.794,1548.308,1781.702,1611.767,1634.377,1512.169,1359.767,1077.184,1354.293,1164.299,1552.458,2209.742,1473.907,1409.731,1630.545,1584.042,1508.571,1219.767,2291.186,1239.318
1298,734.210,1776.220,1422.073,1495.056,1547.060,1780.432,1608.472,1627.539,1507.604,1357.065,1075.560,1354.344,1169.135,1546.672,2211.152,1469.062,1405.318,1622.410,1582.852,1506.059,1216.966,2289.530,1235.990
1299,729.814,1771.792,1424.550,1496.221,1553.191,1775.917,1610.712,1622.593,1513.662,1358.959,1074.594,1352.663,1165.082,1543.986,2206.751,1472.267,1409.331,1623.236,1573.133,1507.148,1218.344,2296.336,1234.005
1300,734.918,1774.448,1429.157,1501.169,1557.988,1777.279,1614.265,1628.055,1513.280,1362.215,1080.532,1358.648,1173.280,1548.773,2212.701,1474.155,1409.848,1626.050,1586.830,1512.415,1227.238,2293.607,1239.975
1301,730.132,1765.583,1425.754,1496.259,1558.378,1776.418,1619.198,1627.594,1513.925,1358.349,1077.048,1355.412,1167.932,1546.852,2210.601,1468.717,1401.181,1625.168,1586.026,1508.592,1221.089,2292.840,1240.758
1302,729.880,1770.750,1424.802,1490.739,1557.638,1773.616,1614.215,1623.324,1511.816,1358.821,1078.618,1354.848,1163.759,1544.357,2213.631,1470.622,1404.403,1623.049,1582.575,1508.793,1225.701,2294.981,1240.325
1303,729.490,1771.124,1422.730,1494.617,1565.858,1777.129,1615.748,1625.756,1515.242,1362.060,1075.847,1356.994,1168.223,1551.325,2222.516,1468.936,1409.811,1629.901,1587.047,1508.553,1222.997,2304.169,1242.403
1304,733.283,1767.540,1426.377,1489.728,1561.116,1784.961,1617.044,1625.994,1509.857,1360.581,1074.280,1354.752,1166.472,1548.976,2218.995,1472.699,1406.902,1626.057,1590.912,1512.947,1218.974,2309.978,1240.035
1305,729.962,1757.313,1421.939,1483.336,1554.223,1774.590,1611.573,1622.736,1503.809,1357.753,1072.458,1353.494,1164.988,1544.764,2210.995,1466.518,1402.020,1624.397,1585.979,1500.392,1217.419,2294.192,1235.950
1306,732.493,1764.118,1423.405,1489.338,1566.403,1780.534,1617.562,1622.548,1512.950,1358.603,1076.908,1353.530,1165.852,1548.286,2212.362,1468.721,1409.471,1634.540,1585.578,1508.514,1219.341,2304.434,1240.620
1307,734.044,1762.418,1419.341,1484.421,1557.387,1786.976,1617.288,1620.775,1511.107,1359.081,1071.770,1352.882,1164.529,1550.737,2217.854,1469.466,1406.469,1622.268,1582.482,1503.095,1222.695,2317.807,1239.599
1308,728.734,1758.522,1419.614,1484.752,1556.830,1778.494,1611.905,1626.043,1515.000,1360.130,1074.485,1353.480,1167.931,1549.285,2216.908,1466.816,1401.012,1627.515,1575.665,1503.908,1219.557,2313.802,1237.595
1309,734.925,1760.438,1421.568,1482.719,1556.154,1774.652,1612.216,1622.257,1505.184,1353.760,1071.180,1354.855,1163.481,1543.959,2210.219,1462.540,1403.527,1633.289,1585.803,1498.801,1215.534,2324.504,1231.711
1310,736.124,1767.704,1427.188,1489.021,1569.943,1789.950,1623.776,1631.370,1513.751,1365.724,1078.698,1357.655,1169.755,1549.612,2228.303,1468.793,1411.592,1636.009,1592.393,1512.349,1222.396,2330.689,1243.751
1311,732.266,1776.011,1429.286,1486.818,1573.280,1785.196,1629.190,1630.466,1519.421,1368.500,1079.905,1359.947,1168.118,1562.163,2220.303,1473.093,1406.215,1629.250,1590.969,1508.293,1223.403,2334.514,1242.138
1312,731.387,1761.798,1428.396,1485.307,1573.084,1787.975,1614.861,1621.751,1515.590,1366.372,1077.303,1361.861,1170.865,1551.463,2223.159,1466.545,1410.539,1631.305,1589.305,1505.350,1224.485,2333.543,1243.798
1313,732.223,1758.732,1423.884,1484.298,1567.339,1784.021,1616.389,1622.021,1513.160,1362.301,1075.788,1354.174,1169.047,1555.723,2220.868,1466.179,1403.123,1630.909,1587.142,1501.790,1219.576,2334.865,1242.166
1314,732.386,1764.523,1430.007,1483.990,1566.024,1787.357,1623.113,1620.941,1515.403,1373.917,1079.377,1359.753,1163.589,1554.988,2223.110,1466.126,1405.331,1629.911,1587.540,1501.655,1220.911,2332.023,1240.449
1315,729.189,1750.300,1425.349,1483.951,1565.751,1781.712,1611.542,1616.994,1507.828,1365.490,1071.684,1351.420,1159.402,1549.600,2214.854,1461.695,1399.354,1629.268,1586.878,1495.785,1219.236,2326.910,1232.183
1316,729.410,1757.698,1422.720,1481.711,1567.372,1782.731,1608.166,1613.486,1517.185,1367.386,1071.301,1354.052,1157.955,1549.971,2221.143,1462.709,1398.013,1626.580,1586.159,1498.594,1219.919,2329.229,1232.481
1317,734.779,1758.199,1429.605,1480.286,1568.918,1771.288,1614.266,1618.162,1513.420,1367.274,1074.171,1357.843,1159.917,1557.034,2227.245,1463.019,1403.623,1630.435,1585.313,1496.262,1220.507,2333.988,1238.181
1318,734.276,1759.101,1429.062,1480.762,1576.061,1783.949,1614.702,1617.734,1510.342,1367.221,1069.790,1355.039,1159.475,1553.865,2216.010,1461.828,1402.367,1627.069,1586.092,1501.082,1222.940,2332.977,1235.647
1319,732.256,1754.164,1429.431,1486.689,1566.170,1783.819,1617.192,1622.359,1512.488,1370.734,1076.627,1356.964,1164.824,1558.757,2220.513,1465.315,1399.012,1636.540,1589.158,1502.513,1228.722,2343.366,1240.874
1320,732.167,1748.779,1425.992,1483.123,1572.009,1789.789,1625.945,1617.058,1518.334,1369.718,1075.968,1360.487,1158.519,1554.958,2228.468,1463.763,1403.642,1638.899,1586.106,1503.591,1226.221,2340.221,1237.899
1321,731.383,1752.846,1420.148,1478.511,1572.434,1785.762,1619.534,1616.553,1519.150,1372.954,1074.917,1359.947,1159.549,1549.656,2229.479,1464.109,1406.610,1629.009,1590.144,1498.368,1227.855,2338.243,1235.177
1322,732.206,1761.833,1427.582,1484.173,1578.263,1786.112,1625.659,1619.934,1517.287,1371.413,1079.495,1363.500,1159.175,1557.688,2233.009,1463.388,1409.437,1639.613,1595.002,1503.868,1234.928,2346.615,1242.943
1323,730.661,1758.711,1427.571,1477.864,1580.915,1786.744,1625.088,1625.755,1515.185,1372.432,1076.892,1356.902,1162.991,1554.861,2228.192,1465.760,1410.319,1630.455,1596.880,1501.222,1229.818,2339.924,1236.157
1324,732.261,1759.250,1429.516,1482.190,1580.846,1792.968,1623.958,1622.258,1524.065,1375.387,1078.720,1365.903,1158.767,1557.810,2236.760,1469.036,1408.038,1634.402,1599.042,1502.926,1230.485,2342.902,1240.791
1325,730.437,1756.979,1426.896,1478.117,1580.880,1781.600,1629.641,1618.982,1523.243,1369.647,1075.079,1360.081,1160.822,1559.229,2239.571,1464.828,1410.168,1640.398,1593.873,1505.687,1227.935,2353.544,1239.675
1326,726.811,1754.590,1426.848,1470.787,1577.301,1787.641,1621.969,1613.810,1515.566,1372.369,1075.434,1360.468,1153.604,1552.794,2231.942,1462.831,1405.912,1629.471,1591.113,1501.324,1227.213,2339.839,1236.391
1327,731.592,1756.733,1430.404,1474.612,1581.656,1787.449,1629.658,1620.417,1516.044,1369.538,1072.474,1360.796,1157.942,1550.022,2231.283,1464.902,1408.961,1632.222,1593.544,1499.075,1228.179,2339.312,1239.632
1328,732.946,1759.567,1427.098,1474.530,1577.522,1785.953,1628.005,1616.064,1510.577,1363.735,1075.263,1354.715,1155.612,1550.401,2241.168,1464.011,1406.776,1626.964,1594.947,1499.526,1226.840,2346.420,1235.612
1329,731.274,1755.799,1422.829,1476.004,1578.368,1790.219,1636.270,1616.507,1510.881,1368.283,1073.384,1356.096,1149.262,1546.719,2242.018,1462.267,1413.712,1631.124,1593.217,1500.646,1229.471,2339.635,1231.295
1330,727.324,1755.243,1431.586,1471.390,1578.664,1791.105,1630.550,1622.647,1514.709,1372.922,1073.472,1360.065,1151.759,1550.723,2247.664,1464.868,1413.338,1644.264,1594.173,1503.763,1228.580,2355.611,1236.644
1331,730.193,1762.626,1433.264,1475.794,1583.320,1803.279,1626.084,1621.229,1517.075,1374.826,1075.825,1364.035,1152.382,1557.697,2258.513,1467.436,1411.162,1639.066,1598.043,1501.108,1231.404,2357.011,1236.948
1332,731.027,1752.652,1429.071,1469.720,1578.136,1809.073,1628.743,1618.488,1527.734,1372.092,1074.382,1358.584,1151.100,1561.571,2254.025,1469.636,1405.687,1637.424,1593.893,1498.063,1230.028,2349.601,1235.391
1333,729.985,1748.064,1424.944,1465.779,1573.969,1800.631,1625.691,1616.436,1512.967,1366.879,1071.188,1357.519,1150.486,1546.760,2242.947,1465.891,1408.511,1627.173,1584.262,1495.985,1230.574,2345.194,1229.988
1334,735.842,1750.953,1426.715,1470.561,1584.142,1803.542,1633.687,1621.006,1514.797,1373.238,1075.089,1360.243,1151.566,1550.956,2256.693,1471.477,1411.420,1637.224,1592.955,1490.183,1228.884,2348.473,1237.507
1335,737.080,1755.681,1428.037,1467.029,1574.907,1799.390,1627.392,1618.196,1512.673,1373.819,1075.335,1356.564,1146.986,1558.216,2270.029,1470.654,1413.045,1643.856,1595.474,1499.805,1232.844,2357.856,1239.338
1336,730.387,1751.729,1425.156,1468.394,1581.462,1800.751,1623.421,1617.545,1517.558,1375.217,1070.841,1357.506,1145.499,1551.497,2266.991,1467.770,1413.388,1644.606,1592.472,1497.873,1229.171,2352.941,1229.455
1337,735.671,1754.593,1429.557,1467.193,1582.741,1806.268,1632.251,1621.689,1514.263,1373.177,1074.325,1360.058,1150.557,1549.073,2262.868,1469.186,1410.509,1639.733,1595.489,1496.163,1228.705,2352.228,1235.104
1338,732.783,1753.387,1426.862,1462.126,1577.298,1808.230,1628.781,1615.339,1510.572,1371.778,1076.276,1355.156,1153.191,1551.503,2265.647,1472.446,1416.063,1644.670,1596.962,1498.189,1233.043,2350.157,1226.923
1339,736.258,1749.407,1429.956,1465.757,1576.320,1811.909,1631.324,1621.369,1513.381,1374.702,1075.176,1357.097,1154.791,1554.363,2274.628,1471.792,1410.119,1649.919,1601.114,1505.069,1231.293,2352.120,1231.598
1340,728.989,1752.330,1425.314,1462.663,1576.278,1816.062,1630.561,1615.604,1514.276,1370.817,1070.841,1357.301,1151.446,1552.263,2272.099,1471.357,1407.860,1643.904,1594.792,1498.768,1235.397,2353.196,1233.332
1341,734.294,1745.125,1425.578,1457.307,1572.355,1811.922,1628.650,1611.375,1506.123,1370.774,1070.915,1352.813,1146.256,1543.980,2271.123,1469.011,1407.084,1646.250,1592.753,1493.957,1224.214,2349.646,1227.802
1342,729.377,1756.276,1428.202,1457.173,1574.870,1821.160,1631.157,1620.478,1510.524,1371.168,1072.710,1355.406,1148.908,1552.358,2272.963,1472.799,1410.163,1650.389,1600.636,1501.923,1230.469,2359.330,1231.038
1343,735.866,1747.690,1426.760,1458.167,1575.396,1823.089,1632.318,1619.173,1514.947,1372.105,1075.891,1353.407,1146.704,1549.548,2277.239,1476.229,1411.439,1650.466,1597.080,1500.424,1230.080,2357.636,1226.828
1344,731.121,1748.272,1429.948,1454.170,1567.991,1815.172,1630.799,1619.060,1516.053,1372.755,1072.335,1353.547,1146.926,1544.478,2282.524,1468.565,1403.796,1653.219,1599.092,1499.356,1225.551,2362.949,1234.241
1345,732.249,1752.300,1430.215,1453.032,1576.538,1825.327,1628.892,1617.515,1512.170,1374.203,1074.014,1355.255,1146.082,1545.970,2282.368,1472.351,1407.905,1646.368,1605.415,1504.478,1229.371,2362.736,1230.682
1346,732.229,1747.525,1431.170,1453.565,1574.495,1821.971,1633.293,1620.328,1516.929,1380.686,1077.845,1358.100,1149.410,1546.868,2286.901,1473.591,1409.001,1648.990,1608.803,1509.351,1238.903,2359.011,1238.508
1347,731.695,1744.115,1427.695,1451.497,1574.547,1816.568,1628.320,1608.877,1507.359,1375.470,1070.223,1352.537,1143.054,1544.662,2289.063,1474.001,1406.031,1651.480,1598.653,1504.358,1232.140,2355.627,1235.599
