Cell 2,Cell 4,Cell 9,Cell 15,Cell 20,Cell 28,Cell 31,Cell 39,Cell 40,Cell 41,Cell 58,Cell 59
17.092545,35.93185,22.168474,-1.5408199,112.09149,552.57336,29.340137,-82.3683,36.72828,10.295704,40.254128,36.924026
16.580912,35.72956,22.16846,-1.5411384,102.91641,578.1644,29.340137,-85.87569,36.72819,9.158596,39.623478,36.924026
16.095943,35.54109,22.16845,-1.5414342,94.48244,602.27466,29.340137,-89.177765,36.728107,102.72681,39.03503,36.924026
15.636254,35.365482,22.168438,-1.5417088,86.72972,566.02563,29.340137,-92.286575,36.72803,96.16606,38.485962,36.924023
15.200523,35.201874,22.168428,-1.5419637,79.60321,531.4243,29.340137,-95.21341,36.72796,89.99028,37.973637,36.924023
14.787504,35.04944,22.168419,-1.5422003,73.05234,498.39566,29.340137,-97.96892,36.72789,84.176895,37.495594,36.924023
14.396012,34.90741,22.16841,-1.54242,67.030594,466.86832,29.340137,-100.56315,36.727825,78.704605,37.04954,36.924023
14.024925,34.775085,22.1684,-1.542624,61.495266,545.3146,29.340137,-103.00552,36.727764,73.55344,36.63334,36.924023
13.67318,34.651794,22.168392,-1.5428134,56.407043,511.65463,29.340137,-105.30494,36.727707,153.56287,36.244987,36.924023
13.339767,34.536926,22.168383,-1.5429891,51.729816,479.52463,29.340137,-107.46976,36.727654,144.01918,35.88262,36.92402
13.023733,34.4299,22.168375,-1.5431523,47.43039,602.9518,29.340137,-109.507866,36.7276,135.03549,35.54451,36.92402
12.724171,34.330185,22.16837,-1.5433038,43.47824,566.672,29.340137,-111.426674,36.727554,126.57895,35.22902,36.92402
12.440223,34.237278,22.168362,-1.5434445,39.845325,532.04126,29.340137,52.932297,36.72751,118.61862,34.934643,36.92402
12.171074,34.15072,22.168356,-1.5435752,36.505856,498.98465,29.340137,41.50528,36.727467,111.12538,34.659966,36.92402
11.915954,34.070072,22.168348,-1.5436964,33.436127,467.4305,29.340137,30.747131,36.727425,115.13612,34.403667,36.92402
11.67413,33.99493,22.168343,-1.5438089,30.614353,437.31064,29.340137,20.618698,36.727386,107.84723,34.164524,36.92402
11.444912,33.92492,22.168337,-1.5439134,28.020504,408.55978,29.340137,11.083115,36.727352,100.98604,33.94138,36.92402
11.22764,33.85969,22.168333,-1.5440104,25.63617,381.11575,29.340137,2.1056824,36.727318,94.527435,33.73317,36.924015
11.021692,33.79892,22.168327,-1.5441004,23.444427,354.9191,29.340137,-6.3462677,36.727287,88.4478,33.538895,36.924015
10.826479,33.742294,22.168324,-1.544184,21.429722,329.91318,29.340137,-14.303497,36.727257,82.724915,33.357616,36.924015
44.55259,33.68954,22.168318,-1.5442616,19.577751,306.04385,29.340137,50.545166,36.72723,77.337845,33.18847,36.924015
42.6097,33.64039,22.168314,-1.5443337,17.875372,544.8961,29.340137,39.257874,36.727203,75.35269,33.030643,36.924015
40.768078,33.59459,22.16831,-1.5444006,16.310501,511.25516,29.340137,28.631271,36.727177,70.39819,32.883377,36.924015
39.022446,33.55192,22.168306,-1.5444627,159.62315,479.14328,29.340137,18.626678,36.727154,65.73442,32.745968,36.924015
37.367794,33.51217,22.168303,-1.5445204,178.68721,448.491,29.340137,9.207687,36.72713,61.344296,32.617752,36.924015
35.79939,33.47513,22.168299,-1.5445738,164.13293,419.23196,29.340137,0.34002686,36.72711,57.21178,32.498116,36.924015
34.31273,33.44062,22.168297,-1.5446235,150.75426,442.90207,29.340137,-8.008575,36.727093,53.32175,32.386486,36.924015
32.903553,33.408466,22.168293,-1.5446696,138.45624,413.89706,29.340137,-15.868507,36.727074,49.659977,32.28233,36.924015
31.56783,33.37851,22.168291,-1.5447124,127.15158,386.21042,29.340137,21.350647,36.727055,46.213066,32.18514,36.924015
30.301723,33.350597,22.168287,-1.5447522,116.76004,359.7822,29.340137,11.772217,36.72704,42.968414,32.09445,36.92401
29.101608,33.324593,22.168285,-1.5447892,107.207855,417.6036,29.340137,2.7544403,36.727024,39.91415,32.00984,36.92401
27.964046,33.30036,22.168282,-1.5448234,98.427246,389.7485,29.340137,-5.735489,36.72701,68.85234,31.930882,36.92401
26.885777,33.27779,22.16828,-1.5448552,90.35588,363.15952,29.340137,-13.72847,36.726997,64.27927,31.85721,36.92401
25.863705,33.256756,22.168278,-1.5448848,82.93648,490.27402,29.340137,-21.253593,36.726982,59.97453,31.78847,36.92401
24.894905,33.23716,22.168276,-1.5449121,76.11636,459.1158,29.340137,-28.338242,36.72697,55.92239,31.724329,36.92401
23.9766,33.218903,22.168274,-1.5449376,69.84714,429.3738,29.340137,-30.371971,36.72696,52.108017,31.66448,36.92401
23.106161,33.201893,22.168272,-1.5449612,64.084305,508.78006,29.340137,-36.92289,36.726948,48.517464,31.608635,36.92401
22.28109,33.186043,22.16827,-1.5449831,58.786953,476.78067,29.340137,-43.090363,36.72694,45.137596,31.556528,36.92401
21.49902,33.171276,22.168268,-1.5450035,53.917492,446.23575,29.340137,-48.896828,36.72693,115.08873,31.50791,36.92401
20.757715,33.157516,22.168266,-1.5450225,49.441357,417.0792,29.340137,-54.36342,36.72692,121.27362,31.462542,36.92401
20.055048,33.1447,22.168266,-1.54504,45.326775,389.2479,29.340137,-25.144844,36.726913,173.81787,31.420212,36.92401
19.389004,33.132755,22.168264,-1.5450563,41.544544,362.6816,29.340137,-32.001724,36.726906,163.08568,31.380714,36.92401
18.757675,33.121628,22.168262,-1.5450714,38.06782,510.12045,29.340137,-24.80095,36.7269,152.98322,31.343859,36.92401
18.159252,33.11126,22.16826,-1.5450854,34.871925,478.06015,29.340137,8.327667,36.72689,143.47354,31.309471,36.92401
17.592022,33.1016,22.16826,-1.5450985,31.934174,447.45712,29.340137,-0.4884796,36.726883,186.10344,31.277384,36.92401
17.054354,33.092598,22.168259,-1.5451106,29.233717,418.2451,29.340137,-8.7885895,36.726875,174.65036,31.247444,36.92401
16.54471,33.084213,22.168259,-1.5451218,26.751387,390.3608,29.340137,-16.60286,36.72687,214.51575,31.219507,36.92401
16.06163,33.0764,22.168257,-1.5451323,24.469564,379.59555,29.340137,-23.959732,36.726864,201.3955,31.19344,36.92401
15.603729,33.069122,22.168255,-1.5451419,22.372053,383.14737,29.340137,-30.885979,36.72686,189.0451,31.169117,36.92401
15.169695,33.06234,22.168255,-1.545151,20.443968,356.85837,29.340137,-37.406807,36.726856,177.4194,31.146421,36.92401
14.758282,33.056023,22.168253,-1.5451593,18.671621,606.0437,29.340137,22.751709,36.726852,166.47588,31.125246,36.92401
30.169144,33.050137,22.168253,6.9768386,17.042433,569.6234,29.340137,13.091263,36.726845,157.4533,31.105486,36.92401
28.97594,33.04465,22.168253,6.366378,67.20111,534.8585,29.340137,3.9962769,36.72684,147.68134,31.08705,36.92401
30.889545,33.03954,22.168251,5.799646,61.652008,501.6738,29.340137,-4.566345,36.726837,138.48277,31.069847,36.92401
29.65879,33.03478,22.168251,5.2735105,56.551125,469.9974,29.340137,-12.627762,36.726833,129.82396,31.053795,36.92401
28.492188,33.030342,22.16825,4.7850633,51.86226,467.88052,29.340137,46.020325,36.726833,121.67322,31.038816,36.924007
27.38639,33.026207,22.16825,4.331605,47.55213,437.74014,29.340137,34.997894,36.72683,114.00073,31.024841,36.924007
26.338226,33.022358,22.16825,3.9106293,43.590153,480.00455,29.340137,24.620636,36.726826,106.77846,31.0118,36.924007
25.344696,33.01877,22.16825,3.5198092,39.948196,449.31314,29.340137,14.8508,36.72682,99.97998,30.999632,36.924007
24.402946,33.015427,22.168247,3.1569843,97.563965,509.54874,29.340137,5.652832,36.726818,93.580414,30.98828,36.924007
41.153996,33.01231,22.168247,2.82015,89.56233,672.45496,29.340137,-3.0067444,36.726818,87.55635,30.977686,36.924007
39.388245,33.009407,22.168247,2.5074434,82.207016,633.016,29.340137,-11.159454,36.726814,81.88577,30.9678,36.924007
37.71453,33.006706,22.168245,2.2171373,75.44583,595.36975,29.340137,-18.834953,36.726814,76.54793,30.958578,36.924007
36.12805,33.004185,26.566067,1.9476262,69.23076,559.4346,29.340137,-26.061172,36.72681,71.5233,30.949972,36.924007
34.62426,33.00184,26.33673,1.6974212,63.51771,525.1328,29.340137,-32.864418,36.726807,66.7935,30.94194,36.924007
33.19885,32.999653,26.11935,1.4651388,58.26613,492.39017,29.340137,-39.269447,36.726807,62.341244,30.934448,36.924007
31.847733,32.997616,25.91331,1.2494954,53.438736,461.13577,29.340137,-45.29956,36.726803,58.150227,30.927458,36.924007
30.56704,32.995716,25.71801,1.0492991,49.00127,431.30197,29.340137,-50.976715,36.726803,54.20513,30.920933,36.924007
29.353096,32.993946,25.532898,0.8634435,44.922237,461.8074,29.340137,-56.321564,36.726803,111.544556,30.914846,36.924007
28.202423,32.9923,25.357437,0.69090116,41.172684,431.94308,29.340137,-61.094498,36.7268,104.466415,30.909166,36.924007
27.111729,32.990765,25.191128,0.53071845,114.273895,453.45993,29.340137,-65.847115,36.7268,154.58582,30.903868,36.924007
26.07788,32.989334,25.03349,0.3820101,104.92253,423.975,29.340137,414.53546,36.7268,144.9821,30.898922,36.924007
25.09792,32.988,24.884071,0.24395418,96.32652,440.82883,29.340137,381.9425,36.726795,135.94193,30.894308,36.924007
24.169033,32.98676,24.742447,0.115787506,88.424835,411.91806,29.340137,351.25732,36.726795,128.78207,30.890003,36.924007
23.288563,32.985603,24.608208,-0.003198266,81.16141,384.32138,29.340137,322.36826,36.726795,120.692474,30.885986,36.924007
22.453985,32.984524,24.480967,-0.11366069,74.48468,357.97903,29.340137,295.17017,36.72679,113.077545,30.882236,36.924007
21.662907,32.98352,24.360363,-0.21621048,68.347244,332.834,29.340137,269.5641,36.72679,105.90944,30.87874,36.924007
20.91306,32.982586,24.246048,-0.31141436,62.705563,479.70615,29.340137,245.45682,36.72679,99.16196,30.875477,36.924007
20.202293,32.981712,24.137695,-0.3997985,57.51958,449.0283,29.340137,222.76065,36.72679,92.81038,30.87243,36.924007
19.528576,32.9809,24.03499,-0.48185146,78.61398,419.74484,29.340137,201.39297,36.726788,86.83151,30.869589,36.924007
18.889973,32.980145,23.937643,-0.55802673,72.143005,421.16898,29.340137,181.27603,36.726788,81.20346,30.866938,36.924007
18.284655,32.97944,23.845373,-0.6287454,66.19473,393.15182,29.340137,162.33658,36.726788,75.905655,30.864464,36.924007
17.710886,32.978783,23.757914,-0.6943983,145.45299,366.4081,29.340137,144.50574,36.726788,70.91872,30.862156,36.924007
17.167023,32.97817,23.675014,-0.75534827,133.58318,340.87997,29.340137,127.7186,36.726788,66.224396,30.860003,36.924007
16.651506,32.9776,23.59644,-0.81193227,122.67212,380.24832,29.340137,111.91406,36.726788,61.805523,30.857992,36.924007
16.16286,32.977066,23.521961,-0.864463,112.64241,457.1235,29.340137,97.03462,36.726784,57.64594,30.856117,36.924007
15.699682,32.976574,23.451368,-0.9132308,103.42282,427.47208,29.340137,83.02614,36.726784,136.58118,30.854368,36.924007
15.260646,32.976112,23.384455,-0.9585052,94.94795,399.16843,29.340137,69.837616,36.726784,128.03394,30.852736,36.924007
14.844493,32.97568,23.321032,-1.0005366,87.15762,372.1512,29.340137,57.421066,36.726784,119.988235,30.851212,36.924007
48.206924,32.97528,23.260916,-1.039557,79.99655,346.36203,29.340137,45.731308,36.726784,112.41463,30.84979,36.924007
46.073566,32.974907,23.203936,-1.0757824,73.41391,378.96432,29.340137,34.725784,36.726784,105.28543,30.848465,36.924007
54.25094,32.97456,23.149925,-1.1094129,67.36296,352.8655,29.340137,24.364456,36.726784,98.574554,30.847227,36.924007
51.80256,32.974236,23.098732,-1.1406343,61.800785,370.6077,29.340137,14.609619,36.726784,92.25745,30.846073,36.924007
49.481792,32.973934,23.050209,-1.1696192,56.687885,351.9543,29.340137,5.425766,36.72678,86.31102,30.844995,36.924007
47.281986,32.97365,23.004215,-1.1965278,51.987972,327.08316,29.340137,-3.22052,36.72678,80.71352,30.84399,36.924007
45.19684,32.973392,22.96062,-1.221509,47.66769,407.62393,29.340137,30.41153,36.72678,75.44446,30.843052,36.924007
43.22037,32.97315,22.9193,-1.2447007,43.696377,380.22244,29.340137,20.302734,36.72678,70.48457,30.842176,36.924007
41.34692,32.97292,22.880135,-1.2662311,40.04584,354.06644,29.340137,10.785645,36.72678,65.815735,30.84136,36.924007
39.571114,32.97271,22.84301,-1.2862191,36.690174,414.56345,29.340137,1.8256226,36.72678,118.65466,30.840597,36.924007
37.887867,32.97251,22.807821,-1.3047755,33.605556,386.84653,29.340137,-6.6099396,36.72678,111.1593,30.839886,36.924007
36.292355,32.97233,22.77447,-1.3220025,30.770096,535.44934,29.340137,-14.551735,36.72678,104.10376,30.839222,36.924007
34.78,32.972157,22.742855,-1.3379956,28.163666,502.23776,29.340137,-16.467644,36.72678,97.46222,30.838604,36.924007
33.34647,32.971996,22.71289,-1.352843,25.767769,470.53574,29.340137,-23.832436,36.72678,91.21039,30.838026,36.924007
31.98766,32.971848,22.684488,-1.3666269,23.565397,478.79953,29.340137,-30.766136,36.72678,85.32541,30.837486,36.924007
30.699673,32.97171,22.657566,-1.3794234,21.54092,448.16287,29.340137,-37.293983,36.72678,79.785736,30.836985,36.924007
29.478817,32.97158,22.632048,-1.3913033,19.679968,494.33926,29.340137,-43.439728,36.72678,74.57112,30.836515,36.924007
28.321594,32.97146,22.607862,-1.4023321,17.969332,501.34653,29.340137,-47.206314,36.72678,69.662476,30.836077,36.924007
27.22469,32.971348,22.584936,-1.412571,16.396872,507.0983,29.340137,-52.77186,36.72678,65.04187,30.835669,36.924007
26.184952,32.97124,22.563206,-1.4220763,46.604378,475.17538,29.340137,-58.011627,36.72678,60.692394,30.835287,36.924007
25.19941,32.971146,22.54261,-1.4309008,42.718952,465.57724,29.340137,-62.944695,36.72678,56.598125,30.83493,36.924007
24.265236,32.971054,22.523087,-1.4390932,39.147366,435.5416,29.340137,-67.58901,36.72678,52.744102,30.834599,36.924007
23.37975,32.97097,22.504581,-1.4466988,35.86427,406.87112,29.340137,-71.96148,36.72678,49.116222,30.83429,36.924007
22.540419,32.97089,22.487041,-1.4537596,32.846363,379.5038,29.340137,-76.07801,36.726776,45.701218,30.834002,36.924007
21.744835,32.970818,22.470417,-1.4603145,30.072226,353.38046,29.340137,-79.95359,36.726776,42.4866,30.83373,36.924007
20.990715,32.97075,22.454659,-1.4663999,27.522165,482.66245,29.340137,-83.60232,36.726776,39.460606,30.833479,36.924007
20.275904,32.970688,22.439724,-1.4720494,25.178083,451.8502,29.340137,-44.007507,36.726776,111.21501,30.833244,36.924007
19.598349,32.970627,22.425566,-1.4772942,23.023342,422.43845,29.340137,-38.736107,36.726776,104.156204,30.833025,36.924007
18.956108,32.970573,22.412146,-1.4821633,21.042648,394.36356,29.340137,-44.79744,36.726776,97.51158,30.83282,36.924007
18.347343,32.97052,22.399427,-1.4866836,19.221943,367.5648,29.340137,-50.503983,36.726776,91.25685,30.83263,36.924007
17.770308,32.970474,22.387371,-1.4908801,17.548304,444.5057,29.340137,-55.876503,36.726776,85.36914,30.832453,36.924007
17.223347,32.97043,22.375944,-1.494776,16.009851,415.42783,29.340137,-60.934547,36.726776,79.826904,30.832287,36.924007
16.704895,32.970387,22.365112,-1.4983928,14.595665,422.3425,29.340137,-65.696526,36.726776,74.60986,30.832132,36.924007
16.213467,32.97035,22.354845,-1.5017506,13.295709,394.272,29.340137,-70.17977,36.726776,69.69896,30.831987,36.924007
15.747651,32.97031,22.345114,-1.5048678,12.100755,422.92722,29.340137,-25.79483,36.726776,65.0762,30.831852,36.924007
15.306115,32.970276,22.33589,-1.5077617,11.002322,394.8301,29.340137,-32.613663,36.726776,60.724712,30.831726,36.924007
14.887592,32.970245,22.327148,-1.5104483,9.992614,374.93094,29.340137,-39.033363,36.726776,56.62855,30.83161,36.924007
14.490883,32.97022,22.318861,-1.5129426,9.064464,349.0154,29.340137,-12.196716,36.726776,52.772743,30.8315,36.924007
14.114851,32.97019,22.311007,-1.5152581,8.211284,324.27786,29.340137,-19.8115,36.726776,49.143185,30.831396,36.924007
13.758419,32.970165,22.303562,-1.5174078,7.427019,300.66467,29.340137,-26.98056,36.726776,45.7266,30.8313,36.924007
13.420564,32.970142,22.296505,-1.5194035,6.7061024,278.1248,29.340137,-33.72999,36.726776,42.510494,30.831213,36.924007
13.100319,32.97012,22.289816,-1.5212561,6.043417,362.86697,29.340137,-40.08435,36.726776,39.4831,30.83113,36.924007
12.796764,32.970097,22.283476,-1.5229762,5.434259,337.4998,29.340137,-46.066765,36.726776,36.633347,30.831053,36.924007
12.509032,32.970078,22.277466,-1.5245728,4.8743052,313.28564,29.340137,-51.699013,36.726776,33.95081,30.83098,36.924007
12.236298,32.970062,22.27177,-1.5260553,4.359581,290.1721,29.340137,-57.00158,36.726776,31.425678,30.830912,36.924007
11.9777775,32.970043,22.26637,-1.5274315,3.8864331,268.10913,29.340137,65.80292,36.726776,29.048714,30.830849,36.924007
11.732731,32.970028,22.261253,-1.5287092,3.4515033,294.66888,29.340137,117.31329,36.726776,26.811226,30.830791,36.924007
11.500458,32.970016,22.256403,-1.5298953,3.0517044,477.2991,29.340137,102.11783,36.726776,24.705029,30.830736,36.924007
11.280291,32.97,22.251806,-1.5309964,2.6841989,446.73062,29.340137,87.8118,36.726776,22.722416,30.830685,36.924007
11.071599,32.96999,22.247448,-1.5320187,2.3463783,417.5516,29.340137,74.343155,36.726776,20.856138,30.830637,36.924007
10.873785,32.96998,22.243317,-1.5329677,2.0358448,401.47092,29.340137,61.662888,36.726776,19.09937,30.830593,36.924007
10.686281,32.969967,22.2394,-1.5338488,1.7503943,374.3491,29.340137,49.72484,36.726776,17.445683,30.830551,36.924007
10.50855,32.969955,22.235691,-1.5346668,1.4880009,348.46005,29.340137,38.485565,36.726776,15.88903,30.830511,36.924007
10.340082,32.969948,22.232174,-1.5354261,1.2468021,323.7477,29.340137,27.90416,36.726776,14.423719,30.830475,36.924007
10.180395,32.969936,22.22884,34.814022,1.0250857,300.15863,29.340137,17.942123,36.726776,13.04439,30.830442,36.924007
10.029032,32.96993,22.22568,32.20951,0.82127833,277.64175,29.340137,8.563202,36.726776,11.745996,30.83041,36.924007
9.885557,32.96992,22.222683,29.791569,0.6339333,315.03738,29.340137,-0.2667389,36.726776,10.523788,30.830381,36.924007
9.749561,32.969913,22.219845,27.54683,0.46172082,291.8442,29.340137,-8.579819,36.726776,9.373297,30.830353,36.924007
9.620653,32.96991,22.217154,25.462887,0.30341864,269.70523,29.340137,-16.406311,36.726776,8.290314,30.830328,36.924007
9.498465,32.969902,22.214602,23.528221,0.1579032,414.32437,29.340137,-23.774689,36.726776,7.270878,30.830305,36.924007
9.382644,32.9699,22.212185,21.732141,0.02414155,432.15854,29.340137,31.766708,36.726776,6.31126,30.830282,36.924007
9.272861,32.96989,22.209892,20.06472,-0.09881568,403.64188,29.340137,21.578583,36.726776,5.4079504,30.830261,36.924007
9.168798,32.969887,22.20772,18.51674,-0.2118411,452.77634,29.340137,11.986816,36.726776,4.557645,30.830242,36.924007
9.070161,32.969883,22.205662,17.079647,-0.315737,423.32254,29.340137,2.956482,36.726776,3.7572327,30.830223,36.924007
8.976665,32.969875,22.20371,15.745495,-0.41124082,395.2075,29.340137,-5.545273,36.726776,3.003787,30.830206,36.924007
8.888041,32.96987,22.20186,14.506912,-0.4990304,368.37033,29.340137,-13.549393,36.726776,2.2945518,30.83019,36.924007
