Cell 2,Cell 8,Cell 20,Cell 23,Cell 24,Cell 26,Cell 27,Cell 29,Cell 30
34.744694,132.34756,327.7602,55.790295,-15.806581,22.847816,29.744423,-13.901633,57.218815
34.744694,132.34756,311.32355,55.790188,-15.818466,22.847816,29.744423,-17.724623,57.214947
34.744694,132.34756,400.41562,55.79009,-15.829852,22.847816,29.744423,-21.347471,57.211285
34.744694,132.34756,377.6037,55.78999,-15.840761,22.847816,29.744423,-24.78065,57.207813
34.744694,132.34756,356.79346,55.7899,-15.8512125,22.847816,29.744423,-28.034094,57.20453
34.744694,132.34756,337.80927,55.789814,-15.861225,22.847816,29.744423,-31.117208,57.20142
34.744694,132.34756,320.49084,55.789734,-15.870818,22.847816,29.744423,-34.038914,57.198475
34.744694,132.34756,304.69208,55.789658,-15.880009,22.847816,29.744423,-36.807663,57.195683
34.744694,132.34756,290.2796,55.789585,-15.888813,22.847816,29.744423,-39.431458,57.193043
34.744694,132.34756,441.488,55.789516,-15.897248,22.847816,29.744423,-41.917892,57.19054
34.744694,132.34756,415.0721,55.78945,-15.90533,22.847816,29.744423,-44.274155,57.18817
34.744694,132.34756,390.97412,55.78939,-15.913073,22.847816,29.744423,-46.50706,57.18593
34.744694,132.34756,368.99066,55.78933,-15.920489,22.847816,29.744423,-48.623066,57.183804
34.744694,132.34756,348.93622,55.789276,-15.927596,22.847816,29.744423,-50.628292,57.181793
34.744694,132.34756,330.64142,55.789227,-15.934404,22.847816,29.744423,-52.52854,57.17989
34.744694,132.34756,365.838,55.789177,-15.940927,22.847816,255.55392,-54.329308,57.178085
34.744694,132.34756,346.06018,55.78913,-15.947175,22.847816,242.79314,-56.035797,57.176376
34.744694,132.34756,524.33325,55.789085,-15.953162,22.847816,230.75348,-57.65295,57.17476
34.744694,132.34756,490.64792,55.789043,-15.958898,22.847816,219.3942,-49.77369,57.173225
34.744694,132.34756,459.9184,55.789005,-15.964393,22.847816,208.67685,-51.718678,57.171776
34.744694,132.34756,431.88528,55.788967,-15.969657,22.847816,198.56516,-53.56184,57.170403
34.744694,132.34756,406.312,55.788933,-15.9747,22.847816,189.02487,-55.30851,57.1691
34.744694,132.34756,382.9827,55.788902,-15.979532,22.847816,180.02373,-56.963734,57.16787
34.744694,132.34756,361.70044,55.788868,-15.984161,22.847816,171.53125,-31.597616,57.166702
34.744694,132.34756,342.28568,55.78884,-15.988596,22.847816,163.51869,8.86608,57.165596
34.744694,132.34756,324.57446,55.78881,-15.992845,22.847816,155.95894,3.8511426,57.16455
34.744694,132.34756,659.02356,55.788784,-15.996916,22.847816,182.12495,-0.9012527,57.16356
34.744694,132.34756,613.51965,70.74256,-16.000814,22.847816,173.51373,43.395046,57.162624
34.744694,132.34756,572.00854,69.92493,-16.00455,22.847816,165.38914,36.572422,57.161736
34.744694,132.34756,534.1399,69.15199,-16.008131,22.847816,332.56183,30.106977,57.160892
34.744694,132.34756,499.5941,68.42132,-16.01156,22.847816,390.49042,23.980017,57.160095
34.744694,132.34756,468.07956,67.73059,-16.014845,22.847816,370.1042,57.90669,57.15934
34.744694,132.34756,439.33035,67.07764,-16.017994,22.847816,350.87003,94.12354,57.158627
34.744694,132.34756,413.1038,66.46038,-16.02101,22.847816,371.95624,84.645134,57.15795
34.744694,132.34756,389.17853,65.87688,-16.023897,22.847816,352.6174,75.66296,57.15731
34.744694,132.34756,367.35263,65.32527,-16.026665,22.847816,334.37143,67.15101,57.156704
34.744694,132.34756,347.4419,64.80383,-16.029318,22.847816,317.15656,59.084698,57.156128
34.744694,132.34756,329.27826,64.3109,-16.031857,22.847816,300.91452,51.44067,57.155582
34.744694,132.34756,312.7084,63.844917,-16.03429,22.847816,285.59036,44.196835,57.155067
34.744694,132.34756,297.59253,63.404415,-16.036623,22.847816,271.13217,37.332233,57.15458
34.744694,132.34756,446.4521,62.987995,-16.038857,22.847816,257.49103,42.45161,57.154118
34.744694,132.34756,419.60062,62.594345,-16.040997,22.847816,244.6208,35.67837,57.153683
34.744694,132.34756,395.1053,62.22222,-16.043047,22.847816,245.52821,29.259733,57.153267
34.744694,132.34756,564.55597,61.87044,-16.045012,22.847816,233.334,23.17713,57.152874
34.744694,132.34756,527.34125,61.537895,-16.046894,22.847816,221.82889,17.41297,57.152504
34.744694,132.34756,493.392,61.22353,-16.048697,22.847816,210.97395,11.950576,57.15215
34.744694,132.34756,462.4217,60.926353,-16.050425,22.847816,200.73244,6.774154,57.151817
34.744694,132.34756,434.16895,60.645428,-16.052078,22.847816,191.06969,1.8687285,57.1515
34.744694,132.34756,486.20892,60.37986,-16.053663,22.847816,181.95299,-2.779884,57.151203
34.744694,132.34756,455.86893,60.128815,-16.055183,22.847816,323.86734,65.89596,57.15092
34.744694,132.34756,444.54523,59.89149,-16.056639,22.847816,307.24606,57.89535,57.150654
34.744694,132.34756,553.0316,59.66715,-16.058033,22.847816,291.5641,50.313595,57.1504
34.744694,132.34756,516.8281,59.455067,-16.059368,22.847816,276.76834,43.128765,57.150158
34.744694,132.34756,483.8014,59.254585,-16.060648,22.847816,262.8087,84.794044,57.14993
34.744694,132.34756,453.67264,59.065063,-16.061872,22.847816,249.63795,75.80407,57.149715
34.744694,132.34756,426.1876,58.885906,-16.063047,22.847816,237.21149,67.28474,57.14951
34.744694,132.34756,401.11426,58.71654,-16.064173,22.847816,225.48726,59.211422,57.14932
34.744694,132.34756,493.06253,58.55644,-16.06525,22.847816,214.42558,51.560772,57.149136
34.744694,132.34756,462.12115,58.40509,-16.066284,22.847816,203.98901,44.31065,57.14896
34.744694,132.34756,433.89478,58.262016,-16.067274,22.847816,194.14223,37.44009,57.148796
34.744694,132.34756,408.14517,58.126762,-16.06822,22.847816,184.8519,30.92922,57.148643
34.744694,132.34756,384.65503,57.998905,-16.06913,22.847816,176.08658,169.54308,57.148495
34.744694,132.34756,462.93344,57.87804,-16.07,22.847816,167.81659,156.11626,57.148357
34.744694,132.34756,434.63577,57.763783,-16.070833,22.847816,160.01395,143.39236,57.148224
34.744694,132.34756,408.82114,57.655773,-16.07163,22.847816,152.65224,131.33461,57.148098
34.744694,132.34756,385.27167,57.55367,-16.072397,22.847816,145.70656,119.90812,57.14798
34.744694,132.34756,363.78857,57.457146,-16.07313,22.847816,139.1534,109.07983,57.14787
34.744694,132.34756,344.19058,57.365902,-16.073832,22.847816,132.97055,98.81843,57.147762
34.744694,132.34756,326.31223,57.279648,-16.074505,22.847816,127.137115,89.09423,57.147663
34.744694,132.34756,310.00262,57.19811,-16.07515,22.847816,121.63333,79.87913,57.147568
34.744694,132.34756,295.12418,57.121025,-16.075766,22.847816,116.44057,114.94697,57.147476
34.744694,132.34756,518.7642,57.04816,-16.076359,22.847816,111.54126,104.37841,57.147392
34.744694,132.34756,656.12366,56.97928,-16.076925,22.847816,106.918816,156.9877,57.14731
34.744694,132.34756,610.8742,56.91416,-16.077467,22.847816,102.557594,144.21819,57.147232
34.744694,132.34756,569.5952,56.852604,-16.077988,22.847816,98.442825,132.11719,57.14716
34.744694,132.34756,531.93835,56.794415,-16.078485,22.847816,94.56059,120.64973,57.14709
34.744694,132.34756,749.26184,56.739407,-16.078964,22.847816,90.89775,109.7826,57.147026
34.744694,132.34756,695.83984,56.687405,-16.079422,22.847816,87.441895,99.4844,57.146965
34.744694,132.34756,647.10535,56.638245,-16.079859,22.847816,84.181335,89.725334,57.146908
34.744694,132.34756,602.6472,56.591778,-16.080278,22.847816,81.105034,108.06747,57.14685
34.744694,132.34756,562.0901,56.547848,-16.08068,22.847816,78.20258,97.85906,57.1468
34.744694,132.34756,525.0918,56.50632,-16.081066,22.847816,75.46415,88.1851,57.14675
34.744694,132.34756,491.3399,56.467064,-16.081436,22.847816,72.88047,79.017586,57.1467
34.744694,132.34756,460.54968,56.42995,-16.081789,22.847816,70.442795,143.3545,57.14666
34.744694,132.34756,432.46118,56.39487,-16.082129,22.847816,68.142876,131.29874,57.146618
34.744694,132.34756,406.83737,56.361706,-16.082453,22.847816,65.97293,119.87412,57.146576
34.744694,132.34756,383.46198,56.330357,-16.082764,22.847816,63.92561,166.462,57.146538
34.744694,132.34756,362.13766,56.30072,-16.083063,22.847816,61.99399,153.19649,57.146503
34.744694,132.34756,342.6845,56.272705,-16.083347,22.847816,60.171528,140.62546,57.14647
34.744694,132.34756,324.9383,56.246223,-16.083622,22.847816,58.452053,128.71255,57.14644
34.744694,132.34756,308.74927,56.221188,-16.083883,22.847816,56.829746,117.42333,57.146408
34.744694,132.34756,293.98077,56.19752,-16.084135,22.847816,55.29912,106.72512,57.146378
34.744694,132.34756,466.41193,56.175148,-16.084375,22.847816,53.854992,97.675575,57.14635
34.744694,132.34756,437.80905,56.153996,-16.084606,22.847816,52.492474,186.34428,57.146328
34.744694,132.34756,612.33203,56.134003,-16.084826,22.847816,51.20695,172.03789,57.1463
34.744694,132.34756,570.9251,56.115105,-16.085037,22.847816,49.994076,158.48045,57.14628
34.744694,132.34756,533.1515,56.097237,-16.08524,22.847816,48.84974,145.6328,57.146255
34.744694,132.34756,498.69244,56.08035,-16.085434,22.847816,47.770073,133.45775,57.146236
34.744694,132.34756,467.25705,56.06438,-16.08562,22.847816,46.751423,121.9201,57.146217
34.744694,132.34756,438.58002,56.049286,-16.085798,22.847816,45.790333,110.98647,57.1462
34.744694,132.34756,412.41928,56.03502,-16.08597,22.847816,44.883556,100.62525,57.14618
34.744694,132.34756,501.15686,56.02153,-16.086132,22.847816,44.028027,90.806465,57.146164
34.744694,132.34756,469.50522,56.00878,-16.086288,22.847816,43.22084,81.50172,57.14615
34.744694,132.34756,615.40924,55.996727,-16.08644,22.847816,42.45927,72.684105,57.146133
34.744694,132.34756,573.7323,55.985332,-16.086582,22.847816,41.740738,64.32812,57.14612
34.744694,132.34756,535.7124,55.97456,-16.086721,22.847816,41.06281,56.409588,57.146107
34.744694,132.34756,501.02866,55.96438,-16.086853,22.847816,40.423195,48.90562,57.14609
34.744694,132.34756,469.38828,55.954754,-16.086979,22.847816,39.81972,41.794506,57.14608
34.744694,132.34756,440.52423,55.945656,-16.087101,22.847816,39.250355,106.56733,57.14607
34.744694,132.34756,548.9337,55.937054,-16.087217,22.847816,38.71316,122.88299,57.146057
34.744694,132.34756,513.08984,55.92892,-16.087328,22.847816,38.206326,111.89895,57.14605
34.744694,132.34756,480.39108,55.921234,-16.087435,22.847816,37.728134,101.48995,57.146038
34.744694,132.34756,450.56158,55.913967,-16.087536,22.847816,37.276966,91.62589,57.14603
34.744694,132.34756,423.34952,55.907097,-16.087633,22.847816,36.85129,82.27825,57.146023
34.744694,132.34756,398.52524,55.900604,-16.087729,22.847816,36.449673,73.419975,57.14601
34.744694,132.34756,531.05646,55.894466,-16.087818,22.847816,36.07075,65.02546,57.146004
34.744694,132.34756,496.78122,55.88866,-16.087904,22.847816,35.71324,57.07043,57.145996
34.744694,132.34756,847.43066,55.883175,-16.087986,22.847816,35.375935,49.531857,57.145992
34.744694,132.34756,785.39453,55.87799,-16.088064,22.847816,35.05769,42.38795,57.145985
34.744694,132.34756,728.802,55.87309,-16.08814,22.847816,34.75743,35.618046,57.145977
34.744694,132.34756,677.1752,55.868454,-16.088213,22.847816,34.47414,29.202566,57.145973
34.744694,132.34756,630.0785,55.864075,-16.088282,22.847816,34.206856,23.122953,57.145966
34.744694,132.34756,697.5596,55.859932,-16.088348,22.847816,33.954678,17.361624,57.14596
34.744694,132.34756,648.67426,55.856018,-16.088413,22.847816,33.71675,11.901916,57.145958
34.744694,132.34756,604.0784,55.852318,-16.088472,22.847816,33.49227,85.788795,57.14595
34.744694,132.34756,657.7389,55.848816,-16.088531,22.847816,33.280476,76.74674,57.145947
34.744694,132.34756,612.34766,55.84551,-16.088589,22.847816,33.080647,68.17806,57.145943
34.744694,132.34756,570.9394,55.842384,-16.088642,22.847816,32.892113,60.05798,57.14594
34.744694,132.34756,533.16455,55.839428,-16.088694,22.847816,32.714233,52.363003,57.145935
34.744694,132.34756,498.70435,55.836636,-16.088741,22.847816,32.546406,45.070873,57.14593
34.744694,132.34756,467.2679,55.833992,-16.088789,22.847816,32.38806,95.89721,57.145927
34.744694,132.34756,438.58994,55.831497,-16.088835,22.847816,32.238667,86.32595,57.145924
34.744694,132.34756,412.42834,55.829136,-16.088879,22.847816,32.097713,112.314095,57.14592
34.744694,132.34756,388.56235,55.826904,-16.088919,22.847816,31.964727,101.88337,57.14592
34.744694,132.34756,366.79053,55.824795,-16.088959,22.847816,31.839254,91.998726,57.145916
34.744694,132.34756,346.92908,55.822803,-16.088997,22.847816,31.720873,82.63157,57.145912
34.744694,132.34756,328.81042,55.82092,-16.089033,22.847816,31.609182,73.7548,57.145912
34.744694,132.34756,312.28165,55.819138,-16.08907,22.847816,31.503801,65.34275,57.14591
34.744694,132.34756,517.2668,55.81745,-16.089102,22.847816,31.404377,57.371105,57.145905
34.744694,132.34756,484.20154,55.81586,-16.089134,22.847816,31.310572,82.85606,57.145905
34.744694,132.34756,454.03766,55.814354,-16.089165,22.847816,31.222065,73.96754,57.1459
34.744694,132.34756,426.52057,55.81293,-16.089193,22.847816,31.138563,65.54435,57.1459
34.744694,132.34756,666.5635,55.811584,-16.089222,22.847816,31.059778,57.562145,57.145897
34.744694,132.34756,620.39795,55.810314,-16.089249,22.847816,30.985445,49.99783,57.145897
34.744694,132.34756,578.2833,55.809113,-16.089275,22.847816,30.915314,42.829525,57.145893
34.744694,132.34756,539.864,55.807976,-16.0893,22.847816,30.849146,36.036503,57.145893
34.744694,132.34756,567.44403,55.806904,-16.089323,22.847816,30.786716,29.59912,57.145893
34.744694,132.34756,529.9759,55.805885,-16.089346,22.847816,30.727814,98.48765,57.14589
34.744694,132.34756,495.79547,55.804928,-16.089369,22.847816,30.672241,88.78077,57.14589
34.744694,132.34756,464.6143,55.80402,-16.08939,22.847816,30.61981,79.58207,57.14589
34.744694,132.34756,436.16913,55.80316,-16.089409,22.847816,30.570341,70.86495,57.145885
34.744694,132.34756,410.21994,55.80235,-16.089428,22.847816,30.523666,62.6042,57.145885
34.744694,132.34756,386.54773,55.801582,-16.089447,22.847816,30.479631,54.77592,57.145885
34.744694,132.34756,364.95267,55.800858,-16.089464,22.847816,30.438084,47.35748,57.145885
34.744694,132.34756,559.08636,55.800175,-16.089481,22.847816,30.398884,40.32741,57.14588
34.744694,132.34756,701.45056,55.799526,-16.089499,22.847816,30.361898,33.665386,57.14588
34.744694,132.34756,652.2238,55.798916,-16.089514,22.847816,30.327005,27.352133,57.14588
34.744694,132.34756,607.3165,55.798336,-16.089527,22.847816,30.294083,21.369398,57.14588
34.744694,132.34756,566.34973,55.79779,-16.089542,22.847816,30.26302,232.1458,57.145878
34.744694,132.34756,528.97766,55.79727,-16.089556,22.847816,30.233713,215.44154,57.145878
34.744694,132.34756,761.4221,55.796783,-16.08957,22.847816,30.206062,199.6118,57.145878
34.744694,132.34756,706.9331,55.79632,-16.08958,22.847816,30.179976,184.6108,57.145878
34.744694,132.34756,748.6876,55.795883,-16.089594,22.847816,30.155361,170.39513,57.145878
34.744694,132.34756,695.3159,55.79547,-16.089605,22.847816,30.13214,156.92369,57.145878
34.744694,132.34756,646.62744,55.79508,-16.089615,22.847816,30.11023,144.15753,57.145878
34.744694,132.34756,602.21124,55.794712,-16.089626,22.847816,30.089556,132.05971,57.145874
34.744694,132.34756,561.6924,55.79436,-16.089636,22.847816,30.070053,120.59525,57.145874
34.744694,132.34756,524.729,55.794033,-16.089645,22.847816,30.051651,109.73098,57.145874
34.744694,132.34756,491.00894,55.79372,-16.089655,22.847816,30.034288,99.43549,57.145874
34.744694,132.34756,460.24774,268.0467,-16.089664,22.847816,30.017908,89.67899,57.145874
34.744694,132.34756,432.18576,256.44122,-16.089672,22.847816,30.002453,80.43328,57.145874
34.744694,132.34756,406.58612,245.47029,-16.089682,22.847816,29.987871,71.67161,57.145874
34.744694,132.34756,383.23276,235.09921,-16.08969,22.847816,29.974113,63.368633,57.145874
34.744694,132.34756,361.9286,225.2952,-16.089697,22.847816,29.961134,305.93732,57.145874
34.744694,132.34756,878.75964,216.02722,-16.089703,22.847816,29.948887,285.36987,57.14587
34.744694,132.34756,1043.592,207.26598,-16.08971,22.847816,29.937332,265.8792,57.14587
34.744694,132.34756,964.3435,198.98376,-16.089716,22.847816,29.926432,247.40895,57.14587
34.744694,132.34756,892.0487,213.51085,-16.089724,22.847816,29.916145,229.90562,57.14587
34.744694,132.34756,826.09753,364.36264,-16.08973,22.847816,29.90644,213.31865,57.14587
34.744694,132.34756,765.93335,347.491,-16.089735,22.847816,29.897285,197.60005,57.14587
34.744694,132.34756,711.04846,331.54184,-16.08974,22.847816,29.888647,182.70436,57.14587
34.744694,132.34756,686.71765,316.46472,-16.089746,22.847816,29.880497,168.58852,57.14587
34.744694,132.34756,638.7837,302.21194,-16.08975,22.847816,29.872807,155.21167,57.14587
34.744694,132.34756,748.9663,327.71692,-16.089756,22.847816,29.865551,142.53514,57.14587
34.744694,132.34756,695.5702,312.8489,-16.08976,22.847816,29.858707,130.52226,57.14587
34.744694,132.34756,646.8594,298.79382,-16.089766,22.847816,29.85225,119.1383,57.14587
34.744694,132.34756,602.42285,285.50726,-16.08977,22.847816,29.846155,204.12117,57.14587
34.744694,132.34756,623.9116,272.9471,-16.089773,22.847816,29.840406,188.88408,57.14587
34.744694,132.34756,581.48865,261.07373,-16.089777,22.847816,29.834982,248.21693,57.14587
34.744694,132.34756,542.7882,271.47925,-16.08978,22.847816,29.829865,230.67131,57.14587
34.744694,132.34756,507.48352,462.80356,-16.089785,22.847816,29.825035,214.04427,57.14587
34.744694,132.34756,794.8225,440.54956,-16.089788,22.847816,29.82048,198.28767,57.14587
34.744694,132.34756,737.4026,419.5123,-16.08979,22.847816,29.816183,183.356,57.14587
34.744694,132.34756,685.0211,399.62527,-16.089794,22.847816,29.812126,169.20604,57.14587
34.744694,132.34756,637.23596,380.8256,-16.089798,22.847816,29.808302,155.79686,57.145866
34.744694,132.34756,593.6438,363.0538,-16.0898,22.847816,29.804691,143.08969,57.145866
34.744694,132.34756,553.8767,346.25372,-16.089804,22.847816,29.801285,131.04778,57.145866
34.744694,132.34756,724.85425,330.3722,-16.089806,22.847816,29.798073,119.6363,57.145866
34.744694,132.34756,673.57385,315.359,-16.089808,22.847816,29.79504,108.82223,57.145866
34.744694,132.34756,626.79315,301.1667,-16.089811,22.847816,29.79218,98.5743,57.145866
34.744694,132.34756,584.1173,287.75037,-16.089813,22.847816,29.78948,88.86289,57.145866
34.744694,132.34756,545.18616,275.06757,-16.089815,22.847816,29.786934,79.659904,57.145866
34.744694,132.34756,509.6711,263.07825,-16.089817,22.847816,29.784533,88.44561,57.145866
34.744694,132.34756,477.27237,251.74443,-16.089819,22.847816,29.782265,79.26446,57.145866
34.744694,132.34756,567.69275,241.03032,-16.08982,22.847816,29.780127,70.56397,57.145866
34.744694,132.34756,530.20276,230.90201,-16.089823,22.847816,29.778109,62.31898,57.145866
34.744694,132.34756,496.00247,221.32747,-16.089825,22.847816,29.776205,54.505642,57.145866
34.744694,132.34756,464.8031,212.27643,-16.089827,22.847816,29.77441,47.101345,57.145866
34.744694,132.34756,436.3414,203.72026,-16.089828,22.847816,29.772715,40.084682,57.145866
34.744694,132.34756,410.3771,195.63191,-16.08983,22.847816,29.771116,33.43536,57.145866
34.744694,132.34756,733.15466,187.98581,-16.089832,22.847816,29.769608,27.134153,57.145866
34.744694,132.34756,681.1459,180.75777,-16.089832,22.847816,29.768185,21.162832,57.145866
34.744694,132.34756,633.7008,173.92493,-16.089834,22.847816,29.766842,15.504127,57.145866
34.744694,132.34756,802.5338,167.46567,-16.089836,22.847816,29.765575,10.141669,57.145866
34.744694,132.34756,744.4374,161.35959,-16.089838,22.847816,29.76438,94.314,57.145866
34.744694,132.34756,777.0475,155.58737,-16.089838,22.847816,29.763252,84.82563,57.145866
34.744694,132.34756,721.18726,150.13074,-16.08984,22.847816,29.762188,75.83399,57.145866
34.744694,132.34756,821.1438,144.97246,-16.08984,22.847816,29.761185,67.3131,57.145866
34.744694,132.34756,761.4143,140.09622,-16.089842,22.847816,29.760237,59.238308,57.145866
34.744694,132.34756,706.9259,135.48659,-16.089844,22.847816,29.759342,51.58624,57.145866
34.744694,132.34756,773.2859,131.129,-16.089844,22.847816,29.7585,44.334774,57.145866
34.744694,132.34756,717.75586,127.00967,-16.089846,22.847816,29.757704,165.98206,57.145866
34.744694,132.34756,732.63904,293.19287,-16.089846,22.847816,29.756954,152.74167,57.145866
34.744694,132.34756,680.67554,280.21252,-16.089848,22.847816,29.756245,140.19444,57.145866
34.744694,132.34756,633.2717,267.9419,-16.089848,22.847816,29.755577,183.34471,57.145866
34.744694,132.34756,590.02747,256.34216,-16.089848,22.847816,29.754948,169.19533,57.145866
34.744694,132.34756,550.5777,245.37665,-16.08985,22.847816,29.754353,155.78671,57.145866
34.744694,132.34756,514.58954,235.0107,-16.08985,22.847816,29.753792,143.08008,57.145866
34.744694,132.34756,481.75922,225.21152,-16.089851,22.847816,29.753262,131.03867,57.145866
34.744694,132.34756,451.80966,215.94812,-16.089851,22.847816,29.752762,119.62766,57.145866
34.744694,132.34756,424.48807,207.19121,-16.089851,22.847816,29.75229,406.33987,57.145866
34.744694,132.34756,620.2641,198.91309,-16.089853,22.847816,29.751846,380.51608,57.145866
34.744694,132.34756,876.82654,191.08759,-16.089853,22.847816,29.751427,356.04425,57.145866
34.744694,132.34756,881.87634,183.68994,-16.089853,22.847816,29.751032,332.85358,57.145866
34.744694,132.34756,816.8179,176.69678,-16.089853,22.847816,29.750658,310.877,57.145866
34.744694,132.34756,757.468,170.08598,-16.089855,22.847816,29.750305,290.05096,57.145866
34.744694,132.34756,703.3258,275.19232,-16.089855,22.847816,29.749973,270.31522,57.145866
34.744694,132.34756,653.9346,263.19617,-16.089855,22.847816,29.749659,251.61272,57.145866
34.744694,132.34756,769.61365,251.85591,-16.089855,22.847816,29.749363,233.88933,57.145866
34.744694,132.34756,714.40576,241.1357,-16.089857,22.847816,29.749084,217.0938,57.145866
34.744694,132.34756,664.04224,231.00162,-16.089857,22.847816,29.748821,201.17757,57.145866
34.744694,132.34756,618.09796,221.42163,-16.089857,22.847816,29.748571,186.09459,57.145866
34.744694,132.34756,711.895,212.36545,-16.089857,22.847816,29.748339,187.61122,57.145866
34.744694,132.34756,792.0686,203.80441,-16.089859,22.847816,29.748117,304.84964,57.145866
34.744694,132.34756,734.8904,195.71147,-16.089859,22.847816,29.747908,284.33914,57.145866
34.744694,132.34756,682.7294,188.06102,-16.089859,22.847816,29.747711,298.1255,57.145866
34.744694,132.34756,687.8878,180.82886,-16.089859,22.847816,29.747524,277.96704,57.145866
34.744694,132.34756,639.8511,173.99213,-16.089859,22.847816,29.74735,258.86392,57.145866
34.744694,132.34756,596.0295,304.91565,-16.089859,22.847816,29.747185,240.76094,57.145866
34.744694,132.34756,632.6742,291.2943,-16.08986,22.847816,29.747028,223.60567,57.145866
34.744694,132.34756,589.48236,350.28036,-16.08986,22.847816,29.746881,207.34853,57.145866
34.744694,132.34756,550.08044,334.17868,-16.08986,22.847816,29.746742,191.94249,57.145866
34.744694,132.34756,514.1359,318.95737,-16.08986,22.847816,29.74661,177.343,57.145866
34.744694,132.34756,569.1229,304.5683,-16.08986,22.847816,29.746487,163.50783,57.145866
34.744694,132.34756,531.50745,290.966,-16.08986,22.847816,29.74637,150.39697,57.145866
34.744694,132.34756,702.67883,278.1074,-16.08986,22.847816,29.746262,137.9725,57.145866
34.744694,132.34756,653.34424,265.95184,-16.08986,22.847816,29.746157,126.198494,57.145866
34.744694,132.34756,608.3387,254.46092,-16.089863,22.847816,29.74606,115.040886,57.145866
34.744694,132.34756,567.2822,243.59828,-16.089863,22.847816,29.745966,104.4674,57.145866
34.744694,132.34756,529.82825,233.32956,-16.089863,22.847816,29.745878,94.44747,57.145866
34.744694,132.34756,495.66083,223.6223,-16.089863,22.847816,29.745796,84.95211,57.145866
34.744694,132.34756,716.76685,214.44579,-16.089863,22.847816,29.74572,75.953865,57.145866
34.744694,132.34756,666.19604,329.70084,-16.089863,22.847816,29.745646,73.64065,57.145866
34.744694,132.34756,620.06274,314.72437,-16.089863,22.847816,29.745577,65.23458,57.145866
34.744694,132.34756,819.89185,300.56674,-16.089863,22.847816,29.745512,57.268597,57.145866
34.744694,132.34756,760.2722,287.18323,-16.089863,22.847816,29.745451,147.88486,57.145866
34.744694,132.34756,705.88403,274.53143,-16.089863,22.847816,29.745392,268.00558,57.145866
34.744694,132.34756,957.84753,262.5714,-16.089863,22.847816,29.745337,249.424,57.145866
34.744694,132.34756,886.1227,404.39343,-16.089863,22.847816,29.745285,231.8152,57.145866
34.744694,132.34756,885.1603,385.33307,-16.089865,22.847816,29.745237,215.12825,57.145866
34.744694,132.34756,819.8136,367.31485,-16.089865,22.847816,29.745192,199.31493,57.145866
34.744694,132.34756,760.2008,350.2818,-16.089865,22.847816,29.745148,184.32948,57.145866
34.744694,132.34756,705.819,374.86172,-16.089865,22.847816,29.745106,170.12856,57.145866
34.744694,132.34756,871.41736,357.41605,-16.089865,22.847816,29.745068,156.67108,57.145866
34.744694,132.34756,807.2765,340.92422,-16.089865,22.847816,29.745031,143.91815,57.145866
34.744694,132.34756,748.7639,325.3341,-16.089865,22.847816,29.744997,131.83287,57.145866
34.744694,132.34756,695.3855,310.59637,-16.089865,22.847816,29.744965,120.38029,57.145866
34.744694,132.34756,811.48254,296.6645,-16.089865,22.847816,29.744934,109.527275,57.145866
34.744694,132.34756,752.6008,283.49432,-16.089865,22.847816,29.744905,99.24244,57.145866
34.744694,132.34756,698.88574,271.04425,-16.089865,22.847816,29.744879,89.496056,57.145866
34.744694,132.34756,649.88403,259.27487,-16.089865,22.847816,29.744852,172.38054,57.145866
34.744694,132.34756,605.1821,248.14902,-16.089865,22.847816,29.744827,158.80518,57.145866
34.744694,132.34756,789.2218,237.63148,-16.089865,22.847816,29.744804,145.9405,57.145866
34.744694,132.34756,732.29346,227.68901,-16.089865,22.847816,29.744783,133.74934,57.145866
34.744694,132.34756,680.36035,218.29015,-16.089865,22.847816,29.744762,122.196434,57.145866
34.744694,132.34756,678.4147,209.40518,-16.089865,22.847816,29.744743,111.248344,57.145866
34.744694,132.34756,631.2092,201.00601,-16.089865,22.847816,29.744726,100.873405,57.145866
34.744694,132.34756,588.14594,193.06607,-16.089865,22.847816,29.744709,210.73964,57.145866
34.744694,132.34756,548.8613,185.56026,-16.089865,22.847816,29.744692,195.15605,57.145866
34.744694,132.34756,513.02374,178.46483,-16.089865,22.847816,29.744677,180.38832,57.145866
34.744694,132.34756,586.3463,171.75735,-16.089865,22.847816,29.744663,166.39372,57.145866
34.744694,132.34756,547.21954,165.41663,-16.089865,22.847816,29.74465,153.13177,57.145866
34.744694,132.34756,511.52606,480.55814,-16.089865,22.847816,29.744637,140.56413,57.145866
34.744694,132.34756,478.96457,457.33337,-16.089865,22.847816,29.744625,128.65443,57.145866
34.744694,132.34756,668.10156,435.37845,-16.089865,57.95595,29.744614,117.36825,57.145866
34.744694,132.34756,731.77563,414.62393,-16.089867,55.80505,29.744602,106.67292,57.145866
34.744694,132.34756,679.88794,395.00418,-16.089867,53.785927,29.744593,96.53753,57.145866
34.744694,132.34756,632.5532,376.45718,-16.089867,51.890503,29.744583,86.93275,57.145866
34.744694,132.34756,825.8253,358.92426,-16.089867,50.111202,29.744574,116.5583,57.145866
34.744694,132.34756,765.68506,342.34998,-16.089867,48.44091,29.744566,210.52415,57.145866
34.744694,132.34756,980.43567,326.6819,-16.089867,46.87295,29.744556,194.95186,57.145866
34.744694,132.34756,906.72876,311.87048,-16.089867,45.40105,29.744549,180.19481,57.145866
34.744694,132.34756,839.4895,297.8689,-16.089867,44.01933,29.744543,166.21034,57.145866
